,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
roc_auc,0.8495999999999999,0.8707799999999999,0.86968,0.82592,0.88292,0.8892200000000001,0.8881,0.88264,0.88536,0.81132,0.8505800000000001,0.8657999999999999,0.88444
accuracy,0.75138,0.8049200000000001,0.7645799999999999,0.7376799999999999,0.78842,0.8151999999999999,0.79836,0.79514,0.7984399999999999,0.7479199999999999,0.7751399999999998,0.78488,0.7984399999999999
f1_score,0.7306040791784587,0.7840980761419445,0.7431870792645612,0.7222075927145052,0.7637185365264183,0.8012059599677095,0.7709480764057035,0.7767242545813975,0.7764648690692249,0.7256785870578975,0.7597613475098262,0.7674206093892848,0.7764648690692249
