,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
185,1.1240321397781372,1.7291847467422485,1.6393254399299622,0.8484270572662354,0.43369985400471867,0.4778312920423133,0.45919290297964543,0.45507219063675725,0.7822451982842469,0.9192599654197693,0.45507219063675725,0.44745439831724554,0.6615684730355241
186,2.487362027168274,3.7054585218429565,3.4791356325149536,1.9252046346664429,0.8874405153162721,1.207494275846034,1.1337273814290063,0.9656528568629623,1.5502157792664608,2.7764251232147217,0.9656528568629623,1.0211905983725278,1.4590170322054181
187,0.706122487783432,0.2317385897040367,0.2346186488866806,0.10848186910152435,0.7121474261240195,0.4958377107647332,0.5167876469369745,0.5758903789200054,0.42444481863250005,0.36401456594467163,0.5758903789200054,0.5694290176966934,0.35222140920342604
188,1.0232271552085876,0.3744259923696518,1.3611867427825928,0.03055593278259039,0.6896642284986718,0.4418215085400649,0.41488072939093945,0.4139399038192807,0.5235208351066841,0.1345471292734146,0.4139399038192807,0.38584554817532823,0.18982183480186027
189,0.4970850497484207,0.061940401792526245,0.043289028108119965,0.10300429910421371,0.5960016618621435,0.4653003823385709,0.4149168262816163,0.5759393708993851,0.3199424934373407,0.4666746109724045,0.1685980650025074,0.1782596445503946,0.1864369075604988
190,0.39392082393169403,0.11092821881175041,0.08084571361541748,0.9821527600288391,0.3563346198350459,0.2760518452904246,0.28208068893016036,0.31128887805704747,0.3195206961515715,1.6314106583595276,0.31128887805704747,0.2812567538323032,0.34529377815535167
191,0.5661855936050415,0.31923016905784607,0.2374531626701355,1.0781968235969543,0.6231323485962341,0.5925851537866942,0.6203898755466905,0.5830496621113239,0.5515773935992357,0.9548947811126709,0.5830496621113239,0.5673553747324702,0.5699344626372868
192,0.41682280600070953,1.8938902020454407,0.6958686709403992,1.3432411551475525,0.7953543825603957,0.8069427229210264,0.8110114112034111,0.8489964233911901,0.873723378740634,0.8149848580360413,0.8489964233911901,0.8469190349768196,1.0890664594940715
193,0.0874408632516861,0.8453925549983978,0.9025216102600098,0.9970050156116486,0.62313805331158,0.886966163701085,0.8748145149596469,0.9911897128205855,0.7297003894415885,1.6562408804893494,0.9911897128205855,1.0011653778376377,1.0587130482973879
194,1.6802932620048523,2.4527233839035034,1.761954426765442,2.822796940803528,1.2750054103494182,1.1893517069791142,1.292987393837169,1.33140977728222,1.5933622192703996,2.745083451271057,1.33140977728222,1.237479694497352,1.7448931490868067
