,Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBRegressor)_Imputer(KNNImputer),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestRegressor)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingRegressor'>,dew_top_1,dew_top_3,dew_top_None
0,5.450862884521484,3.253561019897461,4.91983699798584,4.391627311706543,6.539477564324081,7.023552570862346,6.119697479555393,5.367326968929126,5.383242849722784,2.307417392730713,6.539477564324081,5.627749120627588,5.518838403112573
1,4.916312217712402,5.185136795043945,6.792551040649414,6.605976104736328,5.774877877971658,6.11541174676913,5.983459888755064,5.502470106431554,5.859524472258688,9.408092498779297,6.605976104736328,6.089613179677091,5.91497487536436
2,6.792627334594727,4.186079025268555,4.036887168884277,6.459934234619141,5.057732300469851,4.853698129534537,4.678059652730822,5.52078988898354,5.19822596688568,3.7209043502807617,5.52078988898354,5.039013091433569,5.195344047589337
3,6.194500923156738,4.200289726257324,3.6794824600219727,4.854363441467285,6.04997316420139,5.355424337819464,4.890438401948936,4.3270056162277495,4.9439347588876075,1.9467530250549316,4.890438401948936,4.917174706622518,4.976371256223958
4,2.340102195739746,3.0329790115356445,3.6345348358154297,0.30532169342041016,1.8340230723625943,2.784456012530395,0.9365473449936506,2.534666140178409,2.175328788322034,3.683060646057129,2.784456012530395,2.3925820914145604,2.216703534962699
5,1.2894096374511719,1.0240678787231445,0.7345123291015625,1.6778936386108398,1.3619324894346807,1.2320828773485566,2.7766608689497883,2.885173619930894,1.6227166674438305,3.9213733673095703,2.7766608689497883,2.3729054738172426,1.7936364128707076
6,1.3846120834350586,0.10287857055664062,2.3804168701171875,2.472989082336426,1.8395908601340096,1.5021261021967511,2.0702298900792773,2.2492348775258737,1.7245401494084938,3.5771780014038086,2.2492348775258737,2.3548577155330648,2.0005591720871294
7,5.442582130432129,5.307792663574219,5.591193199157715,1.6987037658691406,2.803953677648538,1.6749002486551259,2.880561529058406,3.4050501346028934,3.6005921686247717,0.8021631240844727,3.4050501346028934,3.045792404091806,3.5137331982679676
8,0.49637460708618164,3.6637744903564453,2.5466880798339844,1.975855827331543,2.2144019228404677,2.0434667242661995,2.0392157004421634,2.6054714998167317,2.074062454725169,4.6877288818359375,3.6637744903564453,2.2697726388892363,2.2146376994930588
9,0.7974910736083984,2.8133201599121094,0.6181716918945312,0.9099397659301758,0.15438740145581242,0.30571206566493103,0.46665840485051824,0.17965427725698824,0.5082683442748923,1.7685232162475586,0.6181716918945312,0.17691402046569493,0.4546363558768043
