,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,<class 'new_models.DEWClassifier'>_top_1,<class 'new_models.DEWClassifier'>_top_3,<class 'new_models.DEWClassifier'>_top_5,<class 'new_models.DEWClassifier'>_top_None
3,0.8960751444101334,0.9076082184910774,0.26668721437454224,0.4345571994781494,0.47336853129105594,0.5404653126393345,0.6088029267888789,0.47610824134049035,0.6765561103820801,0.5866920999106381,0.007746875286102295,0.16746026277542114,0.5080827918940191,0.5020982973039474,0.46377872893902283
6,0.410241037607193,0.14022167026996613,0.9693384170532227,0.6592040061950684,0.6932022633125418,0.3290827500547395,0.5213511835940264,0.4843322276571956,0.28153201937675476,0.4987228416800787,0.9371938109397888,0.9838707447052002,0.8039781125593464,0.7321861610476281,0.7285831483623038
7,0.9255212023854256,0.9714028853923082,0.5001632571220398,0.10337436199188232,0.46804508919532883,0.6817456483950164,0.6433404921547784,0.5177514392791728,0.5020913183689117,0.5903817438094294,0.0068168044090271,0.02519083023071289,0.19304535079883411,0.223106934891514,0.2838549973122694
10,0.9656057842075825,0.9981890331255272,0.9879347393289208,0.9659648425877094,0.7235916090021174,0.9585781475490285,0.8692030189279661,0.6828783835296641,0.9308915808796883,0.8980930154598005,0.9009330421686172,0.929440900683403,0.8861241949753882,0.8413498538926596,0.8329802969076767
11,0.14165592193603516,0.9393019527196884,0.7596321254968643,0.7958285510540009,0.6256397209507124,0.8989027856298839,0.7091377817017894,0.6751494576188632,0.12129724025726318,0.6296161708183445,0.9863403765484691,0.9306385964155197,0.8803539879322887,0.8414958684995257,0.7511258548491099
15,0.005644386168569326,0.004371902905404568,0.0013061452191323042,0.00261734239757061,0.1522049792331752,0.08945158529925708,0.1522734694605519,0.15268246716187645,0.0569070428609848,0.06860659118961358,0.48673149943351746,0.025689827278256416,0.028293768625346438,0.08366295394074869,0.07977852321575961
17,0.058711353689432144,0.530129611492157,0.8192605376243591,0.9245842695236206,0.3636000039652965,0.46551262325125164,0.4333242454513244,0.6088382103690586,0.0499175526201725,0.4726531564429636,0.9470219016075134,0.9245842695236206,0.55612203713181,0.4722914980446956,0.5078758704522116
18,0.46184080839157104,0.34111684560775757,0.045776307582855225,0.6648566722869873,0.6267143053968898,0.4589990677694682,0.3239253862243229,0.5653037359301809,0.8538322150707245,0.4824850382511953,0.1846163272857666,0.059493303298950195,0.20778039475092291,0.2547525628371802,0.4215981036911244
20,0.11506090313196182,0.02880493737757206,0.009471486322581768,0.04662752524018288,0.09415286482328583,0.3220854341193946,0.35459337630678034,0.21748748382673452,0.032152555882930756,0.13560406300349162,0.20905016362667084,0.0924152135848999,0.24461758923182342,0.2655231320832224,0.21262185826503133
22,0.017783453688025475,0.46845945715904236,0.1931331753730774,0.1217474564909935,0.10764974006292619,0.3639775285157195,0.4955238289974489,0.18580446586468277,0.20728005468845367,0.24015101787115217,0.014490459114313126,0.105496846139431,0.13194763178573607,0.14820469839387948,0.17604094517407382
27,0.03540156036615372,0.012692216783761978,0.00770222581923008,0.07420211285352707,0.08250175745530113,0.10437597025612046,0.09458441875956618,0.16298562558312565,0.005481369327753782,0.06443636191161556,0.04741504043340683,0.005481369327753782,0.03306246575132247,0.04748502944481012,0.09761177485004674
30,0.006638823077082634,0.008312417194247246,0.0026748408563435078,0.02639782801270485,0.3023076640648959,0.17119102036378053,0.15389325019997466,0.19682249217607384,0.05584845691919327,0.10267631031825515,0.1254705935716629,0.2236669808626175,0.0914698541240124,0.11206115229362754,0.13015959575260858
36,0.01576821319758892,0.028050024062395096,0.0965639129281044,0.023478537797927856,0.14588882232422964,0.18377992454163178,0.13298368205493344,0.23981625929469896,0.035210981965065,0.10017115090739723,0.6068844199180603,0.023478537797927856,0.28709453824845266,0.27671821277387515,0.21751773746723857
37,0.9654302597045898,0.49496451020240784,0.041807908564805984,0.02882852405309677,0.6585611300055997,0.4017251700264244,0.4312001487966719,0.2510853108581997,0.41657453775405884,0.41001972221842836,0.8211272954940796,0.02882852405309677,0.34935878430886097,0.43476133449188625,0.44116641878614066
38,0.008470645174384117,0.004837972577661276,0.0027319423388689756,0.011785370297729969,0.12404215212883488,0.17599040576420374,0.02916198736381408,0.09625179181278966,0.015498961322009563,0.05208569208669958,0.44963470101356506,0.001421604654751718,0.03791429278064816,0.06842801944173048,0.06853623205699222
45,0.020627319812774658,0.02060866355895996,0.03757929801940918,0.02315974235534668,0.2722017151947236,0.21768717707617824,0.1684723510296684,0.31242279146360186,0.04395407438278198,0.12407923698816051,0.019770264625549316,0.007905185222625732,0.08706718051308826,0.06705679848454127,0.09814410642340587
49,0.005286491941660643,0.006627295631915331,0.010571400634944439,0.006238595116883516,0.08370901716386671,0.21122446746969,0.13354298736645634,0.1948441024456023,0.021482547745108604,0.07483632283512533,0.5227063298225403,0.012952012941241264,0.007505200791071579,0.03128888922229605,0.08114180024143805
52,0.014244019985198975,0.004141390323638916,0.8601691573858261,0.13824212551116943,0.2071719891277526,0.15263795489763266,0.20485088889456915,0.36776436280176494,0.6302683353424072,0.28661002491888443,0.012726306915283203,0.6302683353424072,0.2662088954816111,0.21576259536795006,0.2280823663680568
56,0.025945929810404778,0.05314858630299568,0.00568758649751544,0.5027663111686707,0.150365465167691,0.08924238225078109,0.1410048493174264,0.3683442110545915,0.01182760763913393,0.1498147699121345,0.00702546676620841,0.01182760763913393,0.10434037635854033,0.0965323347891743,0.15945295164994455
63,0.9881807565689087,0.19158907234668732,0.967888593673706,0.9593815803527832,0.6646831768730739,0.43476643172227397,0.7880516544615118,0.5598577791282637,0.46979302167892456,0.6693546740895704,0.9867578148841858,0.9572367072105408,0.9364207144632957,0.888994080116344,0.7543331448093522
67,0.07882155478000641,0.0467081218957901,0.052462369203567505,0.32304275035858154,0.09949884946121935,0.06867343864236931,0.23498263898519162,0.37461778566005577,0.05575660616159439,0.1482849016831529,0.2051544487476349,0.049802448600530624,0.13717975617593028,0.16614922428377535,0.15859198512314762
70,0.17291195690631866,0.0061465660110116005,0.045921165496110916,0.031051628291606903,0.07433898844096141,0.057689450408381075,0.11715644587372047,0.13016100953664092,0.06448592245578766,0.07776257038005996,0.4564551115036011,0.003691389923915267,0.016608478224714056,0.06598349295486713,0.07844511267019438
71,0.011093948036432266,0.6915093660354614,0.003256270196288824,0.01406900305300951,0.18113498484923835,0.4051519170429467,0.238649700138938,0.17064167049118845,0.014955420978367329,0.19227358675798564,0.24936483800411224,0.027085885405540466,0.125199347669228,0.14306858346832965,0.16385980515601822
74,0.029693186283111572,0.2129078507423401,0.2694079875946045,0.054016947746276855,0.4354628443095112,0.4318377282441025,0.551130212742853,0.29112935526154804,0.060232698917388916,0.25953542353797077,0.047541022300720215,0.024990320205688477,0.04511772894471222,0.13176212039751234,0.17182117726591006
79,0.8917467594146729,0.867014467716217,0.10405109822750092,0.9875942468643188,0.7784466124961935,0.6278004401459333,0.47110834526229256,0.7992584165378572,0.1630079448223114,0.6322253701652554,0.9727019667625427,0.8814337849617004,0.8760219814747437,0.8515501480953258,0.734325948911065
80,0.6075837314128876,0.9651338644325733,0.695489376783371,0.9389028586447239,0.502097055801829,0.5761215908605963,0.6630629494941372,0.6505892145251679,0.9585407599806786,0.7286134891039961,0.6056911051273346,0.23899716138839722,0.43250928384187826,0.5832526648661491,0.6204643001211101
88,0.0073193758726119995,0.1937277913093567,0.025487719103693962,0.18484538793563843,0.31239925717652567,0.23538126784943933,0.2995133503555952,0.31463507050036205,0.05051382631063461,0.1804247829348731,0.020042190328240395,0.09957089275121689,0.22066341753962287,0.24808051498749392,0.281950757566941
92,0.018886905163526535,0.08951135724782944,0.1371995210647583,0.7543485760688782,0.46588099624635937,0.5362922898355211,0.4701034879993632,0.5064001707287509,0.012272130697965622,0.33232171500588364,0.96368008852005,0.9394093751907349,0.8545166855171604,0.8081502456399412,0.6897241578990212
102,0.006961781065911055,0.02412315271794796,0.00996469333767891,0.07236286252737045,0.09364610928510185,0.19609302781529972,0.1398652182251534,0.15712520712796646,0.009273067116737366,0.07882390213546302,0.04741504043340683,0.006827478297054768,0.03362106976525334,0.03529008775211076,0.06609102683787502
107,0.9681416153907776,0.016021734103560448,0.2926652431488037,0.05740804597735405,0.6988259504857932,0.31006008654717027,0.46287263960371616,0.289626581672683,0.4951080083847046,0.39896998947939594,0.39944547414779663,0.4525933563709259,0.36061010383766184,0.4059876171684005,0.501212944120069
108,0.23427703976631165,0.04316195100545883,0.014501705765724182,0.13427342474460602,0.4210372440064221,0.3425178996891939,0.4003488764571966,0.3577293500307344,0.23927289247512817,0.24301337599341954,0.7077163457870483,0.09887219220399857,0.20200378324862625,0.2174666474199982,0.23673515352649624
132,0.2274552583694458,0.03818625211715698,0.0113997682929039,0.01980317197740078,0.23365615075978396,0.05634937067298687,0.16881893277373014,0.13120382457798668,0.19227959215641022,0.11990581352197838,0.754790723323822,0.014090456068515778,0.07183796623655225,0.07056839414498894,0.082071500547481
133,0.9829724654555321,0.991264027543366,0.9968946354929358,0.992413756903261,0.9086164581455232,0.9605906454254961,0.9149224248614289,0.8664888357990155,0.7007205784320831,0.9238759808954045,0.19871139526367188,0.8858136202634441,0.9143393017659944,0.9259366198368496,0.9097648838496706
143,0.9189419746398926,0.5813156366348267,0.13111133873462677,0.2768179178237915,0.2838064776975681,0.3071433234526615,0.29725028649315105,0.3823718704317675,0.9029526710510254,0.4535234996621457,0.597124457359314,0.43984025716781616,0.5131936138016796,0.4299990414126479,0.4660236787297416
153,0.02280021458864212,0.9344191551208496,0.2247283160686493,0.08590707927942276,0.10260057894494516,0.6119110895195079,0.5273114318985865,0.23102662205890095,0.3722115457057953,0.34587955924281105,0.3949059545993805,0.08590707927942276,0.2706357148989856,0.5147916498322723,0.42782787237534625
