,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,<class 'new_models.DEWClassifier'>_top_1,<class 'new_models.DEWClassifier'>_top_3,<class 'new_models.DEWClassifier'>_top_5,<class 'new_models.DEWClassifier'>_top_None
3,0.065970778465271,0.2094939947128296,0.030517399311065674,0.4461677670478821,0.5739324911366062,0.6761225029185522,0.630335825743827,0.7707345048017775,0.7737300544977188,0.4641117020706144,0.9820674546062946,0.7737300544977188,0.4721481806191501,0.49037491455885496,0.5365472338746433
6,0.9313644766807556,0.9904735684394836,0.9915068745613098,0.8213085532188416,0.6407230779220291,0.8027632124131064,0.767990392204843,0.6527631054626107,0.9564391374588013,0.8394813775957535,0.3042481243610382,0.7891826005353038,0.7406619886703427,0.8241419923302988,0.8428154482944449
7,0.7728966623544693,0.7747479975223541,0.6869790554046631,0.7380367815494537,0.5017126660565767,0.5267721774276725,0.4361978167688111,0.4441249206393111,0.5926723778247833,0.6082378283942327,0.8972794562578201,0.7380367815494537,0.7044683638599166,0.6701479734290374,0.5942331032694195
10,0.8781566321849823,0.9935855236835778,0.9219712242484093,0.9622130319476128,0.793920723459231,0.7491780664665375,0.7255265793873418,0.6124727951411024,0.9253193736076355,0.8402604389029368,0.07874459028244019,0.5678893804714809,0.5728149216752545,0.6398163226109204,0.758519671607354
11,0.7264874279499054,0.9196845069527626,0.7170558869838715,0.7301053702831268,0.6732229650498194,0.6479602424790014,0.6206625595404858,0.7916093208431924,0.49702000617980957,0.7026453651402194,0.9598000310361385,0.6899813711643219,0.7032918823622551,0.7386801470063309,0.7185533641752626
15,0.000943751831073314,0.003524417756125331,0.0018789611058309674,0.010805153287947178,0.09825544658315928,0.1890419420932062,0.06781127175214084,0.23570085080112999,0.007106454577296972,0.06834091664310112,0.04186946898698807,0.31770028435631786,0.2584564811264554,0.1652061009290753,0.12457195261669311
17,0.9705832004547119,0.9931560158729553,0.982175886631012,0.15301550924777985,0.7662902946726474,0.7364881481600019,0.7850398518532158,0.35981219151271476,0.742119312286377,0.720964490076824,0.040930937975645065,0.9635674357414246,0.8465082624184961,0.6848608897479962,0.6392435714502379
18,0.9666369520127773,0.9863756010308862,0.9247366636991501,0.9760921727865934,0.827570380021621,0.7809303507064886,0.782563112017543,0.7581910765563146,0.6451177299022675,0.8498015598592935,0.049359023571014404,0.6200714060196055,0.6256826361445598,0.693566214509763,0.7652740670702333
20,0.031691983342170715,0.050512123852968216,0.023837124928832054,0.08088362962007523,0.24919983655424158,0.2766926903707229,0.21483812405838232,0.2718028193826278,0.07155369967222214,0.1412235590869159,0.06993169337511063,0.2386340009842802,0.18198810129998672,0.18229771437375808,0.15521796414497363
22,0.008475728332996368,0.010571561753749847,0.019862547516822815,0.05464290827512741,0.10273164178347129,0.0821142362247539,0.0927572775005305,0.16364432492998796,0.0055504669435322285,0.06003896591788581,0.02826516143977642,0.0055504669435322285,0.025613626227001876,0.047542198579697714,0.07742547221837161
