,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,<class 'new_models.DEWClassifier'>_top_1,<class 'new_models.DEWClassifier'>_top_3,<class 'new_models.DEWClassifier'>_top_5,<class 'new_models.DEWClassifier'>_top_None
3,0.6936616003513336,0.1652575135231018,0.08705884218215942,0.7861942648887634,0.661137419622419,0.6884441224849454,0.3090591883946523,0.4929425203190497,0.25421833992004395,0.4597748679651632,0.21969544887542725,0.6740730404853821,0.6161311906476032,0.5595487318099358,0.551497075636773
6,0.20165953040122986,0.7237968444824219,0.9224004149436951,0.6397227048873901,0.6300930080776923,0.5553842301747101,0.8407756266833752,0.528801760044127,0.3267585039138794,0.5965991804009467,0.7917889356613159,0.7743931412696838,0.7499380212339116,0.6293473983417105,0.6758602886747183
7,0.9960907525382936,0.9867492625489831,0.9961968769785017,0.8887523338198662,0.8882312968904922,0.8358115361435229,0.8524330049387093,0.7762785008983666,0.9919744161888957,0.9125019978828478,0.5940505862236023,0.9919744161888957,0.8931619020991712,0.9038479594235155,0.9100263676167492
10,0.043510615825653076,0.014123976230621338,0.004292905330657959,0.5284693241119385,0.18487154943492956,0.36755441246134346,0.06507406700066498,0.48686382218829416,0.4444800615310669,0.2376934149016855,0.17407095432281494,0.059752821922302246,0.15717132927555832,0.22547034903872654,0.3043550053649301
11,0.9953848347067833,0.9870157185941935,0.5956327319145203,0.4363304376602173,0.8743820270839809,0.82896222637874,0.8347057299192413,0.7518837545146468,0.9661141447722912,0.8078235117271793,0.48097383975982666,0.8009305409058071,0.8344997497855755,0.833451017966723,0.7621765028276988
15,0.2815167009830475,0.010475925169885159,0.7030304074287415,0.49794769287109375,0.5756450706209102,0.3190486617201641,0.47474248885580317,0.6608407613923027,0.20192277431488037,0.41390783148409205,0.9758199453353882,0.5962713513680995,0.6676084196395151,0.5070343063367276,0.5221166482646311
17,0.31994977593421936,0.8907215595245361,0.8777946829795837,0.8971766829490662,0.4216685148070858,0.5164048102308122,0.5493250200432712,0.5867106177909325,0.8120071291923523,0.6524176437168733,0.6105087995529175,0.7228512763977051,0.6992070718640335,0.6366518729510764,0.6146767282979727
18,0.2961454391479492,0.5134003460407257,0.614922434091568,0.7547810971736908,0.5596313162178669,0.4696825789720943,0.6458661780892507,0.5773106647896968,0.12244296073913574,0.5060203350291087,0.7525923997163773,0.5718443048095244,0.4254171975160731,0.5113548436784234,0.5415886725294464
20,0.9893907904624939,0.9128103256225586,0.8961244225502014,0.7696800231933594,0.7225974325124308,0.6013290464891693,0.7246208019759743,0.6926361564937931,0.9790159463882446,0.809800549520914,0.9859785437583923,0.7316126695922572,0.8801816219486025,0.8893299563998498,0.8098110492141308
22,0.6338582634925842,0.004395052324980497,0.00392999779433012,0.1371004432439804,0.2743339779498825,0.1987145762697939,0.15588374824006243,0.190631186367995,0.13446158170700073,0.19258986971006775,0.24962496757507324,0.20743438564857195,0.12924052179199727,0.11848913597986957,0.12057637312354
