,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,<class 'new_models.DEWClassifier'>_top_1,<class 'new_models.DEWClassifier'>_top_3,<class 'new_models.DEWClassifier'>_top_5,<class 'new_models.DEWClassifier'>_top_None
sensitivity,0.7233,0.7158800000000001,0.64394,0.7455,0.7015800000000001,0.6873,0.70186,0.7240800000000001,0.7381,0.71614,0.8259399999999999,0.77488,0.76006,0.76722,0.74524
specificity,0.8,0.77498,0.80002,0.81874,0.85626,0.85,0.85624,0.8687400000000001,0.775,0.83126,0.74376,0.78124,0.7874800000000001,0.7875,0.79374
ppv,0.7601000000000001,0.73004,0.7322200000000001,0.78224,0.807,0.79642,0.80852,0.82696,0.74054,0.78652,0.73354,0.7573000000000001,0.7575000000000001,0.75942,0.75918
npv,0.77196,0.76356,0.73014,0.7953800000000001,0.7734599999999999,0.76346,0.77306,0.7867,0.7791,0.7767000000000001,0.83994,0.8048,0.7982199999999999,0.80334,0.7896000000000001
gmean_sens_spec,0.7593400000000001,0.74404,0.7130599999999999,0.7780199999999999,0.77322,0.76274,0.7731,0.7923,0.75404,0.7696599999999999,0.7818799999999999,0.7759,0.7704799999999999,0.7743599999999999,0.7661800000000001
gmean_all_metrics,0.76242,0.74526,0.72172,0.7829200000000001,0.78134,0.7710000000000001,0.78154,0.79924,0.7565200000000001,0.77532,0.78312,0.7779399999999999,0.77364,0.77728,0.76982
roc_auc,0.8612399999999999,0.83862,0.83216,0.8653599999999999,0.87776,0.86628,0.8710800000000001,0.87348,0.8513999999999999,0.8793200000000001,0.8379000000000001,0.8526,0.8700800000000001,0.87346,0.8763799999999999
accuracy,0.7645200000000001,0.74764,0.7277600000000001,0.7848400000000001,0.7848400000000001,0.7747999999999999,0.78498,0.8018599999999999,0.75808,0.7781,0.7813599999999999,0.7783800000000001,0.77488,0.77816,0.77142
