,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity)
0,0.1172321551942382,0.11853201955172557,0.12005257885135065,0.11850957470614558,0.10518511954265487,0.10306763842505319,0.10927881332297078,0.0966477260490714,0.11149437435678967
1,0.12050837473906968,0.1205253599507205,0.12072962673229619,0.09808202882190788,0.1134385574778783,0.10488977911627156,0.1126424672403622,0.09380369178479803,0.11538011413669574
2,0.10752521653920723,0.0970525502144228,0.1026143661745596,0.10857096382551606,0.12012822115622952,0.10367042145427055,0.10818309952596884,0.11830651297911554,0.13394864813070967
3,0.1139615215925323,0.10975160042214298,0.11253519337496425,0.10427889519740584,0.11647113568859468,0.11761603580751086,0.12155690648740126,0.10207195399667533,0.10175675743277247
4,0.10851995033866535,0.10533218826701249,0.10547007350246282,0.09849584198835518,0.12593868072687156,0.1185724795308643,0.12028513381768115,0.1134413168206624,0.10394433500742488
5,0.12543604477265927,0.11771764223903596,0.1124409948863871,0.1293385624530635,0.10051309456954834,0.09625424150153637,0.10095004992807077,0.10445689367817551,0.11289247597152327
6,0.10851995033866535,0.10533218826701249,0.10547007350246282,0.09849584198835518,0.12593868072687156,0.1185724795308643,0.12028513381768115,0.1134413168206624,0.10394433500742488
7,0.12328890209273743,0.11248459438197353,0.10720069057138197,0.12322233390184326,0.11474384641009605,0.10068028883847088,0.09696814662112914,0.10975449992439529,0.1116566972579725
8,0.11502706318055218,0.10586067497228169,0.11515097646267673,0.10318056366877176,0.11469500861159439,0.1105697860986722,0.11980313675624446,0.10212364301922001,0.11358914722998638
9,0.11715308891908965,0.11698669180425132,0.11713674705362112,0.10395480295653109,0.10912560083258066,0.1101098619705442,0.11242899503744956,0.09753104723497127,0.11557316419096096
10,0.11146363654027011,0.10144420762130188,0.10723626243075952,0.11141120164062966,0.11056380419929772,0.10379086102660787,0.10903911035189363,0.107996570417669,0.13705434577157058
11,0.09908427611998673,0.09308280033985761,0.09326645822678199,0.10188717877111884,0.12376603252917175,0.11608754485036733,0.1175570439692775,0.13471675758091875,0.12055190761251976
12,0.11681849482054875,0.11515372087861403,0.11585695996279759,0.10646335152485428,0.11037657398799293,0.11247363174568632,0.1161375833334866,0.09959536555346596,0.10712431819255329
13,0.1102878587436158,0.10196467781008389,0.10217107197709543,0.1110025018749868,0.11421438210363316,0.1071834799057334,0.10833631565617143,0.1127759319331169,0.1320637799955631
14,0.11304702238409409,0.10804852543726504,0.10982406588896751,0.10269715075914551,0.11825831829040907,0.11395584020936922,0.11976939275232723,0.10622336490507983,0.10817631937334245
15,0.11146351155251095,0.11442578895673988,0.1151831895130642,0.11322796387119143,0.1064726894214904,0.1053842975154436,0.11130878218970659,0.11045649406574745,0.11207728291410518
16,0.11711936606353131,0.11722132435302314,0.11722843624096531,0.10408147169986318,0.10667337051871632,0.1108439769858903,0.11055090270248676,0.10021657071417574,0.11606458072134807
17,0.10919755312353506,0.10367339907832009,0.10530610664308725,0.09854378225081271,0.126109469882235,0.11874639708483382,0.11947966030511685,0.11382872814991499,0.10511490348214393
18,0.11304702238409409,0.10804852543726504,0.10982406588896751,0.10269715075914551,0.11825831829040907,0.11395584020936922,0.11976939275232723,0.10622336490507983,0.10817631937334245
19,0.13365314994881736,0.12144984976614046,0.11527211598642952,0.09575234279614288,0.11359508094386984,0.10703716682021394,0.10610918574794347,0.09150625483350094,0.11562485315694164
20,0.11654788846965702,0.11470067300461231,0.11756829819603337,0.11656248078330042,0.1076579915675698,0.10653987099777398,0.11192014916834657,0.10013615066446405,0.10836649714824244
21,0.11202214125461442,0.10865331061611022,0.11033180497378303,0.10979452725461442,0.11845211750081196,0.10741964809278909,0.11005069080061362,0.11156045084404335,0.11171530866261971
22,0.11149160664423396,0.1115004872551719,0.1115143960948966,0.11164099684062524,0.10919275457596088,0.11109986355595967,0.11023891567356377,0.1107640183570654,0.11255696100252213
23,0.11637563468836443,0.11505265317956646,0.11737786926609563,0.1175195554455837,0.10784101906307722,0.10016554474761379,0.10452885030654353,0.1030637870539673,0.1180750862491881
24,0.11304702238409409,0.10804852543726504,0.10982406588896751,0.10269715075914551,0.11825831829040907,0.11395584020936922,0.11976939275232723,0.10622336490507983,0.10817631937334245
25,0.10851995033866535,0.10533218826701249,0.10547007350246282,0.09849584198835518,0.12593868072687156,0.1185724795308643,0.12028513381768115,0.1134413168206624,0.10394433500742488
26,0.13229575867375004,0.12107303342292625,0.11599791194963385,0.10740420640091657,0.11234579393903574,0.10517883684530356,0.10633579708688823,0.09201774322359921,0.1073509184579464
27,0.12051007035594899,0.120627380567469,0.12062631659966903,0.0867080723377411,0.11349939483034992,0.11394148097114373,0.11372411393934927,0.09349027005096283,0.1168729003473662
28,0.11547229811566224,0.09593328344231813,0.11286440283931373,0.0938947931612821,0.12083426196251093,0.1079172576653267,0.11073230236142734,0.11068514142751432,0.1316662590246441
29,0.1139615215925323,0.10975160042214298,0.11253519337496425,0.10427889519740584,0.11647113568859468,0.11761603580751086,0.12155690648740126,0.10207195399667533,0.10175675743277247
30,0.1139615215925323,0.10975160042214298,0.11253519337496425,0.10427889519740584,0.11647113568859468,0.11761603580751086,0.12155690648740126,0.10207195399667533,0.10175675743277247
31,0.113857582100972,0.10859894205413588,0.11644616738810598,0.11139227220302102,0.11494529411334711,0.10122718038198653,0.11196513466981631,0.10493764693807364,0.11662978015054162
32,0.11206351191527046,0.10720431312006867,0.10876206374413627,0.10154563933040162,0.11794076357872395,0.11772756659337398,0.11912085014370127,0.10802688303239007,0.10760840854193372
33,0.11654788846965702,0.11470067300461231,0.11756829819603337,0.11656248078330042,0.1076579915675698,0.10653987099777398,0.11192014916834657,0.10013615066446405,0.10836649714824244
34,0.11260087080211421,0.10915241914300393,0.11088933745171228,0.10970703504705115,0.11901830753824043,0.10869201521347861,0.11103559370080762,0.10632862916086365,0.11257579194272815
35,0.11996359693264134,0.11886553672597697,0.12113962070128587,0.09882076944530667,0.11124824758441286,0.10598488417250482,0.10611140633893361,0.09757810085409191,0.12028783724484601
36,0.11904463809761998,0.11040436721771447,0.12439280512848583,0.12494820420711326,0.09908316479277794,0.0955156481740773,0.10724259473182877,0.10662435189371196,0.11274422575667062
37,0.10677186031493505,0.10463188995993979,0.10589980436795655,0.10929057033821879,0.11254121692176951,0.11281233961293813,0.12290927982398842,0.11883593171354334,0.10630710694671032
38,0.1139615215925323,0.10975160042214298,0.11253519337496425,0.10427889519740584,0.11647113568859468,0.11761603580751086,0.12155690648740126,0.10207195399667533,0.10175675743277247
39,0.11829046137770162,0.12232802741241477,0.12319796623016224,0.10034482679380147,0.10449788938330765,0.10213851694211608,0.11217503519628619,0.09934192715944777,0.11768534950476224
40,0.10855949794358917,0.1025454849798616,0.10149263453565409,0.11022916874987329,0.11566904780261793,0.10677805501298375,0.1082527785051032,0.1149627089689464,0.13151062350137055
41,0.11639183111217563,0.11522873232269452,0.1174677584659238,0.11566915979881127,0.10792176123570162,0.10399301829958345,0.10439706375611445,0.10040087098819672,0.11852980402079868
42,0.11304702238409409,0.10804852543726504,0.10982406588896751,0.10269715075914551,0.11825831829040907,0.11395584020936922,0.11976939275232723,0.10622336490507983,0.10817631937334245
43,0.11478231998483415,0.09583983729041241,0.11171044309238494,0.11843468127328202,0.11005664597621066,0.09831488259956365,0.1059742869743247,0.11182541850163293,0.13306148430735482
44,0.10919755312353506,0.10367339907832009,0.10530610664308725,0.09854378225081271,0.126109469882235,0.11874639708483382,0.11947966030511685,0.11382872814991499,0.10511490348214393
45,0.1123362496539079,0.11040703599960261,0.11098565652743618,0.1035131404757403,0.11337475330305075,0.1142868004229736,0.11612979736271764,0.10784461789508643,0.11112194835948455
46,0.1030253221537574,0.09759017595439416,0.0977631856810197,0.10486994983099326,0.11425777288711852,0.11657521771529582,0.11884690995441444,0.12335003862049429,0.12372142720251258
47,0.11459852168224713,0.11561236351027641,0.11845940387124755,0.11876147926970014,0.1009681544483754,0.09699452184024361,0.1097670457845164,0.10822898958233355,0.11660952001105969
48,0.11795330589815756,0.11695876506347219,0.11837129943179978,0.11673121969130604,0.10695455558985882,0.10478641098084684,0.10141455109411682,0.10246422735800575,0.11436566489243613
49,0.11995234597435094,0.12096821551615354,0.12212845176847036,0.09674372253568775,0.11258427340876193,0.11309652451414254,0.11503199153199861,0.08993977111007823,0.10955470364035581
50,0.11331864757705642,0.11149490451644867,0.11177265778150483,0.10378019801393112,0.11122531295070598,0.11705159255450127,0.11488209166706323,0.10459237855342549,0.11188221638536294
