,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,<class 'new_models.DEWClassifier'>_top_1,<class 'new_models.DEWClassifier'>_top_3,<class 'new_models.DEWClassifier'>_top_5,<class 'new_models.DEWClassifier'>_top_None
3,0.6847719848155975,0.9456645920872688,0.5625402331352234,0.9086914956569672,0.6881992136961153,0.6454399532127706,0.6099451950656349,0.46895590489351113,0.674349844455719,0.6876176018909788,0.8167452365159988,0.9837613794952631,0.9524746211928075,0.9044801325054647,0.81680941678438
6,0.9899048209190369,0.7999700903892517,0.904819130897522,0.6151255965232849,0.7707180816188035,0.5916739932231213,0.6484131399212676,0.6722101736743032,0.2357475310564041,0.692064728691444,0.8879292011260986,0.0732196494936943,0.39328475186117723,0.4333803737434631,0.47897447729801046
7,0.7600162178277969,0.9447916373610497,0.9039658978581429,0.15150880813598633,0.7220954181898698,0.5686127304800186,0.506519204822779,0.29086090305423096,0.8464651256799698,0.6327595492677605,0.47691041231155396,0.8464651256799698,0.5848479575728072,0.4845548509489549,0.5120595592306325
10,0.8312304764986038,0.4343540668487549,0.6722478568553925,0.20074331760406494,0.5830340157114728,0.5345560074586764,0.44947250163158914,0.4267461276397806,0.4760931134223938,0.5120530537411921,0.8849417641758919,0.5071074149854198,0.5610540774723325,0.6335893888961193,0.5451306288630757
11,0.920597106218338,0.9412085339426994,0.9822164867073298,0.82530577480793,0.8764564860715,0.750481510861595,0.7594835525598821,0.626704218473505,0.961074773222208,0.8492809380961096,0.6702443957328796,0.8755520281603446,0.8645814496085455,0.842900531697292,0.8853917528448279
15,0.007504437584429979,0.11489270627498627,0.04525503143668175,0.04353003576397896,0.2764738610380499,0.35664509663691035,0.3286222848446647,0.2668311754860343,0.009485574439167976,0.16102668927832267,0.07146652787923813,0.04353003576397896,0.018999449723927694,0.014476517561439401,0.1020695270991621
17,0.002937963232398033,0.028196634724736214,0.06277098506689072,0.01787557452917099,0.048139252686556236,0.16743711264457675,0.07181559284060125,0.23120912488893705,0.0473768450319767,0.07530656507176044,0.4127098321914673,0.041275803379159676,0.03754000476292583,0.06817113580162837,0.04700503054814462
18,0.978515462949872,0.9973246362060308,0.9945387160405517,0.9597353301942348,0.8275419179320176,0.8519371176180509,0.8367248989497935,0.8085643698507918,0.7437112927436829,0.8887326380538918,0.08904236555099487,0.9885719800367951,0.9291818106562905,0.9054282754371646,0.8932027446756137
20,0.7677056789398193,0.9254253506660461,0.09840606153011322,0.2320605367422104,0.5364300053038739,0.6765856441016577,0.3839985150915436,0.3593997934654148,0.6086887717247009,0.5098555952850422,0.017038686200976372,0.37081174494630276,0.47464846271264716,0.48512200674620976,0.4644557462548431
22,0.0070580714382231236,0.02020769566297531,0.010483426041901112,0.0017017775680869818,0.06740857052039222,0.06255210978706453,0.0748784618167099,0.05508238069968767,0.057123925536870956,0.039610713230212424,0.35593295097351074,0.0011178907006978989,0.003542753347299199,0.02424587138701838,0.02937563438518398
