,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
roc_auc,0.6993799999999999,0.71778,0.7094400000000001,0.6784399999999999,0.70468,0.69832,0.7007,0.6908799999999999,0.72348,0.65812,0.6908799999999999,0.69562,0.70252
accuracy,0.62036,0.66546,0.6446799999999999,0.6237999999999999,0.64118,0.63422,0.6368,0.63856,0.66724,0.6003000000000001,0.63856,0.64378,0.6464000000000001
weighted_f1_score,0.6192925712339528,0.6655601545444778,0.6436207994931721,0.6235092005157366,0.636354125146826,0.630236628294307,0.6331505318143116,0.6342568615070838,0.6659480967314738,0.5988808188838638,0.6342568615070838,0.6395812518411571,0.6451591693247476
