,Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBRegressor)_Imputer(KNNImputer),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestRegressor)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingRegressor'>,dew_top_1,dew_top_3,dew_top_None
0,10.285022735595703,13.88765811920166,10.60684585571289,12.000940322875977,11.02393975397079,12.07796300892342,11.47174086331024,11.680992708616683,11.62938792102592,11.930797576904297,11.47174086331024,11.726874969872775,11.73203527713731
1,0.6136646270751953,0.7696781158447266,0.08876705169677734,2.0344791412353516,1.4965548937211537,1.9431716702076152,0.15977998857239584,1.7502650103317894,0.5395451849934396,0.5398349761962891,1.7502650103317894,0.05203157639861189,0.42346620562961235
2,2.666470527648926,2.8006763458251953,1.5315933227539062,1.4488096237182617,1.9836730355763894,1.5669018236166465,1.6484969426552087,1.584550264633556,1.9038964858035108,0.8762369155883789,1.9836730355763894,2.064735985563967,1.9181132153658957
3,3.775021553039551,0.07977867126464844,1.0323848724365234,2.294452667236328,2.1790673658222275,0.42710640256070675,1.000358910146602,2.7652761166031503,1.3293080011394096,1.852919578552246,1.0323848724365234,0.1680656802112619,1.1079151949565738
4,0.5368309020996094,2.1307382583618164,0.07531929016113281,0.36283397674560547,0.5670079232285516,0.40767551648822753,0.6169804114494131,0.289065816416775,0.09062194727843753,0.3843212127685547,0.36283397674560547,0.32806227518710784,0.12537842786058206
5,0.7266674041748047,0.1199188232421875,1.8665494918823242,0.27943992614746094,0.60329970927293,0.10456098720825757,0.5041256651335466,0.6498368808054185,0.5369398794465017,0.6788253784179688,0.6498368808054185,0.3785039071743945,0.5346325937807084
6,3.2703161239624023,4.538852691650391,3.444760322570801,4.7313737869262695,2.8754480899430863,3.035334044207069,2.72338914075619,2.5442448370421378,3.395464879632293,2.991403579711914,3.2703161239624023,3.0884337173628698,3.3765885258092077
7,1.4516220092773438,2.3999862670898438,1.0223627090454102,3.910336494445801,2.1498593381049407,2.4842428713710074,2.3313393890546763,1.7972960820043138,2.1933806450491673,1.3923492431640625,1.4516220092773438,1.5949086145061617,2.079695384436949
8,2.377347946166992,1.886322021484375,2.6907873153686523,1.4763593673706055,0.8050598391868782,0.4306207085621381,0.6400033739704032,0.7393187177089864,1.3807274112273795,0.2610292434692383,2.6907873153686523,1.5405749234797437,1.4172621546025788
9,2.203104019165039,2.575362205505371,1.3590564727783203,3.262295722961426,1.5257329568235285,1.930907050857316,0.5604265320977557,2.1413778659126574,1.9447828532626765,1.7143659591674805,2.575362205505371,2.3887631261695788,1.9790385046873151
10,3.832183837890625,3.425098419189453,3.1201038360595703,3.562286376953125,3.8173731805393842,3.232217855563558,3.516338256401502,3.950140567552708,3.5569677912687414,3.722865104675293,3.8173731805393842,3.72451839001063,3.5934655246023084
11,2.0820255279541016,1.6271438598632812,0.2542591094970703,0.3071908950805664,2.814908720805681,1.8104405946886217,2.5430292882611187,2.2201780331325374,1.7073970036603718,2.675175666809082,0.3071908950805664,1.3623324406078812,1.6312528915470494
12,0.4300498962402344,0.13894939422607422,0.017480850219726562,2.23085880279541,0.390663967428452,0.32439405707998503,0.32535380066656217,0.9998152712534552,0.46057571981722845,2.4832849502563477,0.390663967428452,0.35443620059984937,0.41097990005227025
13,2.054804801940918,0.118255615234375,1.9359560012817383,3.1688852310180664,0.43520005044873855,0.4290201756285068,0.06911253671300699,1.2365574715369583,1.151410081666695,1.0786151885986328,0.118255615234375,0.8197632052003385,0.9469751091997054
14,2.9335765838623047,2.5714845657348633,3.269009590148926,4.404754638671875,2.1794837803016485,2.656044507480713,2.412513247689647,2.8749525693486913,2.9127274354048325,1.6850090026855469,2.8749525693486913,3.2558609199763833,2.9619130542575896
15,3.185117721557617,2.2564125061035156,1.6858901977539062,3.4845170974731445,1.1320405977929884,1.1929778934419097,0.7300131161844803,1.1365216297217309,1.8504363450036614,2.949835777282715,0.7300131161844803,1.586784357397459,1.7910474158071779
16,1.118941307067871,2.114607810974121,2.607666015625,3.2191410064697266,2.154570759032156,1.8800579709887373,2.1537735981098347,1.861874639719261,2.1388291384983376,3.455885887145996,1.861874639719261,1.955516885899394,2.110283028528169
17,2.2253313064575195,0.1381053924560547,1.7707939147949219,2.1616082191467285,0.06262116537268447,0.4457847292026873,0.8274222222222232,1.5117640398816885,1.1084025255777998,0.8933944702148438,2.2253313064575195,1.5938564885821638,1.2256075328319431
18,3.5496339797973633,3.980447769165039,6.326910972595215,5.2793073654174805,3.3227115822361313,3.266045475476826,4.137314271012379,3.4094099876415385,4.158972675417747,6.25197696685791,4.137314271012379,3.6389918017720486,4.10357834938741
19,0.4314393997192383,0.9618558883666992,0.45612525939941406,0.34571266174316406,0.0560820513818836,0.3382522202904781,0.06606608754471921,0.7057650321504365,0.1572929016011031,2.504362106323242,0.9618558883666992,0.2971586925275087,0.21054910821019845
20,0.5567569732666016,0.32790660858154297,0.29181671142578125,0.37253379821777344,0.3974598850065103,0.2341000936944031,0.04753878987686733,0.5779928868862196,0.16376841920041585,0.05217266082763672,0.32790660858154297,0.2032323363392763,0.16010217423022866
21,2.9483213424682617,1.5297985076904297,2.94775390625,1.6454086303710938,2.3484289413289066,2.4478918795605615,2.4002142847797217,2.6271870226546863,2.361875564387958,2.597060203552246,2.3484289413289066,2.4511688568949914,2.3788307449124755
22,0.08755683898925781,1.130300521850586,0.6317596435546875,0.18945598602294922,0.6373324039166501,0.7137320800535054,0.5270238693444806,1.0229418112744284,0.595623684628503,0.18033218383789062,0.7137320800535054,0.7593416277141927,0.6425914906358443
23,2.872356414794922,1.3370342254638672,1.1229162216186523,2.1547136306762695,1.7443204829527392,1.9838583960366964,1.798970254879805,2.544261133056443,1.944803844934924,1.6846561431884766,1.9838583960366964,1.700614877259385,1.9024468445452065
24,0.35097408294677734,0.29398632049560547,0.41675758361816406,2.8392744064331055,0.13180076265715535,0.19427632983373044,1.3015258845724649,2.4643660163548162,0.8214341973355346,1.481675148010254,0.13180076265715535,0.9527753578559661,0.886833715299133
25,0.9857311248779297,2.4025325775146484,2.3219785690307617,3.208362579345703,2.728240211371455,3.078069815290064,2.559634035990328,3.084425671299412,2.546121823090038,3.815690040588379,2.559634035990328,2.6630532204176287,2.6222722195448007
26,2.25860595703125,3.7391881942749023,3.3330602645874023,3.097031593322754,3.9996056783470344,3.9199217164811753,4.096655561584901,4.104584603851158,3.5685816961850723,4.394524574279785,3.9996056783470344,3.825838000372677,3.590959479016277
27,1.009145736694336,0.9899139404296875,0.0809488296508789,0.26035404205322266,0.23669446796947113,0.030050657320764174,0.034072921130515965,0.383131290854795,0.14196314093076623,0.8570833206176758,0.030050657320764174,0.1284642723014784,0.07911214443728909
28,0.32961368560791016,1.1211061477661133,0.5093631744384766,1.5823516845703125,1.210294574677702,1.642906628304484,1.9479180575145918,1.1573889259605785,1.105214438453043,0.5782718658447266,1.9479180575145918,1.3820239391929654,1.1738902964138056
29,0.6095342636108398,3.084231376647949,0.5576391220092773,1.7399682998657227,3.0217886015972812,3.629282396815867,3.1720865184752203,3.180368792348496,2.234952640919012,3.33646297454834,3.1720865184752203,3.1336503657682613,2.330812416803349
30,1.8395872116088867,0.4933137893676758,0.4617500305175781,1.7452831268310547,0.061467399876685036,0.21263922026473203,0.24325132514533543,0.017669101950120947,0.49567485338416795,0.1615457534790039,0.4617500305175781,0.5440185047404498,0.49110150963164045
31,0.28099918365478516,0.40162181854248047,0.9931964874267578,1.2996292114257812,0.3367314180704284,0.3781820308815309,0.07988412138062806,0.14831098799051645,0.4698483770764561,1.485015869140625,0.3367314180704284,0.25817578334077496,0.462224292805697
32,0.6902389526367188,2.9626026153564453,2.8356056213378906,2.8851327896118164,1.5759853330765878,1.3868358020569875,1.1318975462023655,1.1534572997766936,1.655159756847759,1.464766502380371,1.3868358020569875,1.8076630936222067,1.747726179599976
33,1.7210769653320312,2.3171634674072266,1.9049205780029297,1.839461326599121,1.5749801549118665,1.5625840661782995,1.7278859199421976,1.3226102076940034,1.7463353357584595,1.0698070526123047,1.5749801549118665,1.6652511858082377,1.7129693980627412
34,0.10315513610839844,0.17816734313964844,1.1013994216918945,0.3164339065551758,0.4606533492831364,0.5013092678278142,1.055120495400594,0.12001905193203832,0.3343641461885447,1.8058061599731445,0.17816734313964844,0.03686753544186061,0.29884760420473455
35,0.8090324401855469,1.486332893371582,1.6637353897094727,1.5000476837158203,0.16897548362725878,0.3798171700121973,0.09963256878427096,0.6354797424797418,0.7479273789826877,1.3740758895874023,1.6637353897094727,0.8699752698308423,0.7532835189827765
