,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>
84,0.4399653971195221,0.7684634625911713,0.15344861149787903,0.7086280882358551,0.5922650241836236,0.6880272106872705,0.6228816659913742,0.7092131678240832,0.5660927878890587,1.1094602346420288
85,0.3246341645717621,0.18036791682243347,1.1677940487861633,0.6568335890769958,0.625161871486762,0.606463552239666,0.6362426860428004,0.7392486952668245,0.5810473805336946,1.805233359336853
86,3.8475217819213867,2.8050135374069214,1.993351399898529,3.191556692123413,2.373165543944936,2.10959336914944,2.25239699056338,1.3731226925098916,2.263221921588199,1.6304326057434082
87,0.3222474008798599,0.30628401041030884,0.33375801146030426,1.3996880650520325,0.16128560909796594,0.1677971594848286,0.16291666883185385,0.4686941444629381,0.35745155679178775,1.3802649974822998
88,0.6365310549736023,2.3478615283966064,1.8256979584693909,0.7727639675140381,0.9734361732557515,0.8224230330710467,0.8704082530640356,0.7830046354255067,1.0008625799582842,0.4914860427379608
89,0.14318030327558517,0.9120364785194397,0.5674745440483093,0.8266535401344299,0.8617697714907633,0.8507070960731733,0.8954583730086142,0.8953569909454699,0.7084693984191135,0.8813042640686035
90,0.28588156402111053,1.4092191457748413,0.6704723238945007,0.47432349622249603,0.7690550420611644,0.8232390823691482,0.8852407875798488,0.7219481913950652,0.7107165488976785,0.3999626636505127
91,0.0034980193013325334,0.0417950376868248,0.016146618872880936,0.03820241242647171,0.12949468066111483,0.12512266219413926,0.13335037383318604,0.18650961074035194,0.08229355295051857,0.11834859848022461
92,0.7362568378448486,0.7693721354007721,0.2872041165828705,0.27480368316173553,0.6073890436138537,0.5642794815750709,0.568745656709878,0.6369929229061416,0.5402236012534731,1.173165738582611
93,0.006568139418959618,0.0015473708626814187,0.005029280437156558,0.004537549801170826,0.014458531305526507,0.07459305375914169,0.028727746214316688,0.014437439097954426,0.018485159147409676,0.018708093091845512
94,2.3360675573349,1.7169358134269714,2.036903977394104,2.3827401399612427,1.0827270420444237,0.9881686921056941,0.7475407995096415,0.8833323470745358,1.3389751773482141,1.0710473656654358
95,1.2645612955093384,2.178301453590393,3.0938152074813843,1.6559205651283264,0.7625138577806688,0.8815187593453887,0.8678539048705534,0.901595527064085,1.2300342392495414,0.7732893228530884
96,0.23929673433303833,1.1566277742385864,0.9470196664333344,0.3225080519914627,0.6445875379582046,0.8071371778651053,0.5187795616079197,0.7225489363016635,0.6288296310276119,1.994108498096466
97,0.12410758435726166,0.7179962396621704,0.18604153394699097,0.13230697810649872,0.45247175368207326,0.490817178886104,0.6073485228337513,0.6157242808674664,0.39109126254986337,0.6967715620994568
98,1.3525981903076172,1.8610225915908813,1.105823814868927,2.405946969985962,0.8919923549162028,0.8121082235428629,0.7667886399707498,0.7994784005500997,1.1227674551970983,2.3945311307907104
99,0.14518363773822784,0.12777966260910034,0.8778297007083893,0.5641147494316101,0.8196107710290661,0.8550010520604545,0.8663865299457405,0.8100623486436634,0.5841486899412145,0.3097563534975052
100,1.6052734851837158,0.5072879791259766,0.48905664682388306,1.1460355520248413,0.9172840834222202,0.8218795643947514,0.8467077229318536,0.7120045573300342,0.8287516663366337,0.7079234421253204
101,0.38975638151168823,1.1608173847198486,0.5071302056312561,0.640103816986084,0.863112815444961,0.7815529285478684,0.7824911975407538,0.776120066764598,0.7141394747982148,1.477698028087616
102,1.5453015565872192,1.0088646411895752,0.4271332025527954,1.0838276743888855,1.3584067839472966,1.4842306738934639,1.237077573090307,1.0234026415530937,1.0854852024477535,1.155593752861023
103,0.3803752660751343,0.5494651794433594,0.8019078075885773,1.1893917322158813,0.548141609433856,0.6809243382082049,0.6093169243892304,0.6733493490726273,0.6559395856961359,0.30631372332572937
104,0.07507947087287903,0.15328694880008698,0.38396334648132324,0.2775503993034363,0.7091183666752681,0.6894409332114897,0.6305864531552694,0.7244038564107651,0.4240413841876052,0.3784124404191971
105,0.18688514828681946,0.28755296766757965,0.12792569398880005,0.7633630037307739,0.5315590226152325,0.6152673409857816,0.499892058664661,0.6029959510500758,0.4293221877170853,0.10504531487822533
106,1.7417979836463928,0.9247696995735168,1.5927268862724304,1.8000067472457886,0.5912553425856191,0.679593317751036,0.6657178839120926,0.7859218765437969,0.9906928390021035,0.6945377588272095
107,0.9333747625350952,0.11173170432448387,0.594390332698822,2.074225664138794,0.6411382616784993,0.532267977151682,0.600736912386444,1.209723246783206,0.7118936889065792,0.5072658061981201
108,0.24089311063289642,0.054640211164951324,0.14169985055923462,0.2377927303314209,0.5626053631310695,0.4559286273338007,0.4762780798521407,0.7308766184460878,0.33982511436201945,1.0991101264953613
109,0.6310176253318787,0.8090280890464783,1.2635579109191895,1.7358320951461792,0.6061243232679204,0.681658695400835,0.8247176069975279,0.6134702494839324,0.8360635240867499,1.1852990984916687
110,1.2465893626213074,0.3339958041906357,1.3357165455818176,0.22258449345827103,0.5640529008163998,0.7202239251406333,0.5297989512645223,0.4935888902536801,0.615803235491546,0.6171907186508179
111,0.023895254358649254,0.011785422451794147,0.006930109579116106,0.05824548378586769,0.05351853721451369,0.08373687040772189,0.04096119277028964,0.14702644988601177,0.052361887189639654,0.3382377326488495
112,0.4293415993452072,0.27722635865211487,0.6831393837928772,0.2389478087425232,0.4761942787887242,0.54065136575954,0.5896431832293382,0.5973162447413288,0.4680797541566152,0.4572281092405319
113,0.40620699524879456,0.5474135279655457,0.7954282164573669,0.6439008116722107,0.5489590813426977,0.5886203751269126,0.6272366653556488,0.5918985934437195,0.5885105361663511,0.6649806499481201
