,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
0,1.11701899766922,1.51995050907135,1.052433431148529,0.39148156344890594,0.6652706414001336,0.6321722346723925,0.5819432938881706,0.6280221340973604,0.7686397563291414,1.2894118428230286,1.353897517785203,1.3250462286286915,1.2712125702667327
1,0.9850974678993225,0.2500365674495697,0.11290094256401062,0.4209975004196167,0.6053332948243035,0.47346668280228854,0.5652995910306513,0.4251949638277507,0.45169819186681565,0.08821533620357513,0.4251949638277507,0.45389228359290296,0.5296803979290781
2,0.06273950636386871,0.041171759366989136,0.054995229467749596,0.049509989097714424,0.26792388934304595,0.20160802660859628,0.266537452751574,0.3466877102704553,0.15483202543175295,0.16828294843435287,0.2634422939466312,0.2630249135521371,0.2630167531773866
3,2.076710343360901,0.6612941026687622,1.2906473278999329,1.0629647970199585,0.7142406423388193,0.6504132128605716,0.6568590027099126,0.665924643667782,0.8837881549025319,1.2130480408668518,0.665924643667782,0.6702037838744108,0.8828874452049786
4,0.4346126914024353,0.08708438277244568,0.31430548429489136,2.471646308898926,0.6171508747370642,0.6317814080403085,0.7120566567987556,0.6613104727742006,0.585013105073887,0.7437988221645355,0.6613104727742006,0.665673665219946,0.8651309105713889
5,0.04543844982981682,0.007376301335170865,0.03134266845881939,0.01435971213504672,0.22095948378237845,0.1567889415724698,0.2181816489425531,0.13946206233963293,0.10071097822755759,0.010170204564929008,0.13946206233963293,0.14332916944214058,0.13687849875947133
6,0.5287206768989563,0.3408547341823578,0.3057739734649658,0.3309413939714432,0.6659582575925801,0.6204113189949909,0.6198100238931487,0.64435000156267,0.4963731642336103,0.08988629281520844,0.64435000156267,0.6549927498577488,0.5629054824227504
7,0.6262254118919373,0.8234754502773285,0.7794950008392334,0.7553039491176605,0.7105864097978651,0.6596763118663929,0.5709150593526096,0.627408700055337,0.6908070706462117,1.5668864250183105,0.627408700055337,0.6310092874353443,0.7987081285303521
8,0.01980630401521921,0.009790748357772827,0.036465417593717575,0.015395347960293293,0.3156099221954633,0.197015942290774,0.09133741209332842,0.15962694569702374,0.10047629244483726,0.0298385601490736,0.010824177385393749,0.01951155358867579,0.027922648102305443
9,0.0035074399784207344,0.004938558209687471,0.003368082921952009,0.00779788289219141,0.08878219508449253,0.09713717242796771,0.12548301174481247,0.17514326035136232,0.06130027397939623,0.008055351208895445,0.20054613434292132,0.19027717086002555,0.1645588401797567
