,Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBRegressor)_Imputer(KNNImputer),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestRegressor)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingRegressor'>,dew_top_1,dew_top_3,dew_top_None
0,6.927022933959961,6.861353874206543,5.268959999084473,7.799883842468262,6.43653227561812,7.254928802845745,6.426845325528033,7.095737237267674,6.75890803637235,3.444523811340332,7.799883842468262,7.320671133363451,7.076933936554697
1,2.5404586791992188,4.168000221252441,5.020123481750488,1.9031386375427246,3.087451210741653,6.067026762807563,4.901707235414074,3.5952953413879563,3.9104001962620156,1.6416139602661133,1.9031386375427246,3.567591643735682,3.7155345536866697
2,6.478415489196777,5.284085273742676,6.444901466369629,6.674457550048828,7.519983801822354,4.545014106404,5.9150658637887314,6.626199015357097,6.1860153208412605,6.988190650939941,5.284085273742676,5.493506285381894,5.807639504082754
3,4.777751922607422,6.883456230163574,8.999895095825195,4.405658721923828,5.373321911251619,6.716441130751759,5.9597757581558355,6.897623300148844,6.2517405088535085,5.149466514587402,4.405658721923828,5.897195422723932,6.088429246729678
4,1.5106916427612305,1.4210290908813477,1.895895004272461,1.8524599075317383,1.9894221794000302,1.4610642361587836,1.8179926689824342,0.8625816536639288,0.8808687161964617,2.4182300567626953,1.4210290908813477,0.47337845539663626,0.6326557933723045
5,0.11811637878417969,1.0976381301879883,0.19943618774414062,0.1355752944946289,1.4245790485860557,1.4525652787368681,1.044236100955505,1.6110296450688946,0.5315993338907052,3.148360252380371,1.4525652787368681,0.7227207345698883,0.6437235036311257
6,3.496975898742676,0.11100292205810547,2.8701229095458984,6.032449722290039,3.5790370456310416,0.27307359443108936,2.610222619507704,3.5707163229646817,2.8179501293964044,2.529296875,2.610222619507704,2.039614531987617,2.3017327825714915
7,0.3525533676147461,2.3690013885498047,0.9500417709350586,1.745081901550293,0.9847175983137113,1.303706798202338,1.9983848177883576,0.44245467567475316,0.7438339725373737,0.9949674606323242,2.3690013885498047,1.8355695621965218,1.2033768699621223
8,0.041509151458740234,0.6143779754638672,1.2257070541381836,2.1685104370117188,0.20230638591451644,3.0141961441809446,1.6196810983029408,2.6699118380434737,1.1277209591650674,0.9103507995605469,1.2257070541381836,0.25511673410025537,0.8084619557299639
9,0.09041690826416016,0.9233283996582031,0.3768272399902344,0.400146484375,0.30598945479721174,0.46609349126491395,0.06900522033672374,0.018352132601114235,0.13243845216935846,0.9851932525634766,0.06900522033672374,0.17241010197448148,0.1503798610866376
10,1.9546833038330078,0.3627643585205078,2.256650924682617,2.8168907165527344,1.6926926066531998,0.14418318649186368,0.6010210893767542,1.6642590943809878,1.4366431600614593,3.2842483520507812,0.6010210893767542,1.4506188198433279,1.2552320322410768
11,6.54056453704834,5.955441474914551,5.062778472900391,6.194761276245117,4.491255400672506,6.523782983450165,6.102868874820018,3.968971295057818,5.605053039388613,5.560302734375,5.955441474914551,6.180868876166011,5.598041415384742
12,1.054368019104004,0.5201539993286133,1.060257911682129,0.8525772094726562,0.254099467191395,0.739886861588829,0.40130877114079944,0.8982831369921467,0.24440814177387438,1.4235754013061523,0.5201539993286133,0.015820414782734105,0.19893977484156267
13,0.8034257888793945,0.7516870498657227,0.12694835662841797,2.043790817260742,2.68699056920914,1.6342237876128358,2.672288886872998,0.036109175238648206,0.5918645194441865,1.8670873641967773,2.672288886872998,1.9041824332293835,0.9499930370028551
14,2.5561161041259766,3.3178558349609375,2.892308235168457,1.5313444137573242,3.314775207315577,3.462244177591174,4.046210394889945,3.1636279556541815,3.0355602904329473,2.807427406311035,4.046210394889945,3.432279167936745,3.287236984182961
15,0.1633291244506836,1.215749740600586,1.659998893737793,3.0478134155273438,2.5018788334747484,0.919443691854994,0.08451742756031955,0.20803372940079257,0.04469818370324674,1.6634340286254883,0.08451742756031955,0.23183779045502106,0.06737486075478927
16,3.3509607315063477,1.3313069343566895,3.6737241744995117,1.522536277770996,3.0207976793503146,2.869238339093691,3.318555841775016,2.428508014854968,2.3566267655617708,3.803863525390625,1.3313069343566895,1.591654471891614,2.2851654071324106
17,6.086614608764648,5.2360944747924805,5.362888336181641,5.559861183166504,5.735967451936908,5.202274450943403,5.641690137714461,5.385699743218089,5.526386298339766,4.640498161315918,5.2360944747924805,5.532686013758553,5.540313867979123
18,4.017612457275391,3.074843406677246,4.713168144226074,4.405081748962402,2.6852594935695144,4.590476870909633,5.463846058179104,3.7697261489398617,4.090001791092403,4.197658538818359,4.017612457275391,3.872749820192059,3.870328805004405
