,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
roc_auc,0.7924999999999999,0.8103200000000002,0.7971,0.7712600000000001,0.8016,0.8207000000000001,0.81152,0.80298,0.8335000000000001,0.7704199999999999,0.7975399999999999,0.8200799999999999,0.8314
accuracy,0.725,0.7157199999999999,0.71022,0.71026,0.7249,0.73792,0.7268,0.73418,0.7397199999999999,0.70278,0.70104,0.71936,0.73784
f1_score,0.722264494138518,0.70468374927914,0.6991582222821234,0.7134520876500131,0.708697086070582,0.7100373717692973,0.6992668957617411,0.7087660700832774,0.7279177909176893,0.6963450541561722,0.689938993283479,0.706826156241128,0.7264668314696754
