,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
0,0.24493378400802612,0.19735735654830933,0.4575812816619873,0.4991139769554138,0.41456647824870174,0.3977090276120381,0.4041923926788854,0.4223181883974749,0.37972156076385455,0.625878632068634,0.4223181883974749,0.43250038392858736,0.4611204652594487
1,0.18617862462997437,0.40810006856918335,0.061649441719055176,0.12986469268798828,0.3412284987476447,0.2899503427270834,0.3092621595857016,0.3131503586769617,0.25492302341794904,0.0813760757446289,0.3131503586769617,0.2983698971061379,0.24833709339145305
2,0.0253334641456604,0.17485928535461426,0.017268240451812744,0.201157808303833,0.3331283000801619,0.3667744674771378,0.34094727558755455,0.4306001656828973,0.23625862588545898,0.018197476863861084,0.4306001656828973,0.4044232347651089,0.2975905228875544
3,0.7411902248859406,0.8607939630746841,0.939280778169632,0.8036915361881256,0.5814006304601723,0.5259471094060064,0.5165878743752097,0.5795264388297796,0.6935523194236938,0.9078269004821777,0.5795264388297796,0.5736064499322242,0.6501500251648828
4,0.12602072954177856,0.06456893682479858,0.0281030535697937,0.0721290111541748,0.524511641095677,0.4714017711909442,0.5408922335473725,0.30277772596407004,0.26630063786107616,0.6269992887973785,0.30277772596407004,0.44793096188404913,0.3267903080811204
5,0.013233780860900879,0.09825897216796875,0.014997541904449463,0.013504087924957275,0.10963397852637902,0.018414701098724895,0.06976949678313649,0.15046707421335137,0.0610349541849835,0.019398093223571777,0.00397181510925293,0.004485428333282471,0.004492805020226864
6,0.1326906681060791,0.35006028413772583,0.3504142761230469,0.3298206925392151,0.39647045147906346,0.3861872263053173,0.3943258089000625,0.4590687370291183,0.3498797680774536,0.6984642744064331,0.4590687370291183,0.41996004163865874,0.32906773355286245
7,0.09744441509246826,0.3597208857536316,0.5487967729568481,0.8133210688829422,0.3824618809036179,0.42351613250962206,0.45067938355808423,0.5138622937915096,0.4487253541810905,0.22843974828720093,0.5138622937915096,0.43033121907322913,0.3631182244407507
8,0.022486627101898193,0.04284048080444336,0.030581176280975342,0.01677769422531128,0.09212780033686785,0.11241194994436976,0.1389442430735861,0.09869724046835782,0.06935840152947614,0.039251089096069336,0.09869724046835782,0.10891943613431065,0.06385566133086618
9,0.0016672015190124512,0.34782081842422485,0.048524677753448486,0.021851539611816406,0.09344758561172517,0.20920260951465952,0.09986190437554399,0.16171856022802045,0.12301186212980642,0.03194791078567505,0.005760312080383301,0.007070004940032959,0.009397804307221591
