,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
roc_auc,0.7419399999999999,0.73028,0.7474399999999999,0.7285600000000001,0.71646,0.71566,0.71754,0.71506,0.75086,0.6818,0.71506,0.71302,0.73338
accuracy,0.66984,0.6507,0.6741400000000001,0.65418,0.64808,0.64808,0.64724,0.6567999999999999,0.67936,0.6255,0.6567999999999999,0.64982,0.66896
weighted_f1_score,0.6692473986457881,0.6504933231792426,0.6741021826093794,0.653662839135436,0.6457796421684573,0.6450767958094497,0.6435869693868668,0.6524394921733829,0.6791020737459187,0.6246023356053275,0.6524394921733829,0.6462115745983039,0.6686883616864115
