,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>
0,0.5554471611976624,0.25507406890392303,0.27464231848716736,0.3880629986524582,0.48908269826478923,0.5240819019532956,0.5201938120674535,0.5085236195036065,0.43310027856907,2.3978952727983707
1,2.077971339225769,1.3113192915916443,2.2571791410446167,2.192054867744446,0.6356278033257451,0.5426516891181576,0.6096799949760555,0.5754432457778281,1.0399535766211077,9.992007221626415e-16
2,0.16472569108009338,0.09069894999265671,0.1924290880560875,0.11166655272245407,0.25193358730027676,0.2288848166749404,0.2670390901810983,0.17163608718181228,0.1831179548926689,1.7047480922384253
3,0.33956634998321533,0.6754415035247803,1.8529180884361267,0.6590958833694458,0.6555335494831356,0.6342428341298496,0.6830299703845225,0.6773339671656913,0.7037875354466453,0.6021754023542185
4,0.1737438589334488,0.13428538292646408,0.4726400524377823,0.7329786121845245,0.7859964748501689,0.7945197036264597,0.790998733187162,0.792492834629744,0.5463981980249575,0.7932306391169279
5,0.009484964422881603,0.020218593068420887,0.013903564773499966,0.012247935868799686,0.08665544848298454,0.1353145141263503,0.03906100559765811,0.05050509034085034,0.045070724290244404,34.53917619362578
6,0.40986955165863037,0.3885306715965271,0.3547195941209793,0.14295916259288788,0.4988016064882388,0.5310059419465114,0.5078892068307208,0.5240425756118494,0.41190334601855866,0.24686007793152578
7,0.5323163866996765,0.3720709979534149,0.415326327085495,0.5810753107070923,0.5887385008457086,0.6141476845984626,0.620638298818857,0.5771455155764632,0.5337533760966229,0.11778303565638351
8,0.1744743436574936,0.15662551671266556,0.21282953768968582,0.054773490875959396,0.2572470302497678,0.3231379846856882,0.14242213185333732,0.15421524359916233,0.18162532752306598,1.9459101490553132
9,0.002015384961850941,0.005065553821623325,0.04294865392148495,0.005542439874261618,0.0710953698333684,0.08339768140236935,0.0815276550936733,0.07692939057130194,0.04546974284620577,34.53917619362578
