,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,<class 'new_models.DEWClassifier'>_top_1,<class 'new_models.DEWClassifier'>_top_3,<class 'new_models.DEWClassifier'>_top_5,<class 'new_models.DEWClassifier'>_top_None
3,0.038824617862701416,0.04633837938308716,0.013452231884002686,0.5071991384029388,0.25877015216133115,0.14123774175997372,0.6458226023763232,0.47606773988803863,0.6956881284713745,0.31371119246553014,0.011124253273010254,0.0829704999923706,0.14042981250139208,0.3003914974760098,0.2727064888067362
6,0.8275899291038513,0.27828964591026306,0.9621791839599609,0.8333668112754822,0.6261716050117753,0.6266215429156867,0.3338190680447589,0.5764832676493008,0.690582275390625,0.6394559254735227,0.9888757467269897,0.9743870496749878,0.8346028852847789,0.7490344390506342,0.7942084925027827
7,0.46416735649108887,0.42335277795791626,0.9510297439992428,0.7014912664890289,0.5228344941840859,0.543006511623968,0.6223042438619608,0.5272893943086167,0.5727671682834625,0.5920269952443745,0.9911004761233926,0.5727671682834625,0.7599824134226618,0.7302644819809585,0.6834471159064451
10,0.8833323419094086,0.5397135615348816,0.9093895182013512,0.9500084668397903,0.7391392049159984,0.6444032819713321,0.6059902561630834,0.6924094240267455,0.9627768881618977,0.7696847715249433,0.9911004761233926,0.9500084668397903,0.7345344392679278,0.6957954619998876,0.6587059405647993
11,0.48561233282089233,0.8641436100006104,0.36781686544418335,0.1182107925415039,0.6110889560881378,0.7180049130123223,0.6516260754524608,0.5570067182932465,0.19079041481018066,0.507144519829282,0.011124253273010254,0.8252208977937698,0.39469292674991896,0.4649950641684627,0.5048089583462814
15,0.054095033556222916,0.050668276846408844,0.0201199259608984,0.038511551916599274,0.3014700936036935,0.27835862356251684,0.1645334960472088,0.2911110417095277,0.09699888527393341,0.1439852142752233,0.008899523876607418,0.011395609006285667,0.027062473032810404,0.039516156985835174,0.11097060432869318
17,0.27492743730545044,0.9412941336631775,0.4728896915912628,0.4977210760116577,0.5416398060380125,0.5933325210990472,0.42511198340866846,0.5050224732185206,0.20336394011974335,0.4950336736061711,0.9888757467269897,0.26579466462135315,0.48248502614521804,0.43518379252069556,0.509343583328484
18,0.9647363089025021,0.8776065930724144,0.8809945732355118,0.8082978129386902,0.8395326867084871,0.6239790066391135,0.8299103027346688,0.4126386919882219,0.913601316511631,0.794588588081249,0.9911004761233926,0.9323138371109962,0.8343443707183376,0.7729317837148071,0.7544372301365609
20,0.7500197887420654,0.6860422492027283,0.2523804008960724,0.5663495063781738,0.43489505321993527,0.5870112509448018,0.4469948672813419,0.5306739471221543,0.5319433808326721,0.5318122716244384,0.9888757467269897,0.7112709879875183,0.7294436728962175,0.6646844295451552,0.6543896053285089
22,0.015063103288412094,0.0017737351590767503,0.01084581296890974,0.0033883871510624886,0.17262864523140065,0.1659915192947067,0.07893530083630786,0.26424619486932854,0.016617534682154655,0.08105447038681772,0.008899523876607418,0.007489479146897793,0.03694678485774915,0.1003356337933923,0.10966962627183525
