,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,<class 'new_models.DEWClassifier'>_top_1,<class 'new_models.DEWClassifier'>_top_3,<class 'new_models.DEWClassifier'>_top_5,<class 'new_models.DEWClassifier'>_top_None
3,0.6915145814418793,0.17373430728912354,0.936078704893589,0.7902221530675888,0.7143452657089536,0.5402721738229402,0.6658765839977944,0.6368008475983856,0.9580295756459236,0.6785415770517975,0.9874137416481972,0.8918274641036987,0.8156011915718233,0.795126253342399,0.7572428684914786
6,0.4937436580657959,0.5277714729309082,0.5570812821388245,0.4715600311756134,0.36886264921234857,0.46426776145957943,0.12656483437206625,0.4638610774483296,0.250489741563797,0.41380027870747366,0.4464682638645172,0.250489741563797,0.3908895949588158,0.4160137556524449,0.43426950457958835
7,0.8554849922657013,0.19299942255020142,0.0648881196975708,0.7229088842868805,0.5868925358371992,0.6082237695480057,0.3996119560322997,0.43641659574783864,0.5947476029396057,0.4957970976561447,0.9874137416481972,0.8735609799623489,0.7218453008037223,0.7196512183343138,0.6543131893074315
10,0.895017221570015,0.5192907154560089,0.379543662071228,0.5183676481246948,0.6133437408149004,0.6463573554284899,0.6230755724138157,0.5341727937978812,0.03119903802871704,0.5289297497450834,0.3500763177871704,0.7821138948202133,0.47544728369260225,0.4427016382045307,0.4681230268700193
11,0.9972085889894515,0.8441886156797409,0.5913889408111572,0.9078529998660088,0.9089620896763827,0.7241117071561451,0.5920815199983256,0.6734577095390719,0.10033547878265381,0.7043986278332153,0.9874137416481972,0.5868573486804962,0.6835248120920878,0.7612909494825324,0.6985471341279355
15,0.31306150555610657,0.2180570662021637,0.10786239057779312,0.0660485103726387,0.47685475759996215,0.3623099889914525,0.3823583381847533,0.3122273340115003,0.7388279438018799,0.33084531503313896,0.006645068060606718,0.0684175044298172,0.20308824550651194,0.2113265030349335,0.2894733210838178
17,0.9654790163040161,0.9954096674919128,0.8643173575401306,0.8041160702705383,0.8517739781749626,0.8132637167234285,0.5233397793688255,0.6439663427064701,0.7620401382446289,0.8026340074249904,0.9926934242248535,0.8041160702705383,0.6581113692891905,0.6706643842190441,0.6136312477415349
18,0.6521445512771606,0.22996211051940918,0.6906620264053345,0.8245818912982941,0.5107884511702978,0.5190657785852482,0.5118243322536422,0.5872287639300104,0.902020052075386,0.6031419952794204,0.9874137416481972,0.09150713682174683,0.45360666723166376,0.4465019023552177,0.46076742077265276
20,0.00499746622517705,0.6665158867835999,0.7325971722602844,0.24116364121437073,0.1827825097333057,0.4161582038308581,0.6217780232280146,0.37661954299154,0.046635378152132034,0.3654719804910314,0.012586258351802826,0.5393533706665039,0.5270546207406336,0.4693229522230409,0.386073708066001
22,0.008441531099379063,0.03495044261217117,0.09548091888427734,0.49061453342437744,0.04259994601477648,0.21019909870108183,0.1390092788165107,0.3132874675055552,0.01684526912868023,0.15015872068742328,0.4464682638645172,0.0021770617458969355,0.2121673224745892,0.2423098876129465,0.19942069704953017
27,0.7063689827919006,0.8650797009468079,0.9638890624046326,0.3378908634185791,0.3401958190332013,0.40950412931809477,0.5747239860977094,0.3835629805693074,0.5235687494277954,0.5671982526675586,0.011736633256077766,0.04221348091959953,0.22313572972321993,0.24787540797322405,0.30252682823558075
30,0.035080015659332275,0.1926390677690506,0.03069477155804634,0.080465167760849,0.11977037032662807,0.15975198900608847,0.0630433254229257,0.25092870531573735,0.04835782200098038,0.10897013720218202,0.005507411435246468,0.04835782200098038,0.05056968101485092,0.06692066230358013,0.09910393989287956
36,0.2850184142589569,0.2349596619606018,0.6356106996536255,0.25558188557624817,0.2501739083448417,0.3322243823633504,0.40046525139213207,0.23697610679334605,0.9257172346115112,0.39519194943940156,0.012586258351802826,0.3103775680065155,0.4364263451470789,0.3939489710089832,0.411597019766169
37,0.868654727935791,0.9720058441162109,0.8578749299049377,0.5384024977684021,0.48464220710526085,0.8242773536002551,0.5676171533865321,0.6165988050361654,0.9323350191116333,0.7402676153294654,0.6499236822128296,0.8645724058151245,0.9098418667296126,0.842643736106734,0.721873351315945
38,0.05353792384266853,0.013993418775498867,0.34585028886795044,0.03324369713664055,0.34481814925066595,0.18855093157158243,0.12346624282277048,0.35907506069338263,0.1926502287387848,0.18390954907777163,0.005507411435246468,0.1926502287387848,0.10685388418175822,0.17771437375684457,0.19901116113108924
45,0.9742029625922441,0.9955163686536252,0.9462681710720062,0.9584595710039139,0.8963959913290453,0.9333526965424462,0.8846234716137609,0.7617650849460108,0.9835375007241964,0.9260135353863611,0.9944925885647535,0.9931729421950877,0.9547998089143584,0.888849667678623,0.9171130582213487
49,0.15027110278606415,0.4521263837814331,0.1536036729812622,0.14071910083293915,0.1318024366992704,0.3625643517477111,0.22408751090331905,0.33528420569628203,0.5386286973953247,0.27656527364706734,0.005507411435246468,0.0540090948343277,0.24583235477299303,0.1844521930314954,0.21880091749764324
52,0.5159514546394348,0.8244138062000275,0.4817578196525574,0.47099077701568604,0.5217796631356911,0.7402437451844788,0.5777267053857342,0.5242389423658596,0.08668643236160278,0.5270877051045635,0.5257406830787659,0.9113590121269226,0.8021921261808763,0.6855513248425729,0.628588083650025
