,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,<class 'new_models.DEWClassifier'>_top_1,<class 'new_models.DEWClassifier'>_top_3,<class 'new_models.DEWClassifier'>_top_5,<class 'new_models.DEWClassifier'>_top_None
3,0.9693585261702538,0.9363338574767113,0.7345872521400452,0.6929909288883209,0.5174056529981578,0.7932655988355409,0.6552348651039797,0.4791271497457873,0.8464628309011459,0.7360851846955492,0.9880878916010261,0.917409174144268,0.8562671485912937,0.8374614361984319,0.8031266134945667
6,0.05061161890625954,0.020699484273791313,0.8272754549980164,0.04449940100312233,0.35466280053282895,0.24569153606941904,0.3487633344470563,0.43770993323622726,0.8313793540000916,0.35125476860742366,0.003389011835679412,0.2480088323354721,0.49669507625360926,0.42116014045764255,0.41235464932990945
7,0.9726124312728643,0.5283571183681488,0.8368456214666367,0.6190492212772369,0.6553540639908335,0.46102877604322445,0.5122475782876066,0.5868251987489893,0.8169353008270264,0.6654728122536185,0.871324747800827,0.8169353008270264,0.5851526868811343,0.5641274836494772,0.506151617753542
10,0.5130347907543182,0.7853343486785889,0.3053287863731384,0.909328892827034,0.47642522246025965,0.7239795879158468,0.7474270028212495,0.753391341294923,0.8372382968664169,0.6723875855546416,0.9972523909527808,0.8682510703802109,0.8180627113343002,0.7951329324356767,0.7935431752794125
11,0.28657275438308716,0.8951613157987595,0.2946769595146179,0.20364737510681152,0.19433950526078392,0.6373315801951417,0.3558784979259809,0.4912642742145179,0.07601475715637207,0.38165411328400806,0.002493560314178467,0.1331360936164856,0.23892146364757516,0.20147702834814307,0.26416365557353827
15,0.031753089278936386,0.0289568230509758,0.0762300118803978,0.6036216020584106,0.3580702436359909,0.24649900348380133,0.3860256949735351,0.4544120002961883,0.11415968835353851,0.25552535077908606,0.7921691536903381,0.011697143316268921,0.3019683103174277,0.31732105967295177,0.3168583779007514
17,0.8584901094436646,0.19334883987903595,0.0599428191781044,0.18816407024860382,0.899074836921983,0.4619895031020375,0.6489211652161169,0.29791240138530695,0.6814618706703186,0.4765895128939079,0.0059194499626755714,0.9786498546600342,0.8214352569766252,0.7866641499240156,0.6787198160411227
18,0.43076205253601074,0.8675988018512726,0.7494405210018158,0.815201997756958,0.6772215944100164,0.7149431227706861,0.7630662940145048,0.6501265284064767,0.825299933552742,0.7215178718111648,0.9972523909527808,0.9470878429710865,0.9181394157821361,0.8293976032042027,0.8033480768201448
20,0.017982900142669678,0.5951180458068848,0.05941740423440933,0.2919180691242218,0.13466225569544754,0.2867549766311745,0.41892448457889975,0.33431407269324154,0.06563825905323029,0.24497005199557545,0.0055874367244541645,0.2919180691242218,0.2932256660325281,0.31667388002742153,0.2513265579932515
22,0.017940836027264595,0.7316451072692871,0.024999624118208885,0.03644205257296562,0.26507459178196074,0.4677735901114042,0.4925464196093281,0.27171250180693596,0.019255256280303,0.2585988866197398,0.0027476090472191572,0.03644205257296562,0.451420643414228,0.345515386993157,0.2750441873912188
27,0.8719072937965393,0.10154993832111359,0.09841790050268173,0.12874680757522583,0.42549032907223894,0.19514535753301746,0.14552035631902602,0.29837703954176203,0.6104227900505066,0.3195086458569013,0.004334373865276575,0.12874680757522583,0.057147956053832515,0.11248531721366459,0.23598814878187863
30,0.6949399709701538,0.012522570788860321,0.9492403864860535,0.06720119714736938,0.41788075710284944,0.1666177103664429,0.4506719404130983,0.3799183763235561,0.4201217591762543,0.3954571854194043,0.0027476090472191572,0.9606663584709167,0.4929043550877876,0.34101316130476117,0.35817033963010103
36,0.2574875056743622,0.1707257628440857,0.07015175372362137,0.01907593011856079,0.4995914445586911,0.23621174055273936,0.19676428364326395,0.2755678178256517,0.18039776384830475,0.211774889198809,0.0027476090472191572,0.504277229309082,0.24166639336681206,0.2180776774043661,0.2309509860849115
37,0.26834356784820557,0.5729379653930664,0.7980456948280334,0.17533181607723236,0.5263110325967161,0.2802773902586117,0.1761493347739515,0.32033814906146646,0.14553076028823853,0.3625850790139469,0.0027476090472191572,0.008245564065873623,0.1831157958107452,0.1695912308581074,0.1844744277158904
38,0.049045026302337646,0.24920904636383057,0.07430645823478699,0.05461183190345764,0.28410432649563155,0.24814172830745676,0.11867532102922214,0.39834866740045827,0.309520423412323,0.1984403143832783,0.0027476090472191572,0.05461183190345764,0.09399172161178766,0.20795116509315478,0.20890435720484912
45,0.9826821908354759,0.05389207601547241,0.3743446469306946,0.9821246694773436,0.7843675353048742,0.3156910633911352,0.41636163394844194,0.6412185938048608,0.9187010377645493,0.6077092719414275,0.9957546852529049,0.018344759941101074,0.3992224522898107,0.44312944216164807,0.5083339047681242
49,0.7657762169837952,0.9659067988395691,0.477744460105896,0.4080694317817688,0.5194110608689285,0.5428269177203824,0.6353569427794457,0.503102156585659,0.34294968843460083,0.5734604082333383,0.1859617829322815,0.34294968843460083,0.3654456678504482,0.3923234161941484,0.46070275982693926
52,0.11424082517623901,0.6262699663639069,0.9204306825995445,0.6504105627536774,0.4921175266556781,0.5586268877318536,0.23376284436499395,0.339843716917107,0.8475462645292282,0.5314721418991365,0.6960446536540985,0.005786716938018799,0.4798684963936908,0.41939122175590826,0.4475759679585073
56,0.04604214429855347,0.0029819526243954897,0.02536953054368496,0.06419553607702255,0.33191772723347446,0.1686275984708919,0.44921136570021525,0.23152281442912462,0.14510633051395416,0.1627749999879241,0.0027476090472191572,0.06419553607702255,0.29325536681531084,0.29465451116025804,0.2656148884183183
63,0.9921849370002747,0.7440803647041321,0.7491911053657532,0.66237872838974,0.9052409170315987,0.44567823962970443,0.7217161105032954,0.5660755295844394,0.844558596611023,0.7367893920911066,0.9975064396858215,0.9871954917907715,0.8013957235246599,0.7984088684381832,0.7523252755083283
67,0.002132317516952753,0.25470131635665894,0.36858174204826355,0.09340792149305344,0.06204429094366331,0.17461994293863337,0.2557103387621151,0.30786055360959846,0.24741299450397491,0.19627460201921265,0.0027476090472191572,0.003079925663769245,0.10957295255560254,0.10875759556164716,0.1359314639145021
70,0.16510337591171265,0.18298761546611786,0.7550997138023376,0.03989849239587784,0.3669043123486926,0.33350777807768384,0.09437402515183933,0.34614724663839935,0.12247999757528305,0.26738917304088267,0.0027476090472191572,0.03567776083946228,0.06935908361802144,0.15911519776368857,0.14802028356411948
71,0.0772600993514061,0.05421789735555649,0.017084157094359398,0.08851917833089828,0.20014245740045036,0.17612022234480082,0.24048624367650176,0.24058164266367332,0.1681431382894516,0.14028389294523314,0.0027476090472191572,0.08851917833089828,0.09541303352695253,0.10719832694971432,0.11178572696240888
74,0.20169806480407715,0.1507989764213562,0.5015058219432831,0.1271200180053711,0.46303527652185694,0.4397505482940197,0.60260960253465,0.4062444918934476,0.5985648036003113,0.3879252893353748,0.0034981966018676758,0.9691996276378632,0.8333924195032378,0.7584860274098717,0.5874649562159246
79,0.33652859926223755,0.34377214312553406,0.43729710578918457,0.3575756251811981,0.4937806918967533,0.5953917292857287,0.43906403362715163,0.5072842095828054,0.36966824531555176,0.4311513758962384,0.3211863040924072,0.9781041741371155,0.6889388638759875,0.6746293548293228,0.6219469301725805
80,0.4090372323989868,0.9868893567472696,0.08544164896011353,0.3168482780456543,0.4738084411065291,0.7998519579615874,0.32244515848487953,0.4055669765382117,0.30594849586486816,0.4562041717897889,0.0027013421058654785,0.8919967263936996,0.6097388067533394,0.5584388346661022,0.44125567431818113
88,0.06418348848819733,0.17178352177143097,0.9692113995552063,0.7965174317359924,0.6394075240489482,0.3085208033339405,0.5560809571949902,0.42954815451699085,0.3196851313114166,0.47277093466190145,0.9939084053039551,0.7965174317359924,0.4910377561075685,0.4664778246906979,0.4391838857094975
92,0.6764923930168152,0.535793662071228,0.13548722863197327,0.6670038104057312,0.4835717105478083,0.5288811653350672,0.25025532843240883,0.603280668018132,0.43078070878982544,0.4790607416943321,0.9965018033981323,0.43078070878982544,0.5055652133398542,0.5030812164069213,0.522678964421194
102,0.165096715092659,0.027036136016249657,0.3844262361526489,0.4125296175479889,0.3987637122579595,0.23583134374390805,0.47663599286577735,0.4274768690469494,0.6373882293701172,0.3516872057882509,0.176373690366745,0.12190994620323181,0.35306758200397387,0.3379120116726215,0.3496790242737652
107,0.6593257784843445,0.7698624134063721,0.8596296310424805,0.7805482745170593,0.35983585492359266,0.6398319417418012,0.6944214326397292,0.5584516160107511,0.5818822979927063,0.6559765823065374,0.9973932504653931,0.283194899559021,0.4730624895809643,0.43630866268830687,0.47032040984385315
