,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,<class 'new_models.DEWClassifier'>_top_1,<class 'new_models.DEWClassifier'>_top_3,<class 'new_models.DEWClassifier'>_top_5,<class 'new_models.DEWClassifier'>_top_None
3,0.8678995221853256,0.057964324951171875,0.6793516576290131,0.0877676010131836,0.6769451668168032,0.15628639331100136,0.5307709152516982,0.5386685037325258,0.6567468345165253,0.47248899104524966,0.005332231521606445,0.6567468345165253,0.37297621504292433,0.39238762664623605,0.30914778442337243
6,0.4711538553237915,0.10514925420284271,0.1499703973531723,0.3806930482387543,0.485816462828849,0.38831576710961485,0.4485014875609902,0.5081481178471106,0.6134034991264343,0.39457243217684,0.32028260827064514,0.5081481178471106,0.5005446250772139,0.5171729481803138,0.5337712077396202
7,0.007177114486694336,0.41821932792663574,0.08860403299331665,0.11327576637268066,0.39577592399079453,0.20628148807152058,0.3662063581469286,0.2726648239709597,0.03309822082519531,0.2112558951983029,0.002009153366088867,0.10611540079116821,0.09453980575066301,0.1108723322952424,0.15962255316817697
10,0.26106905937194824,0.29735642671585083,0.041429221630096436,0.138258695602417,0.3837016650893509,0.7279877095777063,0.29420114333409064,0.508891023714859,0.6075764894485474,0.36227460383165183,0.004107832908630371,0.6075764894485474,0.4318777824342641,0.38312000731330687,0.3982612738314095
11,0.5539215803146362,0.09434056282043457,0.9164919778704643,0.03542661666870117,0.492017976661692,0.2550386158348461,0.5847947784465599,0.3581676871928261,0.09977269172668457,0.3766636097263161,0.0014306306838989258,0.5563832183363413,0.300053634849327,0.2732131365873257,0.2627122938725793
15,0.03512993082404137,0.8884286284446716,0.027754629030823708,0.09417489171028137,0.2952634804463937,0.32796529762029697,0.48084859083789927,0.32525145960125135,0.20919764041900635,0.2982238387705184,0.0017844380345195532,0.20919764041900635,0.20201955267523036,0.2778380732729473,0.3956353681736478
17,0.5841025710105896,0.9475976228713989,0.2895621955394745,0.13058549165725708,0.5373494815725675,0.4310249229244863,0.7115376226262822,0.5319784514055717,0.3648422658443451,0.5031756250502192,0.003640244249254465,0.13058549165725708,0.3097487916033476,0.4175372139417582,0.5228614781323356
18,0.12030237913131714,0.10006058216094971,0.1020081639289856,0.6261472702026367,0.2600004112016927,0.3790986496548422,0.26087685524415305,0.6363536955002005,0.6673694550991058,0.3502463846804315,0.9797113295644522,0.6673694550991058,0.5032640293173558,0.44375197041537806,0.4066459255346718
20,0.06840318441390991,0.03515815734863281,0.09547918289899826,0.12556056678295135,0.3953700077792689,0.21140005028896108,0.3296610281688674,0.3965571516644832,0.02397732250392437,0.18684073909444415,0.0011125559685751796,0.1965051293373108,0.21421751530283317,0.2374240383587816,0.32771236811361676
22,0.22343343496322632,0.8819736242294312,0.12656988203525543,0.03593408688902855,0.39529823626756183,0.6235155823795966,0.38897179090335743,0.29224579764349684,0.03075454570353031,0.3331885534460539,0.0011125559685751796,0.03075454570353031,0.22095812092548184,0.27725469652042023,0.3010652285641477
27,0.017498642206192017,0.009397564455866814,0.08876645565032959,0.016231141984462738,0.3364274466253087,0.1515347104036366,0.294281806299657,0.2827443169336681,0.20462894439697266,0.15572344766178825,0.0013794866390526295,0.016231141984462738,0.22399219662339712,0.2692504430808379,0.2581413767370617
30,0.8002393245697021,0.7067347764968872,0.06459292769432068,0.31016337871551514,0.5374178401481847,0.5804376472195334,0.40523597398285705,0.29901910879678484,0.7034432888031006,0.4896982518252096,0.16420404613018036,0.31016337871551514,0.5862782666180861,0.5049259621498748,0.5614911254226415
36,0.6945753693580627,0.6375457048416138,0.4984878897666931,0.7926424741744995,0.5954421122745477,0.3658449671369716,0.36934490447271223,0.48310343577490594,0.5475611090660095,0.5538386629851129,0.9982457160949707,0.7926424741744995,0.6771983280529776,0.6107545989292099,0.6252730467231431
37,0.47682154178619385,0.9800791144371033,0.6892423033714294,0.8497991561889648,0.4472888624857165,0.8683984340310215,0.3648966375941486,0.43048339200223745,0.4378665089607239,0.6160973278730599,0.9921871423721313,0.5455939769744873,0.4617665963616248,0.5277534445703292,0.6332018243844079
38,0.038245368748903275,0.18167757987976074,0.646170437335968,0.66141676902771,0.284696524320535,0.2391055766036831,0.339445344199686,0.5509948390932408,0.044753577560186386,0.33183400186329703,0.4950861930847168,0.044753577560186386,0.40894893403466714,0.4236703036071159,0.47194237886976703
45,0.42932718992233276,0.482278048992157,0.4463355541229248,0.594336211681366,0.3810194086990568,0.20780581755247607,0.28368351611121123,0.6878474819010774,0.40861427783966064,0.4356941674246959,0.4991125464439392,0.40861427783966064,0.5431428756823192,0.39439260376461527,0.3427867200242045
49,0.6983620524406433,0.028034288436174393,0.05146055296063423,0.029971621930599213,0.3520468342846958,0.3750034692964671,0.36519878093962355,0.18475691233320532,0.2329990714788437,0.25753706490009853,0.002177842892706394,0.18475691233320532,0.15138001741451942,0.2474167718748074,0.3860941530809537
52,0.9857248114421964,0.10095465183258057,0.7662099897861481,0.9163900092244148,0.7276374972787837,0.4939708970011424,0.6520096153851858,0.6569046884260075,0.960982158780098,0.6956427021285063,0.9985682973638177,0.960982158780098,0.8574435699909035,0.7783239999050519,0.7594654735155154
56,0.3162904679775238,0.3123498558998108,0.3665233552455902,0.30389031767845154,0.5145339698720804,0.27818581937651204,0.38743268812847664,0.3715253451166842,0.4258105754852295,0.36406026608670655,0.3004671037197113,0.30389031767845154,0.42994730441484513,0.44591254124676916,0.5037316555374883
63,0.018659165129065514,0.9333320260047913,0.05189523845911026,0.029338134452700615,0.3467305661448995,0.40397337523487986,0.3852403036209715,0.23888293544955239,0.0955374538898468,0.2781765775984242,0.0018089982913807034,0.029338134452700615,0.11774715720363357,0.163036051290687,0.24748801431310546
67,0.06499473005533218,0.0833490863442421,0.020120946690440178,0.004927672911435366,0.43305067609256187,0.4676875793979232,0.29618873093485276,0.2838751936353433,0.06412193924188614,0.19092406170044635,0.001679943292401731,0.004927672911435366,0.11741351891093892,0.2048822946728345,0.34750220697866285
70,0.08087949454784393,0.1786898374557495,0.305131196975708,0.2810261845588684,0.3554039015475947,0.3820406345240258,0.4002509421621334,0.33327409581887524,0.16872020065784454,0.27615738758318265,0.003011511405929923,0.13343460857868195,0.48422206552171454,0.40438856512912064,0.3781395526053118
71,0.6541492342948914,0.6421785354614258,0.6738724708557129,0.6718778014183044,0.5584469328469303,0.5638265224886867,0.7724428614122237,0.6473557501457903,0.4258105754852295,0.623328964934355,0.6704350113868713,0.6718778014183044,0.5988693090386945,0.6143814916017273,0.6297160916138389
74,0.05416947603225708,0.23954325914382935,0.01018601655960083,0.04556882381439209,0.29566734134993455,0.4844953614979426,0.2732370229756286,0.3321403713954193,0.09619832038879395,0.20346733257308866,0.003853440284729004,0.04556882381439209,0.05954277828687049,0.13314161377454303,0.15953248785512886
79,0.20202472805976868,0.9857697486877441,0.940085232257843,0.9590317010879517,0.4836316500130963,0.6826171180171413,0.6204087323384164,0.7016963520505035,0.7042261958122253,0.6977212731471877,0.9973887801170349,0.9590317010879517,0.8117370711844477,0.7572181847593905,0.7747862064642663
80,0.34585076570510864,0.3578214645385742,0.3261275291442871,0.32812219858169556,0.44155306715306974,0.4361734775113133,0.22755713858777626,0.3526442498542097,0.5741894245147705,0.376671035065645,0.32956498861312866,0.32812219858169556,0.4011306909613055,0.3856185083982727,0.3702839083861611
88,0.13522355258464813,0.023409422487020493,0.24567320942878723,0.016078053042292595,0.4645022486957059,0.2311236322252779,0.6019445981779937,0.45548916395230493,0.06412193924188614,0.24861842442621304,0.002838139422237873,0.016078053042292595,0.08300887323350722,0.21269861827033476,0.3912324253430269
92,0.8989664912223816,0.6965578198432922,0.7567266225814819,0.9045417308807373,0.5403116640230627,0.5761153951432786,0.45184833690416687,0.7142572885741099,0.8088346719741821,0.7053511134607438,0.9986681938171387,0.5900467156296904,0.6759900805298203,0.6498097516007146,0.7166537150060549
102,0.8521033525466919,0.9635969996452332,0.748760461807251,0.5319908857345581,0.5695973294403838,0.6919739304892879,0.6103963569640376,0.4405069363121899,0.9064781665802002,0.7017116021688703,0.7564353942871094,0.6331465226010199,0.7208603542128619,0.7924655825093053,0.7494970511492406
107,0.6541492342948914,0.6421785354614258,0.6738724708557129,0.6718778014183044,0.5584469328469303,0.5638265224886867,0.7724428614122237,0.6473557501457903,0.4258105754852295,0.623328964934355,0.6704350113868713,0.6718778014183044,0.5988693090386945,0.6143814916017273,0.6297160916138389
108,0.6541492342948914,0.6421785354614258,0.6738724708557129,0.6718778014183044,0.5584469328469303,0.5638265224886867,0.7724428614122237,0.6473557501457903,0.4258105754852295,0.623328964934355,0.6704350113868713,0.6718778014183044,0.5988693090386945,0.6143814916017273,0.6297160916138389
132,0.5817102789878845,0.1404305398464203,0.030737539753317833,0.2852877080440521,0.5260843750960235,0.34482147167531124,0.7475089352282989,0.4855704147193956,0.41839537024497986,0.39561629262174264,0.0017695053247734904,0.2852877080440521,0.2872434469682859,0.38904281643613947,0.4217102968136352
133,0.7262909114360809,0.9151316434144974,0.9872872363775969,0.7895043194293976,0.5639892732351834,0.7521228806455943,0.6031843982142896,0.516566676950506,0.9583585262298584,0.7569373184370005,0.9964213096536696,0.33082932233810425,0.5466377973565074,0.6144252695379371,0.5165562595024686
143,0.11047637462615967,0.048501305282115936,0.21260370314121246,0.2465009242296219,0.4015140493346013,0.13436971680373133,0.37423241730756596,0.2063573590756693,0.23444274067878723,0.21877762116438498,0.0013698249822482467,0.2465009242296219,0.29117994674417735,0.2843558179273749,0.31221118323048713
153,0.0249176062643528,0.016264967620372772,0.040769416838884354,0.021950192749500275,0.30136109118640825,0.10196130739623709,0.2779558314361273,0.16036057651108998,0.06281832605600357,0.11203992400655292,0.0024466700851917267,0.06281832605600357,0.19955763684414163,0.278209294650853,0.36872410609015616
156,0.25554323196411133,0.07504560798406601,0.10319975763559341,0.22677336633205414,0.3142604218041255,0.3440363410465272,0.29618873093485276,0.6551602573912817,0.07598123699426651,0.2606876613429865,0.0009695879416540265,0.07598123699426651,0.3617486046137399,0.47255222241436856,0.4523761704211213
164,0.029487192630767822,0.1623086929321289,0.23478204011917114,0.3816993832588196,0.26261355958494137,0.5152290987310237,0.24936707395218438,0.2186188453936212,0.10740405321121216,0.24016777109043005,0.14765483140945435,0.3816993832588196,0.24964752906500354,0.34533558780920404,0.36774081255426216
167,0.34585076570510864,0.3578214645385742,0.3261275291442871,0.32812219858169556,0.44155306715306974,0.4361734775113133,0.22755713858777626,0.3526442498542097,0.5741894245147705,0.376671035065645,0.32956498861312866,0.32812219858169556,0.4011306909613055,0.3856185083982727,0.3702839083861611
169,0.9024591445922852,0.8593921661376953,0.9134734272956848,0.7300044894218445,0.4670918382474275,0.7355166899156427,0.7782049108013073,0.5898767581664488,0.5361663103103638,0.7235761927654111,0.9961420893669128,0.8434769511222839,0.7687357137652494,0.6984267493228831,0.7153824703519629
172,0.5271080732345581,0.8562276363372803,0.9046739339828491,0.4998064935207367,0.47937529204223006,0.4988047904933338,0.40129326470279864,0.489577631602127,0.42138779163360596,0.5642505452832799,0.45773589611053467,0.4998064935207367,0.4904066230928228,0.48283462511414865,0.5578453363736967
174,0.014208078384399414,0.034705162048339844,0.048840999603271484,0.008827745914459229,0.10822807574514703,0.15055790271004355,0.23310870553829954,0.08942291590594453,0.017553329467773438,0.07838365725751978,0.00212705135345459,0.08942291590594453,0.042620598312432145,0.103556024666149,0.1281078176028495
183,0.1915636658668518,0.2114626169204712,0.1113731861114502,0.2073916792869568,0.34927490325251853,0.5762831812463394,0.4041644795902912,0.3248298621893515,0.06526273488998413,0.27128958992824603,0.0023302435874938965,0.08509975671768188,0.2510907838953518,0.29074626141996596,0.2947996955617953
189,0.320473313331604,0.11330312490463257,0.06511884927749634,0.7994222044944763,0.6296970568045719,0.3223526988787663,0.32614912706466637,0.5107387748160266,0.8375049978494644,0.4360844608246339,0.9946071673184633,0.7231130301952362,0.7821483170894421,0.6620368922315814,0.5247855026594421
195,0.9180055111646652,0.9535765685141087,0.934723861515522,0.9850868908688426,0.5778822946256466,0.8872087020615367,0.7916399955520432,0.8283473749606732,0.7657871395349503,0.8491398154219987,0.9969961354508996,0.9850868908688426,0.822804152895952,0.7730584711843553,0.6656639242469298
198,0.05141901969909668,0.6267635822296143,0.09230250120162964,0.5429018437862396,0.43545841080402703,0.2678573363373272,0.2543378457012989,0.34867420467664556,0.433077335357666,0.3391991199770605,0.3751267194747925,0.433077335357666,0.3480016408168002,0.32406292855156704,0.2849975647222711
199,0.039248108863830566,0.014031767845153809,0.15914243459701538,0.3552851676940918,0.4053475889241839,0.27802539788377745,0.49698980841576723,0.3122104947803619,0.02880650758743286,0.23212080851017947,0.2909233570098877,0.3122104947803619,0.34472518301336597,0.28518066309607126,0.26251989927267316
203,0.23738843202590942,0.059477150440216064,0.0550382137298584,0.03070586919784546,0.38102411082954024,0.49559515011678545,0.2581566441555644,0.3756794607441233,0.19677329063415527,0.23220425798599978,0.002382814884185791,0.3756794607441233,0.21439953931498734,0.24521846425779614,0.21088226368661744
216,0.1572245955467224,0.7449922859668732,0.0716705322265625,0.027513504028320312,0.5389284261322654,0.2599136711651703,0.4851119957223039,0.12715144036745396,0.7587106078863144,0.35235745100466515,0.008314371109008789,0.7587106078863144,0.46054137392744954,0.3282269409063514,0.25531156064086646
228,0.7480424344539642,0.39782899618148804,0.04520481824874878,0.7626473903656006,0.5525517127264976,0.5118990167152382,0.6786404296667831,0.7860212122327077,0.7883410453796387,0.5856863395522963,0.9946278315037489,0.031567931175231934,0.38021387955483743,0.5199466247208238,0.4612407593873984
230,0.0020962953567504883,0.01612532138824463,0.007572472095489502,0.023397505283355713,0.14832462075315722,0.0939926868673524,0.19343760414817823,0.11278557683176327,0.005960583686828613,0.0670769629345689,0.0017732977867126465,0.02268296480178833,0.01763015669312562,0.03118847654389223,0.09817405249728717
232,0.015370571985840797,0.6382903456687927,0.05031542107462883,0.1584540456533432,0.4327389805714973,0.5236323367727133,0.3833885318342984,0.4949014734423773,0.5894611477851868,0.36517253942096434,0.015230481512844563,0.1584540456533432,0.3968394435362723,0.44247379337522624,0.39264087988608387
243,0.009588420391082764,0.05818760395050049,0.025796175003051758,0.006486177444458008,0.20486213781496798,0.10771079003031214,0.29899077862027146,0.07876925555663206,0.025302410125732422,0.09063263877077879,0.002815067768096924,0.006486177444458008,0.03454341747022949,0.08483990065129055,0.15146040814557926
250,0.9534919336438179,0.19299554824829102,0.6399515867233276,0.9027598723769188,0.6426794720525856,0.5594660344218612,0.6170405917972794,0.6031041837125419,0.7477832138538361,0.65103027075894,0.9949576728977263,0.7138265073299408,0.4358729968992563,0.5178500343254184,0.5526946486146793
256,0.07914432138204575,0.019147682934999466,0.04324693977832794,0.017220593988895416,0.41027983100102117,0.14515254428705143,0.23008176243334583,0.1640866140128712,0.1095319390296936,0.13532135876091686,0.0018089982913807034,0.017220593988895416,0.13586264711524718,0.1535839346257133,0.17377028184435261
259,0.9296729266643524,0.2852081060409546,0.3976425528526306,0.7613031268119812,0.5309827781829867,0.5114946533421662,0.6478457428228852,0.4089147539917284,0.19688594341278076,0.5188833982358295,0.9812174681574106,0.7613031268119812,0.6760792916087327,0.5770042833425381,0.4918023725205263
267,0.9437159039080143,0.48906373977661133,0.7682531327009201,0.9309422224760056,0.7406009105450664,0.6823633489793648,0.6581621714714598,0.7003538652618968,0.6672890186309814,0.7311938126389246,0.9982020006282255,0.7003538652618968,0.7618480193079878,0.6920297905695354,0.6772142471010935
269,0.7514017522335052,0.8993958830833435,0.0507354736328125,0.6217826306819916,0.549929687661443,0.30617315997861183,0.21337982632091923,0.4452720452543151,0.6725588440895081,0.5011810336596055,0.9341449290513992,0.6725588440895081,0.48629048722912216,0.4304063217845966,0.3516206394284578
284,0.06790879368782043,0.07071824371814728,0.06847508251667023,0.2993418872356415,0.44378786734339815,0.2159985230635196,0.43377954086707166,0.46700473165251233,0.25075259804725647,0.2575296964591153,0.0026707469951361418,0.2993418872356415,0.37082171488815896,0.3807855097567672,0.47159649359041694
