,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity)
0,0.10482174479359244,0.11389438025106018,0.09834174332506558,0.10170662386398541,0.11432669773383347,0.12400423367536534,0.12020292807432617,0.10423388137460253,0.11846776690816892
1,0.11389936836666739,0.09904872359827985,0.1062902094688441,0.12876072461925425,0.1025738804106182,0.10700939967774174,0.10297927802316886,0.1137381876475356,0.12570022818789003
2,0.11436676684484126,0.09389107517664044,0.09353552505701834,0.10712450086616253,0.11766100667205999,0.11539828089912402,0.11071653051935872,0.12035016487010311,0.1269561490946914
3,0.1152184025018589,0.10713975326945314,0.1356836528457377,0.11900405666847001,0.09983060596114197,0.09271083181359263,0.11124263846674841,0.0935974473558417,0.12557261111715548
4,0.1053939391941494,0.127264626602626,0.10081694833859602,0.105771100223199,0.10760435996391239,0.13158736442133595,0.12016571946893771,0.09688837313104941,0.10450756865619398
5,0.09880008017948758,0.13476916811605924,0.11643295964408594,0.09866042599711414,0.10467932404928727,0.12721910714903426,0.11710983509231318,0.09908236291156312,0.10324673686105515
6,0.09666517131730808,0.1333353238385718,0.09421141421855449,0.10569400454790615,0.10867122588073012,0.1260898926645211,0.11308476338946397,0.1021676499976746,0.12008055414526991
7,0.10843507577613068,0.09257880684054806,0.09861788112618051,0.13049695684745277,0.11873425207414692,0.10824742790668766,0.10228944979045719,0.12104131573207494,0.11955883390632076
8,0.11033958515911746,0.10404506670925054,0.092865373667782,0.12420031927827722,0.11135862554873453,0.11284928610324335,0.10610165223035806,0.11939786349484267,0.11884222780839397
9,0.11389936836666739,0.09904872359827985,0.1062902094688441,0.12876072461925425,0.1025738804106182,0.10700939967774174,0.10297927802316886,0.1137381876475356,0.12570022818789003
