,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,<class 'new_models.DEWClassifier'>_top_1,<class 'new_models.DEWClassifier'>_top_3,<class 'new_models.DEWClassifier'>_top_5,<class 'new_models.DEWClassifier'>_top_None
3,0.9769793748855591,0.9608560130000114,0.9963697199709713,0.9196744188666344,0.6514936657371784,0.7812355428426639,0.37877152572357187,0.7370053441944405,0.7827024459838867,0.7983431168005465,0.9958673547953367,0.9788888208568096,0.6706582256954038,0.7232072982170963,0.7348230526233012
6,0.35719141364097595,0.48606380820274353,0.24902182817459106,0.8793378472328186,0.3594174926782903,0.36619174263907955,0.514092128732981,0.594133884718616,0.4866572320461273,0.47690081978513593,0.9957786798477173,0.756302535533905,0.6360161079290718,0.6691529397410908,0.6318375942030013
7,0.01360774040222168,0.11827993392944336,0.09000122547149658,0.7795315086841583,0.3095468955426445,0.4262781992642838,0.3829125636969011,0.6068004460491974,0.14682888984680176,0.3193097114319054,0.9940709741786122,0.7795315086841583,0.3756015271612819,0.414723271584825,0.3589636634390587
10,0.5700013637542725,0.734935998916626,0.9842519480735064,0.9026876017451286,0.6475299835613018,0.6627503087304774,0.5958004758551179,0.7038744073385139,0.6836421489715576,0.7206082485496113,0.9955690461210907,0.9592240303754807,0.924206765012971,0.8459838777472932,0.7880348938334761
11,0.784498542547226,0.7334684431552887,0.2787584066390991,0.941819678992033,0.6886676342855502,0.7191222797028543,0.6473040310530045,0.6954138843993736,0.28729885816574097,0.6418168621044633,0.9958118298090994,0.9191201850771904,0.9077537174598327,0.7651726939161719,0.7413556571481332
15,0.5767533183097839,0.9706333875656128,0.47634539008140564,0.2680763900279999,0.455245803271903,0.5772682589250798,0.33329979782223546,0.4320045421042929,0.05756330117583275,0.46079890992046063,0.00571748660877347,0.9590518474578857,0.3888660059198241,0.4417776156991181,0.3763576196136203
17,0.9702419638633728,0.6761122941970825,0.35154804587364197,0.0439528189599514,0.5430822250611309,0.67411195644628,0.4493854857383786,0.39998018019660636,0.2541373372077942,0.4847280341715821,0.005607041995972395,0.2541373372077942,0.22907853839430084,0.38684242373878674,0.41814662070844566
18,0.8258878737688065,0.9375867545604706,0.7270875573158264,0.9102180004119873,0.685889387795211,0.6673352171403513,0.7143639735312843,0.6202459035321184,0.7643916308879852,0.7614451443271156,0.9966389746405184,0.9102180004119873,0.8930332951796617,0.849818141204552,0.8260896189006031
20,0.15109500288963318,0.29860228300094604,0.472337007522583,0.02919035777449608,0.33553040151376473,0.4088841768025015,0.312718910132479,0.308855394457655,0.554390013217926,0.31906706081244274,0.004800872877240181,0.01626070961356163,0.3087373677810876,0.28544032042714834,0.3054199806327225
22,0.020785318687558174,0.14955070614814758,0.12218309193849564,0.2033524066209793,0.19387289722000187,0.25404515060039257,0.35779752129874637,0.2649826069237218,0.03757113218307495,0.17823787018012427,0.003361025359481573,0.14966194331645966,0.16274918997774357,0.11842523099399618,0.15896017283453465
27,0.023020625114440918,0.039143986999988556,0.003630280029028654,0.08032558113336563,0.34850633426282157,0.21876445715733606,0.6212284742764281,0.2629946558055595,0.21729755401611328,0.2016568831994536,0.004132645204663277,0.021111179143190384,0.3293417743045962,0.27679270178290377,0.26517694737669883
