,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,<class 'new_models.DEWClassifier'>_top_1,<class 'new_models.DEWClassifier'>_top_3,<class 'new_models.DEWClassifier'>_top_5,<class 'new_models.DEWClassifier'>_top_None
3,0.9637866616249084,0.9830152876675129,0.9802271313965321,0.9731836076825857,0.8723431830913377,0.895827524823409,0.8389197900187798,0.9111619350019771,0.959205187857151,0.9308522565737994,0.9906402723863721,0.9731836076825857,0.961746718187876,0.9318765887400537,0.9438564593412945
6,0.5003029108047485,0.015166938304901123,0.6226919293403625,0.07380601018667221,0.35459907426165416,0.17356374526582896,0.2861559904183533,0.37652475620134207,0.2651522159576416,0.29644039674905603,0.00935972761362791,0.08432231843471527,0.12816111558886306,0.1614536054493749,0.1902055888940322
7,0.15300971269607544,0.14811980724334717,0.16977345943450928,0.33991503715515137,0.45718545455029147,0.5108167470839424,0.5379745421925985,0.4288683228565493,0.45583289861679077,0.3557217757588062,0.010516464710235596,0.6408276741163239,0.559475438457746,0.4855119753828757,0.5362178576349204
10,0.045759618282318115,0.07677257061004639,0.009393572807312012,0.06138843297958374,0.34042208583320577,0.20569939855893826,0.23981141507770776,0.2906062953175156,0.2470126748085022,0.16854067380834778,0.010516464710235596,0.28188235552707963,0.35462712037098576,0.2908371451741161,0.2868196855109053
11,0.828730970621109,0.9442596919834614,0.9430705457925797,0.9691726937890053,0.6541656056395819,0.7114677755503036,0.6881755842930566,0.8599120452491253,0.8295953571796417,0.8253944744553183,0.9906402723863721,0.8470855796209357,0.8722197267514866,0.875843694678103,0.881094033615544
15,0.9846817255020142,0.5449046492576599,0.7586188316345215,0.9287306070327759,0.6231654098422953,0.5899632593256082,0.3176926794741237,0.5660640972689409,0.6888546347618103,0.6669639882333055,0.9894835352897644,0.9287306070327759,0.8662172321404484,0.7934641313306725,0.7587515271936837
17,0.9446295499801636,0.9767444729804993,0.830017626285553,0.8894959092140198,0.6334097714940095,0.7109661285780153,0.7649191261598645,0.7310690259823684,0.3349510133266449,0.7573558471112377,0.9894835352897644,0.5112067917640897,0.6265191472546854,0.6969167966353558,0.668096526773345
18,0.945453729480505,0.9097309559583664,0.9067838713526726,0.019519269466400146,0.7537238377335612,0.695159419275043,0.7895345057320804,0.2849383100519307,0.37391549348831177,0.6309732658376525,0.010516464710235596,0.019519269466400146,0.5100926202640703,0.4932014146974536,0.5382253243581863
20,0.5365054607391357,0.50584876537323,0.024416672065854073,0.14165432751178741,0.16181879516463046,0.4762459536595997,0.12483935951464564,0.485689019027769,0.8718761205673218,0.3698771637359971,0.00935972761362791,0.06239898502826691,0.3406941832822108,0.28859772959127217,0.3157968650183054
22,0.1066303700208664,0.02932281419634819,0.07612638920545578,0.008043746463954449,0.32349576509843964,0.18948066082928927,0.3977601207169792,0.1947399453335568,0.031126445159316063,0.15074736189157842,0.00935972761362791,0.008043746463954449,0.014962727134334735,0.0979694104644545,0.10889678640037813
