,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity)
0,0.11433533839562342,0.13547193302225125,0.1271839319403606,0.12591137384284645,0.10011373523206485,0.10320198053437903,0.1133893389709759,0.10881762577878314,0.07157474228271533
1,0.1092926974614223,0.10338897012724936,0.1295701685308741,0.09323412016767917,0.10489937341339145,0.11125940553233218,0.11990421945225523,0.09866548975511802,0.12978555555967844
2,0.12630512066543867,0.13112885656085155,0.1297039374378316,0.13029049502758777,0.09888379011027251,0.08914830677417851,0.11061798134008007,0.10291740362012561,0.08100410846363379
3,0.11567230506449494,0.11746147723229088,0.11220896457599819,0.11074040091673175,0.10785512566347392,0.10911357942273227,0.10576453624045877,0.10665265652695331,0.11453095435686587
4,0.11446160367587753,0.12322750580594455,0.12338833184654636,0.11651255655941457,0.10689535196576565,0.10941203815879666,0.1195656858473058,0.0977883883066268,0.0887485378337218
5,0.10436846106695508,0.11033098566921398,0.12488294673430692,0.11084661036967702,0.11453814262844483,0.1146299308296717,0.12386380745266001,0.10775430437799989,0.08878481087107055
6,0.10986960400036047,0.11517298954469879,0.11836120514801625,0.11984577500946186,0.10109602528312057,0.11248995150571438,0.10880553973515972,0.10295035079737981,0.11140855897608795
7,0.10074248183833179,0.11930576584608303,0.13917112184059155,0.09703181671432827,0.10102931408112291,0.10660976222029604,0.10951667642883776,0.1018762550625675,0.12471680596784113
8,0.11013151788784022,0.11694035080290759,0.1397625684849014,0.10141088486769903,0.09780385070244807,0.10939807055189034,0.12091510521897397,0.10173027125398573,0.10190738022935354
9,0.09331488911115929,0.1051972698324447,0.11891806377315986,0.11755623767764284,0.11304905056405815,0.11462721312562997,0.11181138665468252,0.11325944139798232,0.11226644786324028
10,0.12630512066543867,0.13112885656085155,0.1297039374378316,0.13029049502758777,0.09888379011027251,0.08914830677417851,0.11061798134008007,0.10291740362012561,0.08100410846363379
11,0.1092926974614223,0.10338897012724936,0.1295701685308741,0.09323412016767917,0.10489937341339145,0.11125940553233218,0.11990421945225523,0.09866548975511802,0.12978555555967844
12,0.11541050458316938,0.13577366743959235,0.12914067567107407,0.12535333511642627,0.10075417179713282,0.10073608907848541,0.12089335667273271,0.1032045529199361,0.068733646721451
13,0.10074248183833179,0.11930576584608303,0.13917112184059155,0.09703181671432827,0.10102931408112291,0.10660976222029604,0.10951667642883776,0.1018762550625675,0.12471680596784113
14,0.1092926974614223,0.10338897012724936,0.1295701685308741,0.09323412016767917,0.10489937341339145,0.11125940553233218,0.11990421945225523,0.09866548975511802,0.12978555555967844
15,0.09331488911115929,0.1051972698324447,0.11891806377315986,0.11755623767764284,0.11304905056405815,0.11462721312562997,0.11181138665468252,0.11325944139798232,0.11226644786324028
16,0.11567230506449494,0.11746147723229088,0.11220896457599819,0.11074040091673175,0.10785512566347392,0.10911357942273227,0.10576453624045877,0.10665265652695331,0.11453095435686587
17,0.10436846106695508,0.11033098566921398,0.12488294673430692,0.11084661036967702,0.11453814262844483,0.1146299308296717,0.12386380745266001,0.10775430437799989,0.08878481087107055
18,0.09200795214664206,0.10215551720812159,0.12292087250067454,0.10635868051421882,0.10859200833294787,0.11506322467949616,0.1095903430052355,0.10895254020912606,0.13435886140353773
19,0.10201503848949882,0.1002449903881732,0.10854483698641201,0.1340639639481331,0.10963013082186202,0.1083851350512438,0.10738508177781994,0.11053397906546296,0.11919684347139424
20,0.098663331816333,0.12507384794147072,0.1157358949141849,0.11691865086723678,0.11047261729713687,0.10551570512980096,0.10129606462637278,0.10358148540671187,0.12274240200075218
21,0.1092926974614223,0.10338897012724936,0.1295701685308741,0.09323412016767917,0.10489937341339145,0.11125940553233218,0.11990421945225523,0.09866548975511802,0.12978555555967844
22,0.1246209361226605,0.12707922111078873,0.11742814310998496,0.10304556920077784,0.1024922138429111,0.10982955371669978,0.11657671300825372,0.09931248063484578,0.0996151692530776
23,0.11644381773435403,0.11758613782530013,0.11682857445810195,0.10860507543401575,0.10761942269647641,0.10940318642522515,0.10953482809372023,0.09859269741976835,0.11538625991303765
24,0.10385770266301217,0.11434474769846296,0.11963538445520426,0.12474992981219064,0.10485294108984461,0.11091635921881744,0.11224358113432091,0.11451801962778423,0.0948813343003627
25,0.10296783941820101,0.10715035347103638,0.13265852470669495,0.0987013490947005,0.10402998187859482,0.10882178573430501,0.11259109508964818,0.10089145492342422,0.13218761568339496
26,0.09709766086864054,0.1366749593917554,0.13407624608216773,0.12385578920845665,0.0963407001399237,0.10349295591462185,0.099896897340748,0.0987073507049752,0.10985744034871128
27,0.12630512066543867,0.13112885656085155,0.1297039374378316,0.13029049502758777,0.09888379011027251,0.08914830677417851,0.11061798134008007,0.10291740362012561,0.08100410846363379
28,0.09331488911115929,0.1051972698324447,0.11891806377315986,0.11755623767764284,0.11304905056405815,0.11462721312562997,0.11181138665468252,0.11325944139798232,0.11226644786324028
29,0.11446160367587753,0.12322750580594455,0.12338833184654636,0.11651255655941457,0.10689535196576565,0.10941203815879666,0.1195656858473058,0.0977883883066268,0.0887485378337218
30,0.10503621873809418,0.1005995124964342,0.12093396515209294,0.1176975316742746,0.10281621959985965,0.10363195050801541,0.11877438280526746,0.11606670359788988,0.11444351542807167
31,0.11446160367587753,0.12322750580594455,0.12338833184654636,0.11651255655941457,0.10689535196576565,0.10941203815879666,0.1195656858473058,0.0977883883066268,0.0887485378337218
32,0.09935890125158207,0.1003819176006883,0.1316674702718795,0.11561321915934172,0.10757431688456139,0.09850568509478735,0.10745065380806136,0.1087831302095137,0.13066470571958483
33,0.12922737191008393,0.09944949728129938,0.12429388414248072,0.08666330851327732,0.10648507386959206,0.11149504347825755,0.12142733144614129,0.09788293945949134,0.12307554989937633
34,0.11450777136135547,0.10337663521644472,0.12999499272024148,0.09300217210951137,0.10725845360733215,0.10900607580507293,0.11880041178773708,0.10083850161004985,0.12321498578225511
35,0.09644530221846412,0.10026972552498209,0.1276270549815872,0.10127931134601985,0.11923810416194036,0.11907040674520562,0.12401825294122946,0.10991262004524646,0.10213922203532497
