,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
roc_auc,0.6671,0.6671799999999999,0.67006,0.6664000000000001,0.64168,0.6423400000000001,0.6400399999999999,0.6406,0.67648,0.6718999999999999,0.6671400000000001,0.67464,0.67664
accuracy,0.6209,0.62334,0.6237199999999999,0.6212000000000001,0.6081799999999999,0.6065399999999999,0.60426,0.60334,0.62518,0.62588,0.6209,0.6249600000000001,0.62468
f1_score,0.5462834601855695,0.5559017302086351,0.5518792546681273,0.548836290360952,0.4690237012257953,0.46953702696458227,0.46063213050199875,0.44834353877705463,0.5187330012012754,0.5572570485660165,0.5443049783733714,0.5350409339446484,0.5194624974453144
