,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
0,0.591880738735199,0.16876304149627686,0.40587908029556274,0.6298602223396301,0.4039160187196176,0.39742113044329785,0.42771234918231915,0.4090433449371552,0.42930949076863234,0.44794583320617676,0.4039160187196176,0.4062794813174452,0.42930949076863234
1,0.43660175800323486,0.06793111562728882,0.1107863187789917,0.29109328985214233,0.4120178758937536,0.4719928346002681,0.39069996932913287,0.4206693785063609,0.32522406757389666,0.5614526271820068,0.06793111562728882,0.31548371777939854,0.32182132194915747
2,0.05012857913970947,0.059326231479644775,0.11162406206130981,0.04136842489242554,0.2441972258375329,0.2614905209367936,0.25263081537314025,0.23370160497003112,0.15680843308632342,0.024011194705963135,0.04136842489242554,0.06792578769794488,0.15014576148833547
3,0.7163538038730621,0.6644192039966583,0.7253464460372925,0.4182080030441284,0.48974727181886424,0.5377082111818436,0.567835114183957,0.551539457254274,0.5838946889237601,0.6451708972454071,0.48974727181886424,0.4870557872508222,0.5700680588672521
4,0.47807741165161133,0.3776703476905823,0.2424730658531189,0.6988789141178131,0.5494513819607778,0.581550768398069,0.5470746169671143,0.5590952187754448,0.5042839656768164,0.3633192181587219,0.2424730658531189,0.3649122391158457,0.4951502738773441
5,0.02741408348083496,0.020855188369750977,0.010573148727416992,0.016728341579437256,0.11192259816207184,0.08564241555647045,0.05279653679653673,0.04085639770065996,0.04584858879664733,0.1033240556716919,0.016728341579437256,0.028070955854056723,0.045202568596602655
6,0.11714679002761841,0.040516018867492676,0.06551897525787354,0.09437215328216553,0.37697948255157643,0.37760034040109425,0.3792726888558111,0.4031060958405327,0.23181406813552052,0.6556272208690643,0.06551897525787354,0.06673252167327348,0.22217612602744774
7,0.14200687408447266,0.09617143869400024,0.2405688762664795,0.03314924240112305,0.4172722221966785,0.4086871626789541,0.36874654839043375,0.388955234305566,0.26194469987721347,0.1601746678352356,0.09617143869400024,0.1597859380370963,0.24591792105042365
8,0.009234189987182617,0.009346842765808105,0.012283146381378174,0.026919841766357422,0.10826878633763892,0.108308767571625,0.05962966732141961,0.10530605362494583,0.054912161969544515,0.012915074825286865,0.012283146381378174,0.02705658994476212,0.053893177536702086
9,0.004865467548370361,0.010640144348144531,0.011233389377593994,0.0050961971282958984,0.08650593149540509,0.10672987260114397,0.04279653679653672,0.0706659215101838,0.04231668260070931,0.020835936069488525,0.011233389377593994,0.019260162020433014,0.03998597015679228
10,0.7420675754547119,0.23913300037384033,0.4445338845252991,0.6456206738948822,0.4361907467729611,0.4451202892368964,0.4059809816795884,0.3932113787116641,0.46898231633123044,0.21857333183288574,0.7420675754547119,0.4761871551626715,0.47092906250748545
11,0.06844741106033325,0.05270254611968994,0.039980947971343994,0.029256045818328857,0.18874445382859506,0.1943345774491445,0.21017433767563076,0.24661687746497984,0.12878214967350576,0.017285406589508057,0.05270254611968994,0.09369696354192969,0.12500114368698179
12,0.2715159058570862,0.1259867548942566,0.17054015398025513,0.19574493169784546,0.26961584626504886,0.4132458698572793,0.23704741398877982,0.30393242561628964,0.24845366276960512,0.10176169872283936,0.2715159058570862,0.22238860938286586,0.24690902861940822
13,0.5374206006526947,0.038914382457733154,0.05780339241027832,0.09003233909606934,0.3972484750924641,0.3372998391572176,0.4132560751086982,0.37843494990356397,0.28130125673483986,0.11223733425140381,0.09003233909606934,0.2216794715070165,0.2796230146902513
14,0.5506958067417145,0.6256784200668335,0.4099786877632141,0.41493940353393555,0.48575405535720684,0.4774025585748559,0.4868784873465237,0.52263947746826,0.496745862106568,0.8598128408193588,0.4099786877632141,0.4577453489798018,0.4859415175550603
15,0.9012712091207504,0.9618689492344856,0.9549180157482624,0.9299668818712234,0.6295561514507906,0.686772485146601,0.6258523833988769,0.6069392613297594,0.7871431671625937,0.22877883911132812,0.9012712091207504,0.8325199214357926,0.7885830599206394
16,0.17648404836654663,0.179449200630188,0.2318229079246521,0.38466954231262207,0.3420433994888167,0.3036772979950011,0.30849613640536655,0.3574358427644593,0.2855097969859566,0.7352415025234222,0.17648404836654663,0.2621019881794364,0.2888697949164103
17,0.01733297109603882,0.07268351316452026,0.08898866176605225,0.006703436374664307,0.09847790364771503,0.15882936162626382,0.13387452722715865,0.06916491143756243,0.08075691079249692,0.02563875913619995,0.006703436374664307,0.056104474193324094,0.0800006723640303
18,0.266376793384552,0.14913779497146606,0.518999308347702,0.31658071279525757,0.4844066050775,0.4111272418814631,0.4637288904024992,0.39173795085438523,0.3752619122143531,0.23931646347045898,0.266376793384552,0.4206133249389683,0.3760194127774854
