,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
roc_auc,0.7137800000000001,0.71386,0.7137800000000001,0.7139,0.67414,0.67502,0.67528,0.67516,0.7129399999999999,0.7125199999999999,0.70838,0.7094,0.71326
accuracy,0.65528,0.65508,0.65588,0.6559200000000001,0.62996,0.62804,0.6293599999999999,0.62846,0.6526799999999999,0.65478,0.65228,0.65256,0.6529999999999999
f1_score,0.6015670945642702,0.6011258715444626,0.6019754306766327,0.6016187689631339,0.5087304284430496,0.5054607440025164,0.5111708213665555,0.5100973666352148,0.5732993989377215,0.6095275418913191,0.5863515241984806,0.5865036393960328,0.5752436812095177
