,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
roc_auc,0.72546,0.7379199999999999,0.72698,0.69018,0.7151799999999999,0.71688,0.70948,0.69442,0.7412000000000001,0.6464,0.69442,0.70692,0.72264
accuracy,0.66722,0.66458,0.65594,0.6533200000000001,0.6533200000000001,0.6498,0.6368,0.63418,0.682,0.59426,0.63418,0.65242,0.66112
weighted_f1_score,0.6671903847738399,0.6643670439958996,0.655625935917244,0.6532677727758965,0.649254237053545,0.6449974049691107,0.6318228576210314,0.628748877012985,0.680890746612542,0.5912332729150318,0.628748877012985,0.6479481673270275,0.6606831525915694
