,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
roc_auc,0.8963800000000001,0.9007,0.90018,0.8936,0.78376,0.7849999999999999,0.78908,0.78396,0.8939,0.89754,0.898,0.90876,0.89876
accuracy,0.8106,0.81394,0.8169000000000001,0.81036,0.71486,0.7184,0.7240399999999999,0.71314,0.8058,0.81416,0.8133600000000001,0.8196199999999999,0.8107
f1_score,0.7797534377642468,0.7836507171563287,0.7873502738344855,0.7779887839765355,0.627579920216066,0.6315681538736492,0.6444024319897848,0.621555532320974,0.7639459781324096,0.7869940595182251,0.7820055941414534,0.7881634204223842,0.7712039892337424
