,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>
0,1.3376545906066895,1.0676379799842834,1.0583654642105103,1.47173011302948,0.654474826652224,0.6867716378368365,0.6426456372157792,0.6677709114472399,0.9024823149688354,34.53917619362578
1,1.8314144015312195,0.585673987865448,0.750531792640686,0.35810433328151703,0.5390817484484582,0.50922536427548,0.5670713626880408,0.5013243301433428,0.6336550880701912,0.4769240720903093
2,0.2400718405842781,0.036535924300551414,0.025298893451690674,0.3522070348262787,0.26722940404544526,0.16877338135244774,0.30139425201576353,0.38105769372590415,0.21350730626053174,34.53917619362578
3,0.7158013880252838,0.5357227325439453,0.8783003687858582,0.34325820207595825,0.6099548119929211,0.6893728530883729,0.6123385130913565,0.7440554129163952,0.6298154778378671,0.4769240720903093
4,0.06782180815935135,0.0999804213643074,0.08954155445098877,0.19114133715629578,0.6473078913955688,0.6754417405494871,0.6893654247988255,0.5877737744158179,0.3443423703228108,1.3862943611198906
5,0.018200062215328217,0.005249096546322107,0.007573571754619479,0.027545563876628876,0.0721703680596186,0.06041608910143378,0.07811983916838786,0.0538631309908616,0.04001826317784557,34.53917619362578
6,0.32103249430656433,0.4164903163909912,0.4638957381248474,0.15397968888282776,0.5984585319802093,0.6134704560524032,0.5749442872285642,0.5806389460707464,0.4532883537322118,34.53917619362578
7,0.12482870742678642,0.6940276920795441,0.2948557734489441,0.28868329524993896,0.5636912161463481,0.5994391108436681,0.6717440460482152,0.6376657910750577,0.4632937767590881,9.992007221626415e-16
8,0.02817502897232771,0.061102114617824554,0.05395914427936077,0.12034052982926369,0.2276922367051375,0.21208426838208355,0.24350470795383916,0.1022429638226226,0.1279773504830955,34.53917619362578
9,0.004088373389095068,0.00888053234666586,0.009465589188039303,0.007461810717359185,0.07952483123673074,0.05579889948053687,0.08663838645634364,0.145737522463861,0.04854688644536754,34.53917619362578
10,0.5336432456970215,0.21508052200078964,0.7873078882694244,0.29450827836990356,0.6354180473984956,0.665498067504248,0.6472576081832897,0.6600156349511247,0.5367929869852579,1.4663370687934272
11,0.0023649262730032206,0.028085400350391865,0.003899837378412485,0.016898907721042633,0.18046200587891587,0.1937078141200954,0.19220019716195283,0.4066209034825218,0.11947137699024937,34.53917619362578
12,0.677233874797821,0.18982760608196259,0.3507765978574753,0.35313786566257477,0.34611739552972504,0.4046326223639354,0.7347340568520087,0.5711556553065565,0.4383305476571745,34.53917619362578
13,0.06254170835018158,0.13459844887256622,0.049982957541942596,0.15642986446619034,0.5845696779051563,0.5980183344294676,0.5809297276284774,0.6329237650148278,0.31856426671537297,0.587786664902119
14,0.7230212688446045,1.8996996879577637,0.7053752243518829,0.6615204811096191,0.6349364597702327,0.6404005707335167,0.6771981901851656,0.6750835548430504,0.7659626870881039,1.4663370687934272
15,2.6495466232299805,1.8893771171569824,2.007360577583313,1.4371264576911926,0.7010996270692209,0.7194488767880364,0.7994328337290479,0.6876338190425132,1.1515345971499356,0.8109302162163288
16,0.6346769332885742,0.31488969922065735,0.2569555640220642,0.3112381398677826,0.5631409308024352,0.4685253052894321,0.4749864256217214,0.4427659163731037,0.4259079868030694,34.53917619362578
17,0.009839263744652271,0.017853740602731705,0.021937196142971516,0.02450382336974144,0.04750031326112868,0.06239647210866417,0.039099517936564805,0.12195514670134627,0.042571849622617695,34.53917619362578
18,0.4364050626754761,0.27981287240982056,0.9868212938308716,0.4671751707792282,0.6643978696667835,0.4952733291044379,0.41773136077165224,0.48493411059930047,0.5108098971193222,34.53917619362578
19,0.5467404127120972,0.22811490297317505,0.2940306067466736,0.7136583626270294,0.4725643057892008,0.4408990617023004,0.5180403667285726,0.5558447083977335,0.46082539971977876,0.06899287148695143
20,0.025549687445163727,0.04614185728132725,0.0834341011941433,0.001836734008975327,0.23033977765516916,0.260522770526709,0.27260146203161506,0.23338527783204677,0.13840697786303285,34.53917619362578
21,0.1936904340982437,0.07623107731342316,0.3839397579431534,0.2548413574695587,0.29967541033071704,0.16028601613416144,0.265245791245868,0.37363025674799044,0.24607088034116903,0.4054651081081644
22,0.0068363340105861425,0.014197402633726597,0.008412539958953857,0.015724954195320606,0.1391519052694271,0.15685095624745687,0.09533015152984814,0.2003081714308359,0.07693649886868753,34.53917619362578
23,0.5754806995391846,0.26943913102149963,0.2801816910505295,0.2381289303302765,0.5794137582574254,0.6196253511157733,0.5854048038603444,0.6883360114699064,0.46448802980575343,0.587786664902119
24,0.03753714822232723,0.0762135498225689,0.07465828955173492,0.036536481231451035,0.16257236745485537,0.186097827714305,0.12633476831372933,0.0968931892418704,0.09829110991192397,34.53917619362578
25,0.09454218670725822,0.33171558380126953,0.11659139767289162,0.2720424085855484,0.6516341117771541,0.6211293874738757,0.6594471715427197,0.6292501819084797,0.39528389004716447,0.4054651081081644
26,1.3372811675071716,0.23736746609210968,0.3930914103984833,1.3853439688682556,0.47311875212894844,0.40537519096815,0.4109631758613731,0.5260403351791975,0.5708855134857602,34.53917619362578
27,0.3808649033308029,0.7492053806781769,0.6215112209320068,0.3689550906419754,0.7266277442769211,0.887713365073447,0.7983930347552606,0.828707054488613,0.6523895376866489,9.992007221626415e-16
28,0.026594627648591995,0.028090489096939564,0.018286380916833878,0.013779883738607168,0.20602785334941243,0.11286993264366212,0.16487025404575187,0.17643231401451182,0.09052838889137199,34.53917619362578
29,0.7911109328269958,1.1729313731193542,1.9573737382888794,0.25558915734291077,0.4587281702354612,0.43421416738610435,0.3866514558952443,0.39685264684875887,0.6184781715227332,34.53917619362578
30,0.6428099572658539,0.18121390044689178,0.1916842758655548,0.5959264636039734,0.619198267452958,0.588536564992797,0.571956622073514,0.7387038422154737,0.49586379303155653,34.53917619362578
31,0.44753704965114594,0.15787754207849503,0.4177296906709671,0.2081780806183815,0.5110820187372603,0.4704255988571169,0.5059008392343523,0.5329711811140474,0.3970950713181733,0.4769240720903093
32,0.2885494530200958,0.34484952688217163,0.9628732204437256,1.5391543507575989,0.759756405104094,0.6180158917353542,0.6466599741481035,0.793259794742032,0.6839429705309081,2.7080502011022105
33,0.5376377105712891,0.22165349125862122,0.35552503168582916,1.2083218097686768,0.6111093994527184,0.557228660891987,0.6410753885247074,0.9445138452804485,0.5942163148985675,0.2876820724517809
34,0.32802262902259827,0.27268508076667786,0.33801132440567017,0.166263610124588,0.5478995046640119,0.5138157771737644,0.5618372738981439,0.553673116448071,0.39990756840753006,0.4769240720903093
35,0.20055823028087616,0.4680587947368622,0.11194674298167229,0.2770167589187622,0.5906974562919612,0.6961175408901097,0.5659763864474652,0.6261159804220147,0.4209178988813108,0.4769240720903093
36,0.45632654428482056,0.4591911733150482,0.22934529185295105,0.30299870669841766,0.5387710067095157,0.5365527385537203,0.5247231377931298,0.45141047998746875,0.4316045061917909,34.53917619362578
37,2.5881937742233276,1.1558924913406372,2.244425415992737,1.1440104246139526,0.6980336779195696,0.6850758628607299,0.7304429830777737,0.7031208207195139,1.052394088160293,1.0986122886681096
38,0.08971503376960754,0.1493990570306778,0.12782537937164307,0.1864517256617546,0.37132026186467443,0.4516719096684475,0.3628449607788078,0.4409131693312386,0.26285101340205685,9.992007221626415e-16
39,0.2962510883808136,0.23147308826446533,0.17018341273069382,0.21504426002502441,0.5585711010382135,0.6055086971305095,0.5795277175792504,0.5942278511068789,0.3899077653432007,0.587786664902119
40,0.05764451250433922,0.2874276340007782,0.0591087955981493,0.06372810155153275,0.28955971595901675,0.4397864760246083,0.37849738617001966,0.3529316801803694,0.23014887794321254,34.53917619362578
41,0.2655192166566849,0.27334895730018616,0.1407228261232376,0.3395203948020935,0.6336706735967582,0.7053915578362161,0.6356983295887446,0.6821284707749942,0.436929127560043,0.4769240720903093
42,0.7798751294612885,0.6902536749839783,0.7402663826942444,0.9682186841964722,0.7457501118497671,0.7413630899681148,0.7116104915350843,0.7496198907314142,0.7627922247610643,0.06899287148695143
43,0.13980638980865479,0.0793226957321167,0.21627867966890335,0.04965837113559246,0.39303970647007636,0.2620780216679149,0.31027324447675336,0.35180029745605096,0.2182409506568091,34.53917619362578
44,0.19942781329154968,0.16013601422309875,0.09625722467899323,0.10714208707213402,0.4515239522778527,0.44850782418325574,0.3951300304056967,0.37840140241457065,0.2692462205073817,34.53917619362578
45,0.2529076039791107,0.5696300566196442,0.4819127917289734,0.3628866374492645,0.6139302068823037,0.6380210197268181,0.6012213245604081,0.6378277913382535,0.5104761245534535,34.53917619362578
46,1.091872215270996,0.3075222373008728,0.6816839575767517,0.518647313117981,0.5974338490595795,0.6050545996011215,0.6026102866740599,0.6947360683053312,0.6173911399572443,34.53917619362578
47,0.02035645581781864,0.0071523250080645084,0.021711367182433605,0.017007332295179367,0.15678151960403686,0.14388581018578106,0.14753874427926628,0.254542582540511,0.092477317424392,34.53917619362578
48,0.26010625064373016,0.13795658200979233,0.5433313846588135,1.0182193517684937,0.6313628965459726,0.7120744352417099,0.6113333924500179,0.7091727026250493,0.5444419434899588,0.06899287148695143
49,0.12340805679559708,0.6887588500976562,0.7517261505126953,1.821890115737915,0.5433190930427891,0.6244170390382876,0.6380491510957481,0.6903565867741375,0.652609127528524,0.9694005571881036
50,2.0432339906692505,2.3728127479553223,1.4748160243034363,2.2620989084243774,0.8767096369393541,0.9028493252731392,0.888239135477431,0.8800873110363592,1.289408818244862,0.9694005571881036
51,0.475373774766922,0.7044477164745331,1.6543570160865784,0.26786936819553375,1.207314523417171,1.3317964987119801,1.3124866634811783,0.8467609790025713,0.8755057092491823,9.992007221626415e-16
52,0.08888500183820724,0.06384572759270668,0.02495887503027916,0.11433122307062149,0.35884430917815174,0.3610635739680176,0.23772674269970842,0.31877129995406417,0.18764208543788502,0.4054651081081644
53,2.1141730546951294,0.2871019244194031,0.29705338180065155,2.1526256799697876,0.9896052912806643,0.7498638489105667,0.8080124314839762,1.2351444557643667,0.882178742080078,1.0986122886681096
54,1.2556877136230469,0.640414297580719,0.36996786296367645,0.260142982006073,0.56727026300993,0.553938434183094,0.5897216477484369,0.5802211527805525,0.5687943998564715,34.53917619362578
55,0.6946449279785156,0.9591896235942841,0.529494434595108,0.24987774342298508,0.3272834479162109,0.3945169360350399,0.43111331068131953,0.39183957697360605,0.4758735478721802,34.53917619362578
56,1.9971138834953308,0.48875951766967773,0.3958580195903778,1.0536090731620789,0.650010079171245,0.5677047069911083,0.4618307195708161,0.5404053458453006,0.6752092346138245,34.53917619362578
57,0.3591471016407013,0.4721281826496124,0.3909614086151123,0.6124848127365112,0.6582611926150291,0.5606311074282078,0.48007283662425293,0.9572794592149882,0.5465331798513253,0.6931471805599453
58,0.12868914008140564,0.22940857708454132,0.2318257987499237,0.7853571772575378,0.6754089358068137,0.65818887440788,0.7059772928647867,0.6721336305146959,0.4791912298634714,0.06899287148695143
59,1.2408000230789185,1.3789942860603333,0.5637898445129395,1.1678959727287292,0.7769928225419078,0.9113960635032394,0.7583395058592652,0.7630453172273417,0.9108397435925808,0.8109302162163288
60,0.24442876130342484,0.34033267199993134,0.30770668387413025,0.03795108571648598,0.3795007168697159,0.3779601305386698,0.4008058939833908,0.35699558526630704,0.29914878438613884,34.53917619362578
61,0.3857659101486206,0.3337858319282532,0.18575716763734818,0.43606290221214294,0.5208115872302581,0.48383002956393795,0.4112724146395408,0.44497073796170916,0.39539818904746954,34.53917619362578
62,0.6832395792007446,0.1899678185582161,0.5829590559005737,0.22479034960269928,0.5396006505938928,0.5181178887489089,0.48476980102184625,0.4456824182162582,0.4455570008840165,34.53917619362578
63,0.12042991071939468,0.08779555186629295,0.3233378678560257,0.7447673380374908,0.3002231845083604,0.2776872419593015,0.35940864365326997,0.5197425454607052,0.3229620459834368,34.53917619362578
64,0.22415225207805634,0.9284977614879608,1.1293243169784546,0.5562204122543335,0.6152538795620497,0.6693539632016146,0.6843406768633582,0.6954996225063725,0.6571154909255269,0.06899287148695143
65,0.19482306391000748,0.2624845802783966,0.16786399483680725,1.166070580482483,0.5831631167328941,0.5398561785217435,0.5428461670310926,0.610964121013374,0.4671960402547784,9.992007221626415e-16
66,0.2141571342945099,0.36270470917224884,0.1783672571182251,0.03796696662902832,0.35769929818382673,0.14920352573311232,0.07405982836772464,0.20606967397871045,0.19154452775147865,34.53917619362578
67,1.3065744042396545,2.497652530670166,2.5007787942886353,0.6341102719306946,0.8485878791868344,0.8754284367812235,1.0607975363714548,0.9371036244079525,1.1440955163907973,34.53917619362578
68,0.23713143914937973,0.34085556864738464,0.3713388442993164,0.12129423022270203,0.38063537603759645,0.5446152386114925,0.35838225573547167,0.4128929961881549,0.3390343874094941,34.53917619362578
69,1.3936861157417297,0.925546407699585,0.3518759608268738,0.9591584205627441,0.782817575681374,0.7981608036298361,0.8250023828179309,0.6040528851093031,0.7920965016617512,34.53917619362578
70,0.04188922978937626,0.009827796835452318,0.07232390344142914,0.29282180964946747,0.18894479299245315,0.18881968847316755,0.21691566743799567,0.1852972642584676,0.14542988589947373,34.53917619362578
71,0.8249834775924683,0.5342426598072052,1.5985273718833923,1.1198018193244934,0.9289289995228103,0.8771565259779757,1.127119562638576,0.960696485521102,0.9576253461278466,9.992007221626415e-16
72,0.08415315300226212,0.8379963338375092,0.30225110054016113,0.7735897302627563,0.7767194936875831,0.8200086656467916,0.8738087413149156,0.7816096727246624,0.614395845968988,0.9694005571881036
73,0.047663331031799316,0.04685809463262558,0.10200236737728119,0.5803919732570648,0.5611823570832498,0.525773151390833,0.4904160736533618,0.6641626139074913,0.34617807069913,34.53917619362578
74,0.8980930745601654,0.3043421804904938,0.7951756417751312,0.33454811573028564,0.7957387965488415,0.7758418615942269,0.8011364111503827,0.8106829857042748,0.6643036172654468,9.992007221626415e-16
75,0.01880426425486803,0.014063287992030382,0.01839073747396469,0.01240923535078764,0.11748089632852575,0.10447950085927764,0.17212488155712016,0.18821040268638015,0.07835127430201985,34.53917619362578
76,0.4125584810972214,0.5284654498100281,0.3317376673221588,0.6954944729804993,0.50142009588141,0.5003351460782051,0.49494610979812204,0.5281927964327426,0.4944525971188458,1.4663370687934272
77,1.4545598030090332,2.3026351928710938,1.1228312253952026,1.6625235080718994,1.2174250944403442,1.2846788791056065,1.3641839588470135,1.1174121996693218,1.384316131732365,9.992007221626415e-16
78,0.6152289509773254,0.29727789759635925,0.2383064106106758,0.377512663602829,0.5296929603584086,0.5514532685569714,0.4990892794978427,0.572418527074721,0.4515704229453028,0.4769240720903093
79,0.7583442032337189,0.16719958186149597,0.3421744406223297,0.3128845691680908,0.6542181646633707,0.6191457695249314,0.6187431278428891,0.6345456526402384,0.4936652443084914,0.587786664902119
80,0.19878064095973969,0.8099157214164734,0.9251887202262878,0.7288624942302704,0.6881535988333476,0.6949664344065183,0.7423805877721666,0.7075024887694461,0.6650489994977785,0.06899287148695143
81,0.06851905584335327,0.010228614322841167,0.017719256691634655,0.04001975618302822,0.19302248842731728,0.17174281378263337,0.10921301184855974,0.18088887463292241,0.09643751016919777,34.53917619362578
82,0.7842875719070435,1.0314204692840576,1.772639513015747,1.6730375289916992,0.846840869226528,0.8708347429169654,0.881423591896138,1.00937047492863,1.0510673339173864,34.53917619362578
83,0.05752657353878021,0.02850746549665928,0.16228801012039185,0.9984321296215057,0.6499411379014688,0.5801117621050388,0.8368874485616782,0.7723754055667374,0.44794316403796686,2.7080502011022105
84,0.7173488438129425,0.24961517751216888,0.4866688549518585,0.4482758492231369,1.4942587250435055,1.5786894920915144,1.0108419312429435,0.7421295258450469,0.7467548642126953,9.992007221626415e-16
85,0.3831985890865326,0.6510660648345947,1.4630510807037354,1.0740333795547485,0.6308479416624184,0.6414068321111194,0.5994148492303509,0.6785761065648636,0.7206502127662293,34.53917619362578
86,0.22703669220209122,0.3224751502275467,0.1343153417110443,0.7815796732902527,0.779896165663057,0.799025931619827,0.8512607102678074,0.7361455111100097,0.5388617277901672,0.26236426446749106
87,0.7004464864730835,0.5968179702758789,0.5433366894721985,1.0588200688362122,0.6040458672524419,0.5631197032890164,0.5852296030449308,0.6162091086176198,0.6473167820235943,34.53917619362578
88,0.2708161324262619,0.20691465586423874,0.17209546267986298,0.2957930564880371,0.562418646616493,0.5942336078781938,0.5568315045130292,0.6026760240699094,0.39232667196135507,0.4769240720903093
89,0.9999231398105621,1.1461901664733887,0.9776467382907867,1.224804937839508,0.4769059477651487,0.5161525999513866,0.42697551547994167,0.37212484608827523,0.714619981193144,0.4054651081081644
90,0.3503335565328598,0.20913536101579666,0.7230527400970459,0.11807945370674133,0.4410127324546559,0.47777323428497526,0.48303441818246085,0.5309481416798032,0.4008254626909574,34.53917619362578
91,0.6584149599075317,0.41923123598098755,1.628016471862793,0.557760626077652,0.4821605630789084,0.45638684898025295,0.5047672568893136,0.545780527351728,0.6028304407584875,1.4663370687934272
92,0.3109733611345291,0.8583243787288666,0.8639300763607025,0.2954757511615753,0.5471307528003719,0.5654194125558467,0.5663083833391515,0.6156936529705699,0.5584202176444831,34.53917619362578
93,1.21381014585495,1.5670959949493408,0.9730319082736969,0.5566479563713074,1.0311128877773408,1.0259885672107871,1.0475107585362733,0.9090806886709186,1.0059651610883478,34.53917619362578
94,0.9646529853343964,0.27821627259254456,0.025188740342855453,0.03656961768865585,0.8002388180843737,0.5196646588229973,0.5862611233959216,0.3921045719067426,0.40170142486143806,34.53917619362578
95,0.35023438930511475,0.28654645383358,0.5381104350090027,1.1628791093826294,0.3904788937192144,0.3834581888060844,0.30996496118149747,0.5337844865048961,0.46404182845760156,34.53917619362578
96,0.13771353662014008,0.2149803340435028,0.12889686226844788,0.09527802467346191,0.5995730318426337,0.6755110774069177,0.7184786806423795,0.7763201958948202,0.37986646488994813,0.587786664902119
97,0.010035304818302393,0.004974259063601494,0.007723667426034808,0.05240822210907936,0.22291720913430307,0.15402249878050106,0.15948950845334364,0.10319174567072563,0.08633880178130142,34.53917619362578
98,0.6055806279182434,2.8678150177001953,1.472659707069397,0.11131978780031204,0.71203147790285,0.7528168501817741,0.7847720691776169,0.5699371408470344,0.7684051537817622,34.53917619362578
99,0.26750293374061584,0.7099393308162689,0.7689978182315826,0.5894588232040405,0.8043933874505521,0.7369376954108505,0.7742092149562907,0.8275054623427424,0.6686473012434975,2.7080502011022105
100,0.0845782533288002,0.16153401136398315,0.04636484198272228,0.24830418080091476,0.2966012835018445,0.3803584722736425,0.25944274363738484,0.24806619145909617,0.21021192541817454,0.4054651081081644
101,0.24457243084907532,0.12481246888637543,0.42637209594249725,0.838964968919754,0.8955317717737681,0.8873319398797773,1.0234807449214856,0.9036379943644544,0.6126481669745006,0.26236426446749106
102,0.10754534974694252,0.03624200075864792,0.11928756907582283,1.5173531770706177,0.5652108799213963,0.5386821299877133,0.544212485186769,1.5718660516387608,0.4883713398280756,34.53917619362578
103,0.005602497374638915,0.007932571694254875,0.0490303598344326,0.3665029853582382,0.09278826298439896,0.12869019080437577,0.14837019954819375,0.3023868299052336,0.1301634885590061,0.4054651081081644
104,0.49743010103702545,0.4969467520713806,0.7375144064426422,0.1132865697145462,0.7556982453838039,0.6112312773152783,0.7989896045421444,0.37286404429536546,0.523704091012389,34.53917619362578
105,0.1484622061252594,0.3650975078344345,0.397123783826828,1.1099863052368164,0.6964171226465786,0.7389924748558871,0.6423491387124839,0.991312223056311,0.5907975154072069,9.992007221626415e-16
106,0.23613403737545013,0.0341784730553627,0.037977274507284164,0.12920953333377838,0.5434489499947065,0.48510436899720066,0.398533519788562,0.627620706507746,0.28782582800567474,0.4054651081081644
107,0.028225639835000038,0.03800089471042156,0.0400710329413414,0.042816756293177605,0.1816692905955608,0.17577857295614913,0.13585044948194896,0.30112424742070376,0.11382275071824383,34.53917619362578
108,0.12735208123922348,0.37639904022216797,0.05857381969690323,0.1839698851108551,0.6256863139827371,0.5976798341449495,0.6432520149113427,0.5096694460756352,0.3650894043316022,1.3862943611198906
109,0.014053222723305225,0.010595375671982765,0.004573206650093198,0.0015028379275463521,0.10893418992333496,0.06627032021518653,0.05365234792886461,0.06449340224193456,0.03985732095210837,34.53917619362578
110,0.4821518212556839,1.562957763671875,0.6384745240211487,1.079603910446167,0.8844524622650838,1.089387508673489,0.980028563300348,1.0329035797304766,0.9239981146746309,0.9694005571881036
111,0.12318379431962967,0.37776966392993927,0.36477208137512207,0.3241575062274933,0.5752564073462912,0.6895190329231685,0.6787198713953045,0.6941761837776803,0.45844855704487875,0.587786664902119
112,1.4287784695625305,0.5457622408866882,1.0430870652198792,0.9927661120891571,0.6878415189626423,0.5784310192501555,0.6163579991046579,0.49913378706352,0.7570678155035653,34.53917619362578
113,0.8110469579696655,0.4229162186384201,0.5943209528923035,0.6902348399162292,0.5164409469747501,0.5061548525233219,0.501453134433034,0.5710658768425834,0.5702784785635893,34.53917619362578
114,0.4530349671840668,0.8701953291893005,0.4487946033477783,0.49284617602825165,0.5573438699915724,0.5819389160082429,0.552370981962664,0.5221495470145101,0.5524687756275662,0.4769240720903093
115,2.0280911922454834,0.7369790375232697,1.6470125317573547,2.460471510887146,1.2323883896743428,1.2689670825992163,1.3291054717871074,1.2625657574841485,1.382042733560855,0.6931471805599453
116,0.32016271352767944,0.775190144777298,0.1986343190073967,0.3437061607837677,0.6619826856595252,0.69979392871179,0.6610949281336321,0.7075267661683473,0.5239749081569882,0.587786664902119
117,0.22889947891235352,0.3597225844860077,0.19479884207248688,0.7486928403377533,0.5920105382742898,0.5977342145053545,0.6750642382598668,0.6152711899607645,0.4816407917588498,2.7080502011022105
118,0.14811964333057404,0.14957556128501892,0.12864643335342407,0.5779626369476318,0.7790453718872286,1.0190705079486828,0.8685153296011173,0.6724944586372767,0.487453354339231,9.992007221626415e-16
119,0.10309892147779465,0.05749664828181267,0.25930413603782654,0.03598128259181976,0.6956415992043797,0.47591381322768894,0.6507045333026228,0.4397031845508452,0.30986181005999397,34.53917619362578
120,0.5471031665802002,0.6838331818580627,0.7781747281551361,0.7253846824169159,0.3061742506223904,0.46681597560127375,0.46883919100677063,0.5006942800556908,0.548662535163687,34.53917619362578
121,0.3752335160970688,0.0720662847161293,0.12691473960876465,0.09000048413872719,0.5683024542188412,0.5891352820675496,0.5614478601248115,0.5925434749889276,0.3465597743217612,0.6931471805599453
122,0.4679485261440277,0.7660772800445557,0.6222792267799377,0.6347271800041199,0.7452396507701307,0.6637691341361214,0.702966402562073,0.6941318601745867,0.6582462983001851,0.26236426446749106
123,0.26202696561813354,0.04544840008020401,0.28755983710289,0.2617175877094269,0.5972670826799613,0.4844421194181204,0.4636117541575471,0.47279674145360073,0.34539982125205254,1.3862943611198906
124,0.24720719456672668,0.2617208659648895,0.15460868179798126,0.13826247304677963,0.5743724444932962,0.5820091460747575,0.560000408160213,0.5491387046376628,0.3658573933545741,34.53917619362578
125,0.5716897249221802,0.5946006774902344,0.2690088450908661,0.5615881085395813,0.5545912190247914,0.601384230623007,0.5576164423796983,0.6831327497689682,0.542411606172936,0.4769240720903093
126,0.306172251701355,0.16604191064834595,0.21618060767650604,0.2134980410337448,0.601287685033624,0.532725345891144,0.5153350976445301,0.5087602691516098,0.3692061086874032,34.53917619362578
