,0,1,2,3,4,5,6,7
0,0.0,0.373826265335083,0.0,0.0,0.2962154150009155,0.32995831966400146,0.0,0.0
1,0.0,0.0,0.3620356321334839,0.0,0.0,0.31184571981430054,0.0,0.32611867785453796
2,0.0,0.0,0.0,0.2554619014263153,0.2581658363342285,0.0,0.0,0.48637235164642334
3,0.13694196939468384,0.3859121799468994,0.0,0.0,0.0,0.47714582085609436,0.0,0.0
4,0.0,0.3146825134754181,0.0,0.0,0.0,0.3936661183834076,0.0,0.2916513979434967
5,0.0,0.28559914231300354,0.0,0.0,0.0,0.44615328311920166,0.2682476341724396,0.0
6,0.31181928515434265,0.0,0.0,0.3188457489013672,0.36933502554893494,0.0,0.0,0.0
7,0.0,0.0,0.0,0.2988959550857544,0.1761607527732849,0.0,0.0,0.5249432325363159
8,0.0,0.2731744050979614,0.0,0.0,0.0,0.3058242201805115,0.0,0.4210013747215271
9,0.430740624666214,0.0,0.0,0.0,0.30596214532852173,0.2632972300052643,0.0,0.0
10,0.3389779329299927,0.0,0.0,0.0,0.3279144763946533,0.0,0.333107590675354,0.0
11,0.36939001083374023,0.0,0.0,0.0,0.3047417998313904,0.3258681893348694,0.0,0.0
12,0.0,0.28920379281044006,0.41085484623908997,0.0,0.0,0.29994136095046997,0.0,0.0
13,0.29327985644340515,0.0,0.0,0.0,0.30175670981407166,0.0,0.0,0.4049634337425232
14,0.0,0.0,0.24245648086071014,0.0,0.0,0.21659013628959656,0.5409533977508545,0.0
15,0.29126206040382385,0.0,0.0,0.0,0.3800761103630066,0.3286619186401367,0.0,0.0
16,0.0,0.0,0.21153509616851807,0.0,0.4155661463737488,0.0,0.0,0.37289881706237793
17,0.0,0.0,0.0,0.0,0.2103041559457779,0.4744887053966522,0.0,0.3152071237564087
18,0.0,0.0,0.4732073247432709,0.22173626720905304,0.0,0.0,0.3050564229488373,0.0
19,0.0,0.0,0.235849529504776,0.0,0.0,0.0,0.25942832231521606,0.5047221183776855
20,0.0,0.0,0.0,0.41384124755859375,0.0,0.14190973341464996,0.0,0.4442489445209503
21,0.0,0.0,0.0,0.4133435785770416,0.0,0.31803062558174133,0.0,0.26862576603889465
22,0.3702511787414551,0.2884524464607239,0.0,0.34129637479782104,0.0,0.0,0.0,0.0
23,0.3203185796737671,0.0,0.3526451885700226,0.0,0.0,0.32703620195388794,0.0,0.0
24,0.3025380074977875,0.0,0.40835991501808167,0.0,0.28910204768180847,0.0,0.0,0.0
25,0.3649633228778839,0.0,0.0,0.29120686650276184,0.34382981061935425,0.0,0.0,0.0
26,0.38772571086883545,0.0,0.0,0.3233536183834076,0.0,0.0,0.0,0.28892064094543457
27,0.31753626465797424,0.0,0.4623470604419708,0.0,0.22011665999889374,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.4644237160682678,0.2810083329677582,0.2545679211616516,0.0
29,0.0,0.2791669964790344,0.2890433669090271,0.0,0.0,0.0,0.0,0.4317896366119385
30,0.2923375964164734,0.0,0.0,0.0,0.3810024857521057,0.0,0.3266599774360657,0.0
31,0.31212466955184937,0.0,0.3572373390197754,0.0,0.0,0.0,0.0,0.33063796162605286
32,0.0,0.0,0.2118341326713562,0.4740680158138275,0.0,0.0,0.0,0.3140978217124939
33,0.0,0.0,0.0,0.0,0.0,0.2841980755329132,0.3842541575431824,0.33154770731925964
34,0.0,0.0,0.31867364048957825,0.0,0.0,0.37158578634262085,0.3097405433654785,0.0
35,0.0,0.0,0.0,0.0,0.29241570830345154,0.326946496963501,0.0,0.3806378245353699
36,0.0,0.0,0.4804563820362091,0.0,0.0,0.0,0.26947498321533203,0.25006863474845886
37,0.3610597252845764,0.0,0.0,0.0,0.32680436968803406,0.31213587522506714,0.0,0.0
38,0.24626865983009338,0.0,0.36224961280822754,0.0,0.0,0.0,0.3914817273616791,0.0
39,0.0,0.3085801601409912,0.4456707239151001,0.0,0.0,0.0,0.24574905633926392,0.0
40,0.0,0.0,0.0,0.39453038573265076,0.0,0.09099604189395905,0.0,0.514473557472229
41,0.1702258139848709,0.5750945210456848,0.0,0.0,0.0,0.25467973947525024,0.0,0.0
42,0.0,0.29367291927337646,0.0,0.0,0.0,0.4224020838737488,0.0,0.28392493724823
43,0.38171911239624023,0.0,0.0,0.0,0.37419119477272034,0.24408964812755585,0.0,0.0
44,0.4380878210067749,0.0,0.0,0.0,0.35848355293273926,0.20342867076396942,0.0,0.0
45,0.0,0.28599247336387634,0.3505149185657501,0.0,0.0,0.0,0.3634926676750183,0.0
46,0.24333705008029938,0.0,0.0,0.0,0.0,0.0,0.24151602387428284,0.5151469707489014
47,0.0,0.0,0.3708997368812561,0.3401547074317932,0.0,0.0,0.0,0.28894561529159546
48,0.0,0.3283410966396332,0.0,0.0,0.3364945650100708,0.33516430854797363,0.0,0.0
49,0.370888352394104,0.0,0.0,0.3136039674282074,0.315507709980011,0.0,0.0,0.0
50,0.0,0.31588295102119446,0.0,0.0,0.0,0.25536981225013733,0.0,0.4287472367286682
51,0.0,0.0,0.0,0.5105244517326355,0.0,0.1833437830209732,0.0,0.30613183975219727
52,0.0,0.0,0.0,0.0,0.382733017206192,0.3067649006843567,0.3105020523071289,0.0
53,0.0,0.33346396684646606,0.3628835082054138,0.3036525845527649,0.0,0.0,0.0,0.0
54,0.24734552204608917,0.0,0.0,0.0,0.0,0.4190163314342499,0.0,0.333638072013855
55,0.0,0.0,0.40029436349868774,0.0,0.0,0.3106745481491089,0.289031058549881,0.0
56,0.3619008958339691,0.0,0.0,0.0,0.20787234604358673,0.0,0.0,0.43022671341896057
57,0.4580308198928833,0.0,0.0,0.0,0.0,0.23375588655471802,0.30821332335472107,0.0
58,0.2738822400569916,0.0,0.0,0.0,0.37918156385421753,0.0,0.0,0.3469361662864685
59,0.0,0.0,0.0,0.3934415876865387,0.0,0.0,0.2766015827655792,0.3299568295478821
60,0.22895759344100952,0.0,0.0,0.4378725290298462,0.0,0.0,0.0,0.3331697881221771
61,0.19091789424419403,0.0,0.0,0.3961082398891449,0.0,0.0,0.0,0.41297388076782227
62,0.17763520777225494,0.0,0.0,0.4772300124168396,0.0,0.0,0.0,0.34513479471206665
63,0.0,0.0,0.30640679597854614,0.3507743775844574,0.0,0.34281885623931885,0.0,0.0
64,0.0,0.0,0.3176576495170593,0.0,0.26883170008659363,0.0,0.41351065039634705,0.0
65,0.40697869658470154,0.0,0.0,0.0,0.33487242460250854,0.2581488788127899,0.0,0.0
66,0.0,0.2929726243019104,0.0,0.29235464334487915,0.0,0.0,0.0,0.41467276215553284
67,0.33516770601272583,0.3492952287197113,0.0,0.0,0.3155370354652405,0.0,0.0,0.0
68,0.2716669738292694,0.0,0.0,0.0,0.33675628900527954,0.3915766775608063,0.0,0.0
69,0.0,0.0,0.0,0.26533761620521545,0.0,0.0,0.26686257123947144,0.4677997827529907
70,0.0,0.2669881284236908,0.0,0.3460497558116913,0.0,0.3869621157646179,0.0,0.0
71,0.0,0.0,0.0,0.5424811840057373,0.07709816098213196,0.0,0.0,0.38042062520980835
72,0.0,0.0,0.0,0.4344049394130707,0.0,0.0,0.25959932804107666,0.3059957027435303
73,0.0,0.36586615443229675,0.0,0.0,0.0,0.4064503312110901,0.22768352925777435,0.0
74,0.0,0.30362382531166077,0.38916292786598206,0.0,0.0,0.3072132468223572,0.0,0.0
75,0.326509952545166,0.0,0.0,0.34914425015449524,0.0,0.0,0.0,0.32434579730033875
76,0.0,0.2803328037261963,0.15239781141281128,0.0,0.0,0.5672694444656372,0.0,0.0
77,0.0,0.46145421266555786,0.17506130039691925,0.0,0.0,0.3634844720363617,0.0,0.0
78,0.0,0.0,0.3192315101623535,0.0,0.0,0.3961113691329956,0.28465715050697327,0.0
79,0.2193540334701538,0.0,0.0,0.0,0.3494468033313751,0.0,0.4311991035938263,0.0
80,0.0,0.3706532418727875,0.0,0.3049396872520447,0.0,0.0,0.0,0.32440704107284546
81,0.0,0.33305636048316956,0.45641353726387024,0.0,0.0,0.2105301469564438,0.0,0.0
82,0.0,0.0,0.3904864490032196,0.33644261956214905,0.0,0.0,0.27307096123695374,0.0
83,0.3708399832248688,0.0,0.0,0.0,0.3441963791847229,0.0,0.0,0.2849636375904083
84,0.0,0.22211472690105438,0.5270384550094604,0.0,0.0,0.0,0.0,0.25084683299064636
85,0.3839821517467499,0.0,0.0,0.3502573072910309,0.26576051115989685,0.0,0.0,0.0
86,0.0,0.0,0.0,0.20150119066238403,0.0,0.0,0.39710181951522827,0.4013969600200653
87,0.0,0.0,0.28491246700286865,0.0,0.0,0.26901087164878845,0.4460766613483429,0.0
88,0.0,0.33402401208877563,0.0,0.0,0.31980374455451965,0.0,0.0,0.3461722135543823
89,0.0,0.0,0.0,0.38074442744255066,0.0,0.26020386815071106,0.3590516746044159,0.0
90,0.0,0.0,0.0,0.0,0.2719992995262146,0.42290979623794556,0.0,0.30509087443351746
91,0.0,0.3227289319038391,0.427052766084671,0.0,0.0,0.2502182722091675,0.0,0.0
92,0.0,0.3240607976913452,0.0,0.0,0.32833683490753174,0.0,0.34760236740112305,0.0
93,0.0,0.0,0.2764197885990143,0.0,0.0,0.0,0.4724053144454956,0.2511749267578125
94,0.0,0.0,0.27712327241897583,0.0,0.0,0.0,0.33216437697410583,0.39071235060691833
95,0.0,0.39776554703712463,0.27651676535606384,0.0,0.0,0.3257177174091339,0.0,0.0
96,0.0,0.38949763774871826,0.2740180790424347,0.0,0.0,0.3364843428134918,0.0,0.0
97,0.0,0.0,0.0,0.0,0.36683356761932373,0.32885485887527466,0.3043115437030792,0.0
98,0.2663167417049408,0.41734886169433594,0.3163343667984009,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.286505788564682,0.0,0.0,0.328287810087204,0.0,0.385206401348114
100,0.0,0.0,0.0,0.33388853073120117,0.0,0.317664235830307,0.0,0.3484472632408142
101,0.0,0.0,0.0,0.0,0.0,0.33846426010131836,0.3141542375087738,0.3473815321922302
102,0.0,0.49445271492004395,0.1999698430299759,0.0,0.0,0.30557742714881897,0.0,0.0
103,0.0,0.3311291038990021,0.0,0.0,0.0,0.3923533856868744,0.2765175700187683,0.0
104,0.0,0.0,0.0,0.24401162564754486,0.44129061698913574,0.0,0.0,0.3146977722644806
105,0.0,0.0,0.0,0.0,0.39788907766342163,0.2993203401565552,0.30279049277305603,0.0
106,0.30837637186050415,0.3094327747821808,0.0,0.0,0.0,0.38219088315963745,0.0,0.0
107,0.0,0.25325697660446167,0.0,0.3073763847351074,0.0,0.0,0.0,0.4393666088581085
108,0.0,0.0,0.0,0.0,0.2885313928127289,0.0,0.273359477519989,0.4381091296672821
109,0.0,0.0,0.0,0.0,0.39651209115982056,0.3373938500881195,0.2660941183567047,0.0
110,0.3150404095649719,0.0,0.0,0.0,0.47667616605758667,0.0,0.0,0.2082834243774414
111,0.19606952369213104,0.0,0.4074326157569885,0.0,0.0,0.0,0.396497905254364,0.0
112,0.0,0.30823805928230286,0.0,0.0,0.0,0.4086434245109558,0.2831185758113861,0.0
113,0.0,0.256085067987442,0.0,0.38007739186286926,0.0,0.3638375997543335,0.0,0.0
114,0.22120653092861176,0.0,0.0,0.0,0.5623382925987244,0.21645517647266388,0.0,0.0
115,0.0,0.0,0.21421921253204346,0.0,0.0,0.0,0.3232211768627167,0.46255964040756226
116,0.29689040780067444,0.0,0.0,0.0,0.3653853237628937,0.0,0.0,0.33772432804107666
117,0.0,0.0,0.3011678457260132,0.0,0.0,0.27334627509117126,0.42548590898513794,0.0
118,0.2711428701877594,0.0,0.4170738160610199,0.0,0.3117833435535431,0.0,0.0,0.0
119,0.2024911344051361,0.0,0.0,0.4788357615470886,0.0,0.0,0.0,0.3186730444431305
120,0.0,0.0,0.0,0.0,0.20965920388698578,0.3418201506137848,0.44852063059806824,0.0
121,0.2662067115306854,0.0,0.0,0.0,0.0,0.0,0.3546065390110016,0.379186749458313
122,0.0,0.0,0.0,0.0,0.40663954615592957,0.0,0.28847670555114746,0.30488377809524536
123,0.0,0.39776909351348877,0.3057526648044586,0.29647818207740784,0.0,0.0,0.0,0.0
124,0.2431073784828186,0.5152080655097961,0.0,0.0,0.24168454110622406,0.0,0.0,0.0
125,0.0,0.0,0.0,0.2980971932411194,0.0,0.320204496383667,0.0,0.3816983103752136
126,0.3035387396812439,0.0,0.0,0.0,0.0,0.0,0.3882429301738739,0.3082183599472046
127,0.0,0.36504998803138733,0.0,0.0,0.0,0.2831212282180786,0.0,0.35182881355285645
128,0.26718321442604065,0.0,0.3457743227481842,0.0,0.0,0.0,0.3870425224304199,0.0
129,0.0,0.0,0.24773025512695312,0.44426244497299194,0.0,0.0,0.0,0.30800729990005493
130,0.0,0.0,0.3583507537841797,0.0,0.28997063636779785,0.0,0.35167860984802246,0.0
131,0.0,0.26417553424835205,0.0,0.0,0.0,0.460419625043869,0.0,0.2754048705101013
132,0.0,0.0,0.0,0.0,0.3417209982872009,0.31431010365486145,0.34396886825561523,0.0
133,0.0,0.0,0.0,0.0,0.0,0.31937214732170105,0.3596273958683014,0.32100048661231995
134,0.0,0.0,0.0,0.0,0.0,0.3007476329803467,0.3434019088745117,0.3558504581451416
