,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,<class 'new_models.DEWClassifier'>_top_1,<class 'new_models.DEWClassifier'>_top_3,<class 'new_models.DEWClassifier'>_top_5,<class 'new_models.DEWClassifier'>_top_None
3,0.7180792093276978,0.4146386384963989,0.49964016675949097,0.049477219581604004,0.6182006480214886,0.41051404137668523,0.3823613065706998,0.3459526351078117,0.5607397258281708,0.4444003990077831,0.00312882661819458,0.5607397258281708,0.41723922118128065,0.48191814133096056,0.4762295244344945
6,0.8042090535163879,0.020095905289053917,0.03800693526864052,0.01037588994950056,0.3871570357604602,0.09280074511087934,0.36280771146924773,0.2568302520034997,0.34513071179389954,0.2574904711290633,0.004605821333825588,0.0029317426960915327,0.12250716349948414,0.0983267276095505,0.18732328894215722
7,0.5446549952030182,0.0886961817741394,0.5165789127349854,0.4086796045303345,0.5505360668278452,0.4414171184753034,0.43551191139919954,0.48805700039338407,0.37962955236434937,0.42819570485583985,0.34763067960739136,0.4086796045303345,0.21483033313586297,0.2897211407418121,0.31059256885399555
10,0.9728337042033672,0.9712337963283062,0.7646119892597198,0.8409973084926605,0.7560473505550876,0.8459036550410183,0.48989812593855175,0.7190826895892326,0.98211320489645,0.8158579804782661,0.9982513778377324,0.9105147868394852,0.9569709137010062,0.911441395856395,0.8623975353266865
11,0.15218526124954224,0.8713628202676773,0.0819585919380188,0.130468487739563,0.3328264108700921,0.584650491854764,0.3107091623281242,0.4270144500613601,0.8281944543123245,0.4132633478468295,0.00312882661819458,0.130468487739563,0.45050473243310674,0.47445236871582774,0.4834854204406013
15,0.01795506663620472,0.06532041728496552,0.20290595293045044,0.24478137493133545,0.25792495541972793,0.4835646201648589,0.3644949520285954,0.23333745979210907,0.016758030280470848,0.20967142549652426,0.06075777858495712,0.04216086119413376,0.0881328503092616,0.0958053561171161,0.1609626916658757
17,0.7385104894638062,0.14203092455863953,0.1442507952451706,0.42059341073036194,0.526267478000695,0.23079102885749836,0.4345710427746944,0.2498462547015111,0.13372601568698883,0.3356208266688185,0.47914478182792664,0.01244899071753025,0.21241899443082368,0.24484366394517504,0.312083588668181
18,0.15681850910186768,0.24902629852294922,0.337665319442749,0.42248857021331787,0.5480898918526491,0.4611454762682099,0.3118758064298125,0.5308646476315284,0.5823425054550171,0.4000352249909001,0.5053766667842865,0.4479861259460449,0.6449882534616154,0.5685677107343321,0.5723021344491166
20,0.07378697395324707,0.3292463421821594,0.14786651730537415,0.0065099881030619144,0.20743826186203523,0.42969715739299075,0.3297055915488771,0.16264317518181615,0.017229029908776283,0.18934700415981537,0.006210882682353258,0.2238263487815857,0.08449072838709638,0.06938311313893863,0.1272944722927679
22,0.17185837030410767,0.49076977372169495,0.4809476435184479,0.6124692559242249,0.4785172924186653,0.2940234618788675,0.19087275665222872,0.6001189610871215,0.20523443818092346,0.3916457726318091,0.6518537402153015,0.015288842841982841,0.07664594274498093,0.19003882617792164,0.2708364126730946
