,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,<class 'new_models.DEWClassifier'>_top_1,<class 'new_models.DEWClassifier'>_top_3,<class 'new_models.DEWClassifier'>_top_5,<class 'new_models.DEWClassifier'>_top_None
3,0.19696497917175293,0.27355068922042847,0.20721721649169922,0.17026066780090332,0.5508571505205442,0.38854951886900435,0.3970814580768566,0.46615256653766324,0.25777339935302734,0.3231564051157644,0.011253297328948975,0.2703940272331238,0.24746947850051504,0.23254198196696407,0.2756746576604423
6,0.5705340504646301,0.82576984167099,0.13107943534851074,0.18133188784122467,0.45034654407142044,0.692401369860752,0.3699005885971083,0.29843403909960703,0.30985334515571594,0.4255167891233288,0.008811600506305695,0.9284085035324097,0.9072271596055737,0.7670354136285445,0.6252759587753032
7,0.4290771484375,0.9203253760933876,0.13740861415863037,0.7920104414224625,0.6447266493311319,0.5071033915131857,0.39658379657543374,0.4850715491028573,0.5150144994258881,0.5363690517844975,0.9911883994936943,0.8157286196947098,0.46662086561743443,0.5293261438926169,0.5052170987195386
10,0.8535585254430771,0.7836977541446686,0.876608356833458,0.7488428354263306,0.6293073060373773,0.7753007022057442,0.6390040683607618,0.48229862423403047,0.7376083731651306,0.7251362828722866,0.9911883994936943,0.5724439469171106,0.6006073964051546,0.6055336695845848,0.699887814445344
11,0.5400530695915222,0.9720868449658155,0.9830625522881746,0.5354477167129517,0.689867755068028,0.6497619639493493,0.6593200352914312,0.7626282460837329,0.9502976350486279,0.7491695354444038,0.9911883994936943,0.7309473752975464,0.7260628131950266,0.7216721454962901,0.7728258170220382
15,0.029211152344942093,0.18668945133686066,0.010304423980414867,0.15990452468395233,0.17317450242904558,0.2163846901369916,0.2731321653009666,0.3459711289319391,0.15963886678218842,0.17271232288081126,0.008811600506305695,0.15990452468395233,0.17215155659483938,0.16676408322323458,0.17603309989318847
17,0.3275017738342285,0.3534093201160431,0.3879183530807495,0.07409549504518509,0.33880888649172847,0.4866089048015884,0.6687302901432932,0.320744927780107,0.30003535747528076,0.3619837009742449,0.008811600506305695,0.2947935316709269,0.36455217501315706,0.3259635335852752,0.3343244694460641
18,0.35863614082336426,0.6549710333347321,0.4408565163612366,0.8484424203634262,0.46375414275450955,0.5505402190996067,0.3392117769591436,0.5062439949802677,0.2717219591140747,0.49270868931004014,0.9911883994936943,0.9375399388372898,0.6206107826911818,0.6205508252678262,0.5480033544737472
20,0.07418430596590042,0.09564503282308578,0.6252163052558899,0.6261103749275208,0.24603543267871178,0.38972332490364453,0.1594800498658423,0.41589754348739083,0.24703380465507507,0.3199251305070068,0.988746702671051,0.24703380465507507,0.32931105155198515,0.29141688501565693,0.29397595293047596
22,0.0859379991889,0.012591510079801083,0.40647655725479126,0.4045731723308563,0.3347044461463511,0.19407299788920704,0.1571328419789579,0.33584035512593746,0.3447558879852295,0.25289841866444795,0.008811600506305695,0.24518504738807678,0.29923348676828665,0.22889804529249558,0.22547731966939877
27,0.0040994794107973576,0.047643594443798065,0.006620314437896013,0.0510987788438797,0.09089393355479658,0.09467853740594859,0.1457528498216413,0.20947445054910444,0.028277430683374405,0.07539326323902626,0.008811600506305695,0.05595617741346359,0.04746586566231202,0.08397315482754708,0.09068206740017327
30,0.022087644785642624,0.016253579407930374,0.0090628108009696,0.011481351219117641,0.1743988631835609,0.11741969615053631,0.1915548873396782,0.135561804162451,0.022350560873746872,0.07779679976929262,0.008811600506305695,0.011042704805731773,0.008465632708327554,0.027128389243294096,0.05316880820072686
36,0.004132060334086418,0.01061857771128416,0.0020678017754107714,0.08383236080408096,0.04421592604342664,0.06518855307896733,0.13159895871532162,0.2176801385052553,0.000735923764295876,0.062230033414681,0.008811600506305695,0.000735923764295876,0.024740526476825314,0.053285037196765354,0.06521638138033044
37,0.17565925419330597,0.046244170516729355,0.41163206100463867,0.4301644563674927,0.35091930596696924,0.20588578599181473,0.5666349471791124,0.5320341564032232,0.5814037322998047,0.366730874435899,0.008811600506305695,0.5814037322998047,0.46720919824776275,0.44860977683707715,0.4488925636387395
38,0.18966636061668396,0.0016356403939425945,0.052893657237291336,0.025055503472685814,0.23379170656630227,0.1660598669086275,0.26253522943716956,0.31807312975161883,0.13407263159751892,0.15375374733131564,0.008811600506305695,0.13407263159751892,0.21754125693016013,0.1863768873561417,0.16402996927189473
45,0.55631023645401,0.7039881646633148,0.5547099113464355,0.2942694425582886,0.5619363781810729,0.5596153678268427,0.6115685038696024,0.5324081070786468,0.8149506002664566,0.5766396346938523,0.011253297328948975,0.8149506002664566,0.45658400671966126,0.39979974602847146,0.44911611657456496
