,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity)
0,0.10826477824410888,0.11747672073309626,0.11309694437103426,0.10839065476754187,0.10986599236656827,0.12003778464863038,0.1075667902402526,0.10592019408346584,0.10938014054530176
1,0.09003660324031763,0.14066661741049072,0.11244277081669499,0.09887838218292694,0.10201824245426395,0.12510560088452238,0.10928908315360653,0.10727736609495409,0.11428533376222284
2,0.0965239796078173,0.12628574306312548,0.10650084514564644,0.128273760611875,0.0965527038957478,0.1145590836159771,0.10805511665536578,0.10645002913123637,0.11679873827320882
3,0.10543448233956311,0.11573789149188501,0.09164403372569466,0.11368746202198311,0.11358235499926655,0.11865916929140181,0.1089703842865948,0.11514805373369211,0.11713616810991866
4,0.11801819034725057,0.1179471217810396,0.11853215859445819,0.11481980052531067,0.1045469285887893,0.10582710024629696,0.10708269540528403,0.09574774822985475,0.11747825628171597
5,0.12083145591541812,0.12278450748138695,0.11277416365510551,0.11634063269346014,0.10493382428903489,0.10444945671055259,0.10536917611341871,0.0951272793746729,0.11738950376695007
6,0.10427645192286572,0.14024371534280689,0.11200819990540124,0.11070313597487329,0.10606920617023981,0.11265886526376985,0.11084893054919213,0.10145407336415249,0.10173742150669858
7,0.10685482240843006,0.14012413933549991,0.10717851856839236,0.10620562175443078,0.10621391216512047,0.1215470665504698,0.10407716970583966,0.10294915422147316,0.1048495952903438
8,0.11759968019294775,0.11900841553142205,0.11833977831730193,0.11219045584711469,0.10486358051055095,0.10708537474961924,0.10617203546596297,0.10191698421071017,0.11282369517437014
9,0.12049566337631212,0.12469231168488677,0.10164933448555478,0.11998143111772917,0.10351082143057741,0.11527707187234909,0.09438084712953405,0.1045462382522403,0.11546628065081635
10,0.11317070837180279,0.11972272634318637,0.11921798841743042,0.12222533395725174,0.10179178151400618,0.10988448118021112,0.10152861260117658,0.10500899699395648,0.10744937062097823
11,0.12049566337631212,0.12469231168488677,0.10164933448555478,0.11998143111772917,0.10351082143057741,0.11527707187234909,0.09438084712953405,0.1045462382522403,0.11546628065081635
12,0.11406137350991451,0.09979614777246419,0.0768659913647506,0.14073754202283129,0.10865299524075257,0.11203150411661959,0.10591458630400657,0.11007422215931859,0.1318656375093422
13,0.11801819034725057,0.1179471217810396,0.11853215859445819,0.11481980052531067,0.1045469285887893,0.10582710024629696,0.10708269540528403,0.09574774822985475,0.11747825628171597
14,0.11406137350991451,0.09979614777246419,0.0768659913647506,0.14073754202283129,0.10865299524075257,0.11203150411661959,0.10591458630400657,0.11007422215931859,0.1318656375093422
15,0.10630242266813351,0.1291762798451135,0.10873902491464087,0.11404481974075373,0.10340612713518937,0.11336675919171418,0.10905273589859067,0.10327330335111792,0.11263852725474621
