,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,<class 'new_models.DEWClassifier'>_top_1,<class 'new_models.DEWClassifier'>_top_3,<class 'new_models.DEWClassifier'>_top_5,<class 'new_models.DEWClassifier'>_top_None
3,0.06606924533843994,0.9650015719234943,0.9615594260394573,0.41822242736816406,0.5686358019886197,0.6777796526030373,0.7419318971963969,0.6057297496178373,0.5926075577735901,0.6219485922054485,0.010516464710235596,0.9060763120651245,0.669807137535211,0.7278415530857336,0.6709903123225901
6,0.5156270265579224,0.16581717133522034,0.2532627582550049,0.1700831651687622,0.4567664812660672,0.30559152168895903,0.498488746468549,0.3402820624153153,0.03554851561784744,0.3046074943081831,0.00935972761362791,0.03554851561784744,0.16846820932338336,0.23978746244080895,0.3102855748765797
7,0.9188035726547241,0.8181006759405136,0.8739303946495056,0.7874621748924255,0.6204164177105658,0.6027958153531728,0.5860366794708479,0.3783363658244392,0.6903710663318634,0.6973614625364508,0.9906402723863721,0.9642958305776119,0.8858308007119602,0.8319231424009187,0.725512625998832
10,0.30425703525543213,0.580967515707016,0.4606913924217224,0.6029903888702393,0.3701043509630466,0.3402608529708684,0.31838156027003084,0.6099567300172536,0.027505099773406982,0.4016794362498907,0.9906402723863721,0.04620814323425293,0.14870283400005913,0.22447460127279784,0.34937745231358575
11,0.011194348335266113,0.7075081765651703,0.28566974401474,0.1193009614944458,0.2508621778154262,0.48836204833310926,0.3786489354113033,0.4635269414524299,0.3405002951622009,0.3383970698426768,0.010516464710235596,0.1193009614944458,0.29308288804467775,0.2785405241986616,0.23645844498095014
15,0.09856555610895157,0.6748145222663879,0.41322842240333557,0.16849428415298462,0.2142651451484707,0.5820276778635829,0.4930973125223842,0.4228167576992215,0.05026507005095482,0.34639719424625265,0.00935972761362791,0.05026507005095482,0.32658608178488735,0.49024888924453647,0.46260369745431784
17,0.9671092629432678,0.9785834550857544,0.41327980160713196,0.04345858097076416,0.7048126929240276,0.8338467346456533,0.3635846847911446,0.27863741156672395,0.6772480010986328,0.5845067361814557,0.00935972761362791,0.1416151374578476,0.5119660823355151,0.5401339837770702,0.47123587956298085
18,0.12124532461166382,0.9293166846036911,0.35451608896255493,0.46265190839767456,0.35055695816917476,0.5934761434570576,0.2509678700635155,0.39100307843546345,0.5701078176498413,0.44709354159451525,0.010516464710235596,0.9837842918932438,0.6497130650692495,0.5830875651743975,0.5459089518192352
20,0.7688421607017517,0.03937423229217529,0.8929920196533203,0.5116300582885742,0.4497102617405856,0.2703511138937396,0.22836463605349352,0.42132975840590975,0.37345656752586365,0.4395612009506015,0.9894835352897644,0.5116300582885742,0.5059642770372998,0.3915639055419049,0.3681135784243847
22,0.008861185982823372,0.4631139934062958,0.015131396241486073,0.022392796352505684,0.15870318683615325,0.36998576413645173,0.3665438471778546,0.3250009973787447,0.014596701599657536,0.1938144299013303,0.00935972761362791,0.026041479781270027,0.011770268579763815,0.07911160596079221,0.09670827994415279
27,0.033990468829870224,0.04135539010167122,0.06510204821825027,0.32479211688041687,0.1035296389680269,0.18259207757330936,0.15846117597477882,0.26527141265228865,0.10227878391742706,0.14193034590178216,0.00935972761362791,0.10227878391742706,0.047784994223608296,0.05991912585060759,0.11953608893704684
30,0.6381320357322693,0.16073767840862274,0.31797125935554504,0.03427356481552124,0.5157595811973892,0.3532731501130382,0.44060844085646944,0.46155655823116754,0.022646812722086906,0.3272176757146788,0.00935972761362791,0.022646812722086906,0.16857477793734024,0.16352023805661595,0.21698450912697514
36,0.6143578290939331,0.6573650240898132,0.29366177320480347,0.24239975214004517,0.5110013637464944,0.5976715620217149,0.1706573664165303,0.5044810517022583,0.04083244502544403,0.4036031297156708,0.00935972761362791,0.24239975214004517,0.34643124341143056,0.37883751318510256,0.3575984371508883
37,0.18865163624286652,0.031001759693026543,0.021575530990958214,0.016445685178041458,0.44069078687291247,0.18114399776489848,0.4257683089919604,0.2515311726823118,0.007906663231551647,0.17385728240539194,0.00935972761362791,0.016445685178041458,0.08363893265260884,0.08773016516424997,0.19156559162729542
38,0.9727240800857544,0.6320626735687256,0.49522194266319275,0.6305631995201111,0.8015800731091293,0.32376060088966285,0.3510436617646737,0.6485851867515054,0.8770673274993896,0.636956527316905,0.9894835352897644,0.2200733870267868,0.36339747619310336,0.35109188920699813,0.46892826464720117
45,0.34452754259109497,0.22898328304290771,0.1016039252281189,0.09812182188034058,0.25978456951436346,0.25360767619026536,0.12233823358861684,0.271947501781324,0.3075692653656006,0.22094264657584806,0.010516464710235596,0.3075692653656006,0.2592837329840074,0.23769834420437863,0.20691556814624046
49,0.012830142863094807,0.21943514049053192,0.057052209973335266,0.07597506046295166,0.1104997579940824,0.1301860183529661,0.17037588930050865,0.27581618555701803,0.015916762873530388,0.11867635198533548,0.00935972761362791,0.0032363785430788994,0.008933930090655727,0.04382240261619733,0.07428718264476654
52,0.9145689904689789,0.5032559633255005,0.9792192429304123,0.9789853505790234,0.8390120485266451,0.7320922533307217,0.7665012252625183,0.6897927726593878,0.8372298777103424,0.804517524977059,0.9906402723863721,0.9789853505790234,0.8472071914013153,0.79728361297634,0.8323326151883723
56,0.004283208400011063,0.049029942601919174,0.334458589553833,0.005591995548456907,0.08546247258140728,0.19094871180026587,0.14921489245602315,0.11950832884064563,0.041753947734832764,0.10891689883526609,0.00935972761362791,0.005591995548456907,0.014228535591719162,0.05136361594787493,0.04792114434265782
63,0.45410287380218506,0.9862226843833923,0.9406915307044983,0.9543603658676147,0.8632450283796554,0.7181726253296671,0.7749968666224896,0.569476324177718,0.8540992736816406,0.7905963969943179,0.9894835352897644,0.625812292098999,0.7785435792202455,0.7858557173877608,0.798374422208989
67,0.04241141304373741,0.12280938774347305,0.01353198941797018,0.18739308416843414,0.16047618751220097,0.3330070457232936,0.20842823127947502,0.3036000268518972,0.4056970775127411,0.19748382702813586,0.00935972761362791,0.003953833132982254,0.04229720308963185,0.10199608031928908,0.14223455123153225
70,0.006569994613528252,0.10449311882257462,0.007276209071278572,0.006282425951212645,0.15754666982104124,0.29473959302860225,0.15657904509221332,0.30431144571337415,0.07123854011297226,0.12322633802519972,0.00935972761362791,0.001396206091158092,0.0250339096763938,0.04813092239978499,0.07855699226540117
71,0.24924364686012268,0.02970045804977417,0.02339227683842182,0.259117066860199,0.2021219572612293,0.14106057147178433,0.2241686562187222,0.48373548629135166,0.10749940574169159,0.19111550284369963,0.00935972761362791,0.259117066860199,0.2398411142417773,0.20646388595661144,0.16844021023424252
74,0.006534993648529053,0.04176628589630127,0.034828901290893555,0.07534152269363403,0.09872935173528963,0.17057357799340134,0.11686347361152982,0.29923532539951114,0.08390796184539795,0.10308682156827642,0.010516464710235596,0.08390796184539795,0.05010541697629134,0.05681587405650357,0.09372941429441717
79,0.2977495491504669,0.8944578170776367,0.3760669529438019,0.8882991075515747,0.3456459893409717,0.5007970929053779,0.4704735623957639,0.5963924820949902,0.9116891622543335,0.5868413017461019,0.9894835352897644,0.8882991075515747,0.4221660513075044,0.47205993486667364,0.48686035197876804
80,0.9539656601846218,0.8714640736579895,0.7557062357664108,0.9835973586887121,0.7159256027792162,0.6168378645719346,0.8915536756136985,0.7477506174697633,0.9456783123314381,0.8313866001181983,0.9906402723863721,0.9835973586887121,0.8969072151333283,0.8815070742362607,0.836533528366293
88,0.15255677700042725,0.26291197538375854,0.46158939599990845,0.413042277097702,0.47000608653240233,0.40056698468870505,0.5475431691078123,0.5140606842423614,0.9425467848777771,0.46275823721453935,0.00935972761362791,0.9425467848777771,0.7072413405248122,0.6858274813586304,0.6358497439995324
92,0.6317635178565979,0.6941039562225342,0.9764358401298523,0.8509507775306702,0.8337850874923741,0.613176325554327,0.8767268298910496,0.6435340441417918,0.6043655276298523,0.7472046562721165,0.9894835352897644,0.9492302536964417,0.9270986171404936,0.853773388563818,0.8322986809051638
102,0.004485784098505974,0.08641233295202255,0.10847483575344086,0.0013095333706587553,0.07647279885686503,0.22877414144013244,0.13587593548798413,0.09775585164066064,0.14025546610355377,0.09775740885598047,0.00935972761362791,0.0015939600998535752,0.048121667889519146,0.07216554259499794,0.08001312889460616
