,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
roc_auc,0.87694,0.8772399999999999,0.8842400000000001,0.8535,0.89022,0.9020199999999999,0.90136,0.8827200000000002,0.90238,0.84006,0.8765000000000001,0.89028,0.9027200000000001
accuracy,0.7823599999999999,0.7916,0.79154,0.77676,0.77494,0.79524,0.7805,0.78596,0.80998,0.7804800000000001,0.7860400000000001,0.8008,0.8136800000000001
f1_score,0.7696617364386729,0.7781381797812875,0.7779715709127474,0.7610445728823941,0.7439236829990529,0.7644705320640983,0.7487190108405368,0.7609517114455762,0.7950090687102016,0.7744702166751123,0.7722498380679189,0.7872822473216913,0.8006136254035414
