,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
0,0.4864661693572998,0.2674444317817688,0.20520824193954468,0.07900112867355347,0.412654356968439,0.32596048881450557,0.33587410382445826,0.40186076083399425,0.3143087102741955,0.5402240753173828,0.40186076083399425,0.3963294297118968,0.2969834662930009
1,0.41012221574783325,0.5394808948040009,0.3946886658668518,0.7994560748338699,0.3761814312316911,0.3203307974750529,0.3394996679607233,0.3429705438796721,0.44034128647496185,0.04133951663970947,0.3429705438796721,0.3250052368047506,0.42297636438495234
2,0.1667870283126831,0.49866557121276855,0.10922712087631226,0.1238703727722168,0.3829389835263046,0.2995280812681742,0.2869505326571109,0.31570591989627217,0.2729592013152303,0.10571753978729248,0.1312428116798401,0.13767988341225523,0.14243461263204682
3,0.48441749811172485,0.4742961525917053,0.8378847986459732,0.8832557052373886,0.5366260008933863,0.4939193499280694,0.5174962986615705,0.5192795317065022,0.5933969169720401,0.7445020079612732,0.5192795317065022,0.5081493892359512,0.6946357783556936
4,0.052711427211761475,0.19851136207580566,0.08341771364212036,0.6358461081981659,0.5323721836061086,0.5186774509587524,0.4710077395694239,0.5980540224033635,0.38632475095818775,0.6101966202259064,0.5980540224033635,0.5712564193888234,0.48936290361505586
5,0.011064589023590088,0.05788809061050415,0.05207329988479614,0.02739173173904419,0.07013006532114285,0.0783796896741904,0.12842252631468876,0.05809420390596842,0.060430524559240584,0.14222288131713867,0.05402415990829468,0.054024132079063314,0.05402411472276747
6,0.023184776306152344,0.04719763994216919,0.18660420179367065,0.05489397048950195,0.35345433410313776,0.3449649903426776,0.343725763803416,0.36743141582223715,0.21518213657537033,0.3958240747451782,0.36743141582223715,0.3718508727573656,0.21445702636370811
7,0.38885217905044556,0.09046357870101929,0.02481156587600708,0.15635180473327637,0.41521108883191216,0.33886824628282497,0.3708157050605724,0.45167531646971737,0.27963118562572187,0.1965179443359375,0.45167531646971737,0.46555883215041316,0.30031523402930693
8,0.4267004132270813,0.1198762059211731,0.10056930780410767,0.07758462429046631,0.37082284530704757,0.28712559673420046,0.3773458046760233,0.29680490111302404,0.2571037123841404,0.10916417837142944,0.07266545295715332,0.07876347361603919,0.08222290208541294
9,0.008584558963775635,0.007936298847198486,0.006641685962677002,0.008344769477844238,0.11445502297218757,0.12256898880252531,0.06379669089280082,0.1431654956567071,0.05943668894696452,0.050440073013305664,0.021246790885925293,0.021246790885925293,0.022824146762081665
10,0.32542645931243896,0.3573182225227356,0.4709419012069702,0.24187922477722168,0.4224363243493666,0.4012079748816526,0.3699012796288521,0.4389169593218729,0.3785035432501389,0.7395378053188324,0.4389169593218729,0.4295760010267111,0.3604264717387071
11,0.07982772588729858,0.030923068523406982,0.08156174421310425,0.08850884437561035,0.3739088001891877,0.25293316763343465,0.29454950427158266,0.3020647821843403,0.1880347046597457,0.018770575523376465,0.2872276971564284,0.2952991870552514,0.29043558583058826
12,0.16309702396392822,0.31606316566467285,0.22650235891342163,0.6154817044734955,0.27295596437769054,0.4044836443873331,0.29348737353625654,0.4867892738947651,0.34735756365144543,0.026869237422943115,0.6154817044734955,0.6045379065761795,0.5608032681987283
13,0.4051874279975891,0.40090280771255493,0.08069092035293579,0.312919557094574,0.5703208875129498,0.4827772416039532,0.35951730950771543,0.4743263854788894,0.38583031715764515,0.2520976662635803,0.4743263854788894,0.42469058201808396,0.34534979338067484
14,0.2308793067932129,0.4873679280281067,0.7534048408269882,0.8354796767234802,0.3593232270327651,0.47768986562579974,0.45120965815179404,0.46280914088009173,0.5072704555077798,0.7882586866617203,0.46280914088009173,0.4406424641142198,0.5058647220392082
15,0.4163026809692383,0.6925151944160461,0.6554543673992157,0.643731564283371,0.3810314062270769,0.5326325758503399,0.4680404685725815,0.3853362721433006,0.5218805662326462,0.6897794604301453,0.3853362721433006,0.3826614230662747,0.4812348233562066
16,0.3079495429992676,0.44569265842437744,0.15559977293014526,0.5976880490779877,0.3727550984969309,0.3823819278555426,0.36258843005464547,0.4243794802345655,0.3811293700091828,0.6549162864685059,0.18812936544418335,0.27387413668361027,0.2762090550672046
17,0.011692821979522705,0.0332341194152832,0.029360413551330566,0.03182399272918701,0.08349205605409138,0.046447906728454,0.11020813080681502,0.07575458004588442,0.05275175266382104,0.07845008373260498,0.025848567485809326,0.026098981175958214,0.026098980969283314
18,0.059674084186553955,0.029216766357421875,0.2962198853492737,0.11686432361602783,0.42482383438760873,0.2673358929024292,0.3584147549172141,0.46065686734279465,0.25165080113241545,0.06824791431427002,0.09739011526107788,0.11901006548543436,0.13298730225424904
19,0.0483778715133667,0.3121664524078369,0.35401350259780884,0.5898561477661133,0.36738918951515387,0.3937354942001601,0.41405796695124986,0.42623841835185083,0.3632293804129425,0.05819171667098999,0.42623841835185083,0.4370674180216455,0.4020956596890214
20,0.132587730884552,0.146206796169281,0.4406011700630188,0.27442604303359985,0.4640604278025723,0.4271198137408604,0.3992946882125662,0.37101271423690063,0.33191367301791885,0.11728560924530029,0.11886709928512573,0.23136727622117126,0.23411672509781545
21,0.07152736186981201,0.0849759578704834,0.07511246204376221,0.1858188509941101,0.20268389612085713,0.20433020244666944,0.06991576857428439,0.20081406775704447,0.13689732095962792,0.12779605388641357,0.2029569248999017,0.20467712604001076,0.20634949295933935
22,0.028667151927947998,0.054218947887420654,0.023525536060333252,0.7876110076904297,0.24707879788593967,0.1374903832910951,0.2726966764500298,0.5227742568882634,0.25925784476018243,0.05346179008483887,0.1476050615310669,0.17000700533061774,0.18804417824993003
23,0.19605815410614014,0.7786467969417572,0.6188271939754486,0.3800908327102661,0.37878047555485594,0.5540838430936545,0.40611807754704676,0.38567379914668465,0.4622848966344817,0.06556415557861328,0.38567379914668465,0.44869475019898575,0.4486344298151541
24,0.41754722595214844,0.2159464955329895,0.01110374927520752,0.26154017448425293,0.3056163561515822,0.19675943336056068,0.1922080146942302,0.13741168894292177,0.21726664229923665,0.08387565612792969,0.13741168894292177,0.1466347325800732,0.15311774306405834
25,0.9867276614531875,0.844391793012619,0.8519944697618484,0.7733064442873001,0.6658625373851313,0.5947860798843656,0.6075828679229289,0.5927822441589846,0.7396792622332957,0.6945433020591736,0.5927822441589846,0.5927822320229498,0.7146876935397868
26,0.8241305649280548,0.13014477491378784,0.3024875521659851,0.9268950298428535,0.38214979408137106,0.29210789201316667,0.4173684904080329,0.3237183386785165,0.4498753046289711,0.17365431785583496,0.3237183386785165,0.31854111869322443,0.5600114083884196
27,0.825189858675003,0.7725618630647659,0.37635987997055054,0.542364090681076,0.5914333472134196,0.6291584251207178,0.6160428024898266,0.5643496383684303,0.6146824881979738,0.2680518627166748,0.5643496383684303,0.5561131470135942,0.5252601852478093
28,0.13990658521652222,0.008145451545715332,0.012519896030426025,0.376625657081604,0.2900779831888647,0.12375284017500632,0.17663031741214563,0.1772547710731357,0.16311418771542752,0.12635445594787598,0.025072216987609863,0.08560353152582889,0.08863895145085643
29,0.2815641760826111,0.37085676193237305,0.36929988861083984,0.03499025106430054,0.3675008891376148,0.3158824349258573,0.3199889008657122,0.2772810672467978,0.29217054623326333,0.9238934442400932,0.03499025106430054,0.04785480343853554,0.05974907261308171
30,0.141204833984375,0.4763064384460449,0.35356777906417847,0.54578697681427,0.3855814943493495,0.3936726321008789,0.3674376644859373,0.44751341955655866,0.3888839048501991,0.3089228868484497,0.44751341955655866,0.4388041358661001,0.4094750179562274
31,0.14714401960372925,0.24669134616851807,0.4221557378768921,0.22956562042236328,0.36372427055888923,0.38117462111047284,0.45106883306899903,0.4348119378474504,0.3345420483321643,0.17613130807876587,0.4348119378474504,0.4253252784423244,0.32281236330689034
32,0.833905428647995,0.8367682993412018,0.7574782520532608,0.7340114414691925,0.6102482412599153,0.6114104574211893,0.628165726588636,0.6607359500725111,0.7090904746067377,0.8028309941291809,0.6607359500725111,0.6347054110172448,0.7125305728852049
33,0.18983352184295654,0.3195042014122009,0.37600958347320557,0.1112973690032959,0.42498430087639494,0.4979027377152184,0.43642285625465393,0.3879204323814409,0.3429843753699209,0.6395617425441742,0.11851638555526733,0.14765188030772258,0.18254927900626483
34,0.22254109382629395,0.2569098472595215,0.3326861262321472,0.18855369091033936,0.4020204030379443,0.39924575905702864,0.4473419215401492,0.4237599521313743,0.33413234924934976,0.6846163272857666,0.4237599521313743,0.42752410740586455,0.29727804016231274
35,0.590705543756485,0.43999630212783813,0.4366266131401062,0.6654325127601624,0.3885001941520819,0.397793759162568,0.4092265560126682,0.4465898251536583,0.47185891328319607,0.8687743544578552,0.4465898251536583,0.43370751859417367,0.49650158484516793
36,0.5789242088794708,0.2104550004005432,0.7543258965015411,0.6421985328197479,0.4060432554899793,0.41977906006569343,0.3839677154924742,0.49467070783237643,0.4862955471852284,0.8144919276237488,0.49467070783237643,0.45959381745690475,0.5400279605660685
37,0.801227793097496,0.7913183718919754,0.7318092882633209,0.7416501343250275,0.5826347227545243,0.5017373658792441,0.5408622227212572,0.5035008731906192,0.6493425965154331,0.73104327917099,0.7416501343250275,0.7559861744044453,0.752042503144571
38,0.8794833868741989,0.08086085319519043,0.8350767642259598,0.23905545473098755,0.5240335953320405,0.35452859908271284,0.48616961905533074,0.4684489799308159,0.4834571565534046,0.20205837488174438,0.10781967639923096,0.15236246102275208,0.18993069824324016
39,0.16705524921417236,0.03304010629653931,0.05789303779602051,0.03726392984390259,0.3059879154257297,0.29475238903144474,0.3293850965022881,0.3160499652634836,0.19267846117169762,0.21615201234817505,0.3160499652634836,0.32112066209665924,0.19891925700007296
40,0.23685413599014282,0.3198656439781189,0.2637890577316284,0.29826366901397705,0.31489422007373813,0.31268327633134263,0.3371715917759588,0.2844833777869654,0.296000621585234,0.1380075216293335,0.2844833777869654,0.2798339716652426,0.23762022139043604
41,0.12639707326889038,0.7702776938676834,0.8410106599330902,0.6314115822315216,0.4724611691180185,0.49701374385893204,0.4636486013735529,0.4587151696070201,0.5326169616573386,0.3024876117706299,0.4587151696070201,0.4649834183245284,0.5584457107057146
42,0.2668437361717224,0.30967551469802856,0.08296501636505127,0.28912585973739624,0.4402558847833078,0.44361684124792555,0.42414669503171143,0.5145837966068791,0.34640166808025286,0.5681070685386658,0.5145837966068791,0.476231592852949,0.3976181476478625
43,0.08273804187774658,0.28099942207336426,0.03382575511932373,0.04566699266433716,0.27113645561359434,0.2773122142278889,0.25567442488229664,0.24420602801655145,0.1864449168093879,0.07649862766265869,0.04566699266433716,0.04707875095923575,0.04856285678297878
44,0.04275292158126831,0.037466466426849365,0.24341142177581787,0.18538713455200195,0.35015050887880905,0.3286937357445231,0.3095446661970358,0.3239409703501269,0.22766847818830405,0.7809523642063141,0.3239409703501269,0.30814844267208086,0.22676850658359937
45,0.3377903699874878,0.0686640739440918,0.22967374324798584,0.15811550617218018,0.3766420116746896,0.3746208735292028,0.3495665222595463,0.398580976818676,0.28670675970423254,0.5015568435192108,0.398580976818676,0.39279807709144443,0.2783276838170342
46,0.18060970306396484,0.25663697719573975,0.1882627010345459,0.19686484336853027,0.4212279823054541,0.4149512164251209,0.4606860891100578,0.474809947437702,0.32425618249263943,0.7554454356431961,0.474809947437702,0.4788099319050281,0.35361877665254404
47,0.039385855197906494,0.004071056842803955,0.027432918548583984,0.02235710620880127,0.13934699249490312,0.1589506340061555,0.09425254469895561,0.04707818396673691,0.06660941149560584,0.03983008861541748,0.015052616596221924,0.031265253151641303,0.03134377405665523
48,0.6971922814846039,0.3797394037246704,0.7071171700954437,0.7143262028694153,0.5197015031298928,0.4797168765626584,0.4638405995764039,0.47079200538527255,0.5540532553535451,0.7222832143306732,0.47079200538527255,0.4663212415267137,0.6035518418774487
49,0.16036754846572876,0.6072234809398651,0.3288082480430603,0.2075827717781067,0.5712232645427157,0.4752602439634114,0.5109748360410951,0.48599507383419327,0.418429433451022,0.2017880082130432,0.48599507383419327,0.4930492478960934,0.3719883335611246
50,0.7351793944835663,0.9690540079027414,0.5463262498378754,0.5728756487369537,0.5464690336249813,0.5739170819008323,0.500092358719192,0.5206241614327012,0.6205672420798555,0.33377891778945923,0.668999582529068,0.6673898848363475,0.6621656339660776
51,0.6724604964256287,0.6139004230499268,0.8368208557367325,0.7118424773216248,0.7654479968765067,0.6579031874544883,0.5881735487560427,0.6427694388408514,0.6861648030577252,0.9251721575856209,0.45292437076568604,0.4592064644466034,0.48250008583438553
52,0.2679685354232788,0.06657755374908447,0.05686229467391968,0.04494959115982056,0.4406643518725142,0.28876332555692896,0.22192924295405858,0.2076957632440437,0.19942633232920604,0.15780335664749146,0.2076957632440437,0.1887632277779242,0.16973381427974954
53,0.0706862211227417,0.09418505430221558,0.06724739074707031,0.3965337872505188,0.5003394465027331,0.4302424065804775,0.39876197647920786,0.4192979076771669,0.29716177383276643,0.5878517925739288,0.4192979076771669,0.41149440684391325,0.4622663431587264
54,0.2610132694244385,0.268713116645813,0.2273429036140442,0.5974287986755371,0.4372716250771038,0.4888850559888023,0.41465923497475077,0.48690927726774924,0.39777791020852993,0.3650602698326111,0.48690927726774924,0.4860034467893636,0.5001761720510914
55,0.16527926921844482,0.6491064727306366,0.6465116441249847,0.03299367427825928,0.3741518040541001,0.46701409599243393,0.5091361291480185,0.27641158385052167,0.3900755841746749,0.6274707913398743,0.09611392021179199,0.12214534039397495,0.14402911606241997
56,0.32316696643829346,0.6063328981399536,0.2112889289855957,0.22418588399887085,0.3863605813435538,0.4593593497059443,0.3983855957362028,0.3771841061376915,0.3732830388107633,0.3817715048789978,0.3771841061376915,0.4183116262996337,0.3720241987655689
