,Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBRegressor)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBRegressor)_Imputer(KNNImputer),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestRegressor)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestRegressor)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingRegressor'>,dew_top_1,dew_top_3,dew_top_None
109,2.4466981887817383,3.514371871948242,0.35074710845947266,1.5349302291870117,0.917736638698603,2.363408527568451,1.620301247808479,1.6587096323834771,1.8008629306044348,3.157011032104492,1.620301247808479,1.4039804198181134,1.654068299034833
110,0.9205245971679688,1.5844087600708008,0.9934425354003906,2.3891382217407227,0.26283530195814286,0.03192002239104852,0.054155248474980766,2.0488673208981805,1.022122688894033,1.5787553787231445,0.9934425354003906,0.6438545525609385,0.9646531620734766
111,0.5081882476806641,0.8339729309082031,1.6023635864257812,1.1817002296447754,0.543962995734562,0.02418627035482679,0.6347140476907569,0.16674598514295091,0.342495305037124,2.185460090637207,0.5081882476806641,0.5736894386622815,0.35297696516049193
112,1.0450353622436523,1.079665184020996,0.6878824234008789,2.399810791015625,1.467988509524087,0.7961998272998283,0.06439444952908957,0.5552170929324589,0.38376823705389285,3.61977481842041,0.06439444952908957,0.49180230100115097,0.4606074210206934
113,4.7168684005737305,1.9251055717468262,2.6650657653808594,2.32796573638916,3.1130680785551856,0.27984873987949044,2.4202632580158348,2.2732038989801495,1.9838972882534485,2.010592460632324,2.2732038989801495,1.6798651939438578,1.792540445518373
114,2.5029916763305664,0.5137748718261719,4.146961688995361,1.3770809173583984,0.6319063959754416,0.014697471013782604,1.9368406534191411,0.24440475086331404,1.4174079354693276,5.691279888153076,1.9368406534191411,1.166861169291085,1.4919519054122823
115,0.7832708358764648,1.857804298400879,2.4448118209838867,3.064528465270996,1.1313635020382193,1.739655098133543,2.1710835861341433,2.704330906468762,1.9871060641633616,2.0384292602539062,2.704330906468762,2.7594927314030038,2.368697822799586
116,0.3846292495727539,0.6972370147705078,0.9431667327880859,3.345844268798828,0.3101770021819146,0.07858434074264586,0.18347711475689188,2.021543464785786,0.7139214366634334,1.0673465728759766,0.6972370147705078,0.9725989611604007,0.7286142153726782
117,2.964718818664551,3.4776859283447266,3.7904930114746094,2.9496803283691406,2.8259958426963276,3.3661275433017703,3.079363554976865,2.184432277546808,3.07981216317185,3.1775426864624023,3.3661275433017703,3.297442242099031,3.1053573645620034
118,0.4845733642578125,0.4377288818359375,1.9388484954833984,1.0346145629882812,1.4802435950441115,0.6065249054645481,0.04118515095674269,1.2216046984623805,0.3859483692394594,0.5838260650634766,0.6065249054645481,0.34618286022110567,0.24919740793293244
