,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
0,0.69338658452034,0.45412778854370117,0.470045804977417,0.49998199939727783,0.4253484910454123,0.4007172974514661,0.392754076486846,0.43161434760511475,0.47099704875344695,0.49721723794937134,0.3367025852203369,0.35078085380729174,0.3527595339838062
1,0.3002746105194092,0.23255681991577148,0.44795459508895874,0.10359609127044678,0.3811511300362119,0.42013484614619534,0.43814936647860503,0.4285958194554804,0.34405165986388486,0.1762341856956482,0.4285958194554804,0.4299206701906607,0.2761213431863563
2,0.34191346168518066,0.2624186873435974,0.2968115210533142,0.26511240005493164,0.386524184047389,0.3869768348869861,0.3780671536369774,0.28563044790354963,0.32543183632649075,0.04875802993774414,0.31073349714279175,0.3111406893593871,0.308561280304003
3,0.45734190940856934,0.627732902765274,0.646742433309555,0.6508532464504242,0.5123666894263841,0.5010989382400418,0.45133697178811627,0.4729771750294194,0.540056283302223,0.2485254406929016,0.6508532464504242,0.6392867966523952,0.6308434182083613
4,0.13036280870437622,0.13026607036590576,0.3579343557357788,0.2122197151184082,0.45266879042391306,0.5742198373366825,0.5192721653395018,0.5436251058755841,0.3650711061125188,0.4468228220939636,0.5436251058755841,0.5436250922745524,0.37851755196267345
5,0.023121953010559082,0.042336344718933105,0.012860596179962158,0.04053384065628052,0.06844246031746026,0.1049400289147916,0.18339788313282668,0.20610723799557962,0.0852175431157991,0.006093919277191162,0.15954357385635376,0.14591290217194253,0.14591293977706798
6,0.21010470390319824,0.38128095865249634,0.4050328731536865,0.47781938314437866,0.3832081588449292,0.3774075353243933,0.39155653937221035,0.35072569519700425,0.37214198094903717,0.5071816444396973,0.35072569519700425,0.3458090090339273,0.3817554941496343
7,0.23190170526504517,0.6406700909137726,0.20363664627075195,0.24894964694976807,0.4921279004599094,0.5553290323780872,0.5467592259697052,0.4818923042645614,0.4251583190589501,0.3807624578475952,0.4818923042645614,0.5107541841367349,0.37427935923033306
8,0.0078505277633667,0.006059050559997559,0.009419739246368408,0.022471487522125244,0.08806250789956382,0.12540892871474307,0.0958726882385933,0.1435701823819211,0.062339389040834914,0.0023007988929748535,0.1435701823819211,0.14827603935151112,0.08505951439829351
9,0.0020810961723327637,0.004257619380950928,0.00466543436050415,0.0028197765350341797,0.15499019036519035,0.11290004622817407,0.15124713855569394,0.140489174859735,0.07168130955720198,0.0023007988929748535,0.0028197765350341797,0.007187556951710361,0.0072242834545214185
