,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity)
0,0.11280706748694797,0.11137659257498209,0.10649310205497768,0.10686201591187429,0.11107321813905008,0.10935787665970462,0.1086665848545422,0.1070107362634556,0.12635280605446547
1,0.11188887213339438,0.11822487011484714,0.11337505407489704,0.11021013830826776,0.10829276544757689,0.10302539536214575,0.10237682939413484,0.10630760248507228,0.12629847267966374
2,0.10318865118193658,0.11788538079112254,0.10318865118193658,0.12231846968738203,0.10487406291426056,0.10642265837690525,0.10522422640556822,0.11005917552267128,0.12683872393821677
3,0.10938685263700525,0.09626944190724002,0.09254895793248756,0.0968005817000646,0.11976217442934757,0.11268422401315964,0.11405921380717637,0.11550001712356436,0.1429885364499543
4,0.11755358643694597,0.1108025675006618,0.1092872854712652,0.11739265845529222,0.11090863424613666,0.10360836681588013,0.10274440170499433,0.11185270863072835,0.11584979073809569
5,0.11652492983733553,0.11618546215262075,0.11657250809963,0.11613804186045051,0.10366046279586391,0.10312029353676258,0.10367894224367946,0.10303944658399686,0.12107991288966072
6,0.11822244816476002,0.11744788218706526,0.10998891921961754,0.12072552047678445,0.10193524502268324,0.10216201966790547,0.10000276199827665,0.10324719492241,0.12626800834049717
7,0.11404467663419908,0.11404791006817293,0.11405110387035863,0.11404467663419908,0.10760486394542985,0.107080046886967,0.10808843428879045,0.10706517569097859,0.11397311198090422
8,0.11665747446035273,0.11623259508775279,0.11623259508775279,0.11618515555860132,0.1037199062499665,0.10380128710593427,0.10380128710593427,0.1037199062499665,0.11964979309373859
9,0.11878396390001743,0.11899038497197727,0.1188324645478934,0.11246481433068192,0.10700910599272528,0.1062948821907525,0.10702818239983991,0.10281862690025843,0.10777757476585376
10,0.11917058712627335,0.11873655472050765,0.11873655472050765,0.11868809321756388,0.1006421231714933,0.10072108913305497,0.10072108913305497,0.1006421231714933,0.12194178560605114
11,0.11581832005613854,0.117356695521729,0.117356695521729,0.11239193388849714,0.1034526649034409,0.09800288746986177,0.09747567811424158,0.10121827079678358,0.13692685372757868
12,0.12367490061832843,0.12384543421820442,0.12377089592959617,0.10554091809547282,0.10108356498173116,0.10279698881831383,0.10273209187987319,0.09347562363953853,0.12307958181894128
13,0.11987419040203737,0.12015903365150206,0.11743077374382324,0.11987419040203737,0.10270725749323574,0.10238899829005008,0.10177033553576426,0.10172272676088574,0.11407249372066422
14,0.12441205199373001,0.12453212788288381,0.12445717629708072,0.10630898477507104,0.09778771777770871,0.09980107180222783,0.09973806622115482,0.09140826521689055,0.1315545380332525
15,0.11825736784586204,0.10569291972260172,0.10385488255168865,0.11032800768267939,0.1106338111133498,0.1050247640172939,0.10633615015037051,0.10850900408396374,0.13136309283219033
16,0.12247982444870513,0.12259803545470012,0.12252424793231621,0.10465791363385733,0.10155735283877798,0.10364831998377527,0.1035828855900369,0.09493197769596076,0.12401944242187024
17,0.12718351431784128,0.12555848774063766,0.12381406785755597,0.1057164885422372,0.09865892914518994,0.10219056724261769,0.10131741299992848,0.09278291060074124,0.12277762155325085
18,0.10779838447714404,0.12398692688299373,0.12398692688299373,0.10425975526284255,0.10037066216158563,0.10424227688726422,0.10607201916240092,0.09762635544738879,0.13165669283538622
19,0.11462620299780084,0.11462620299780084,0.11448920041947885,0.11462620299780084,0.10351931120551057,0.10351931120551057,0.10351931120551057,0.10351931120551057,0.12755494576507626
20,0.11545268946673536,0.11548255330399024,0.11548255330399024,0.11545268946673536,0.10564658002552281,0.10564658002552281,0.10564658002552281,0.10564658002552281,0.11554319435645737
21,0.11499211461057712,0.11503906700950475,0.11503906700950475,0.11499211461057712,0.10352836234813431,0.10360959291466156,0.10360959291466156,0.10352836234813431,0.1256617262342446
22,0.11499211461057712,0.11503906700950475,0.11503906700950475,0.11499211461057712,0.10352836234813431,0.10360959291466156,0.10360959291466156,0.10352836234813431,0.1256617262342446
23,0.11755358643694597,0.1108025675006618,0.1092872854712652,0.11739265845529222,0.11090863424613666,0.10360836681588013,0.10274440170499433,0.11185270863072835,0.11584979073809569
24,0.12357951638529777,0.12335738109136075,0.12339653538524363,0.12256976351645656,0.097481050606705,0.0980758346432716,0.0975366477560478,0.09181892231511234,0.12218434830050455
25,0.12464534909127069,0.10936569562550401,0.10936569562550401,0.12455684124120697,0.10516086702432832,0.09592112147078789,0.09375937291979729,0.10578183631311286,0.1314432206884878
26,0.11941400157504721,0.11942869563813424,0.11942869563813424,0.11941400157504721,0.10116787771429289,0.10061169184781298,0.10061169184781298,0.0999431780906598,0.11998016607305827
27,0.10429960524400174,0.11915456341099295,0.10429960524400174,0.12363538001820117,0.10597867989309662,0.10754358639389364,0.10498409075137613,0.11121840622834568,0.11888608281609075
28,0.1269663573837441,0.11140218305411279,0.11140218305411279,0.12687620143806,0.10308683027371529,0.09402931573810597,0.09191020230478991,0.10369555248654488,0.13063117426681453
29,0.11415485889290994,0.11357388754846,0.11335605403009327,0.1135811550842889,0.10953716619343241,0.10921271944788336,0.10912709599523608,0.10661312299809676,0.11084393980959945
30,0.11442924761735283,0.11443249195481567,0.11443569652684774,0.11442924761735283,0.10710838541762202,0.10658598981476071,0.10758972461377085,0.10657118723304511,0.11441802920443223
31,0.10646937569187712,0.11664372602834615,0.10647537600545177,0.12433919243165674,0.10453610111875143,0.10509958060377785,0.1050058806106637,0.10879104364481106,0.12263972386466425
32,0.12763125216353494,0.1259490785960661,0.12419923212282218,0.10608865370128372,0.09818957100801401,0.10162467086717367,0.10075635185374758,0.09234150692386532,0.12321968276349272
33,0.11683496108675914,0.1168651824725033,0.1168651824725033,0.11683496108675914,0.10388839645866128,0.10388839645866128,0.10388839645866128,0.10388839645866128,0.11704612704682985
34,0.11785582610147091,0.11785582610147091,0.11788521622580476,0.11785582610147091,0.1010087401813315,0.1010087401813315,0.1010087401813315,0.1010087401813315,0.12451234474445634
35,0.1257520579876898,0.12497488967561658,0.12542336499930518,0.10886780632811827,0.1040301511793161,0.10465330130329988,0.10491234759847617,0.09855987691871734,0.10282620400946084
36,0.11310948569663129,0.11311530631084171,0.11310160924196566,0.11309543879932712,0.10942847288850027,0.10937237010947395,0.10750015371424436,0.10897563169360164,0.11230153154541352
37,0.12054877945690184,0.11049964712656676,0.10596673488464459,0.12124514468169778,0.11015441936260625,0.10090429945112755,0.09853944453152245,0.11117484116212142,0.12096668934281163
38,0.11993927874475112,0.11018430557289838,0.10566432925996946,0.1221494836335238,0.11100155462669609,0.1016802972808828,0.09803803161693722,0.11202982391245488,0.1193128953518866
39,0.12390862278532261,0.12273398631037753,0.12358474820098843,0.10691571631867633,0.10717982457923114,0.10717589504996708,0.10802324238193757,0.10093559298396498,0.09954237138953423
40,0.11310948569663129,0.11311530631084171,0.11310160924196566,0.11309543879932712,0.10942847288850027,0.10937237010947395,0.10750015371424436,0.10897563169360164,0.11230153154541352
