,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,<class 'new_models.DEWClassifier'>_top_1,<class 'new_models.DEWClassifier'>_top_3,<class 'new_models.DEWClassifier'>_top_5,<class 'new_models.DEWClassifier'>_top_None
3,0.11044949293136597,0.010132193565368652,0.19332706928253174,0.03132826089859009,0.3324672818169434,0.12065516537441934,0.12194056199523784,0.23649296812927934,0.13505244255065918,0.14353838183826617,0.010633409023284912,0.08142020709084319,0.06934215525594611,0.08677039841281653,0.0966143824540765
6,0.7535068392753601,0.9380307197570801,0.3197546899318695,0.9727929830551147,0.7323686354531418,0.7913922310330876,0.7472033671391991,0.5786302703573971,0.80124431848526,0.7372137838319456,0.9893665909767151,0.9727929830551147,0.8565112500583756,0.8050825264886637,0.8236372315727783
7,0.7876507192850113,0.07968145608901978,0.33354127407073975,0.6636667847633362,0.7105997946763349,0.42407981525549876,0.5817253075844585,0.442127463092719,0.28179091215133667,0.47831816966316154,0.9907351871952415,0.9107336103916168,0.8412343573203644,0.7341463128922148,0.6659188681250631
10,0.9959432408213615,0.9391369223594666,0.9188444912433624,0.7497980296611786,0.8146063537247632,0.7610893434041278,0.9169886163188022,0.7214446982758383,0.9509395249187946,0.8631990245252994,0.9907351871952415,0.9509395249187946,0.9206327680116174,0.8956559473795682,0.8441747378262248
11,0.9466137588024139,0.9982792907394469,0.9381157271564007,0.9732214044779539,0.9029762063946807,0.890769469362881,0.7963419480763911,0.815018696415485,0.738042801618576,0.8888199225604698,0.9907351871952415,0.9990300650242716,0.9067657518598525,0.8771110366635578,0.875523935328733
15,0.08115536719560623,0.22321127355098724,0.07962697744369507,0.3265392482280731,0.18093849550898888,0.26370017399585405,0.2561258517160006,0.4429298402174232,0.2633053958415985,0.23528140263313635,0.009264812804758549,0.037264902144670486,0.1828896941822431,0.2568801392320835,0.31327854659521004
17,0.34413209557533264,0.8489179015159607,0.43224045634269714,0.8798009157180786,0.4150333128563443,0.6188727353121753,0.8259961956163895,0.720070526774062,0.9759616255760193,0.6734473072541177,0.9893665909767151,0.8862121105194092,0.7651322238559741,0.7341696788244048,0.786252927665289
18,0.8038675934076309,0.37638598680496216,0.33629071712493896,0.9902770211920142,0.679996870352331,0.5122985376688534,0.5164389530559254,0.7600039335082858,0.4122488498687744,0.5986453847759685,0.9907351871952415,0.9902770211920142,0.7258749208185955,0.6897796014308801,0.5975846309959079
20,0.4942040741443634,0.1008397713303566,0.003964252304285765,0.15934458374977112,0.18912613158010852,0.13334348267274979,0.29099446074655666,0.29797682726942903,0.10105673223733902,0.19676114622610663,0.009264812804758549,0.10105673223733902,0.08997479184136853,0.17607880813572763,0.21988821048676296
22,0.0036068574991077185,0.004967064596712589,0.006505484227091074,0.47772085666656494,0.08117659405158444,0.059508389702828464,0.14079714726759876,0.24497320929673466,0.039395224303007126,0.11762786973458107,0.009264812804758549,0.47772085666656494,0.2606994792952325,0.29054982043261746,0.21876358767668008
27,0.3278997242450714,0.07603850215673447,0.5597574710845947,0.36011722683906555,0.2890883995161825,0.30120930848203037,0.22643734893171455,0.33390897454027263,0.8619868755340576,0.3707159812588582,0.009264812804758549,0.8619868755340576,0.5328023123586478,0.4728817694138781,0.4484022164669408
30,0.9180213212966919,0.7516170740127563,0.9465633034706116,0.8562771081924438,0.6971436230232635,0.7661992172149569,0.6996921223926603,0.40573186761581553,0.10431944578886032,0.6828405647786734,0.9893665909767151,0.8562771081924438,0.7044534032201506,0.6243422415230557,0.7058636216867485
36,0.005785203073173761,0.0065591176971793175,0.038481149822473526,0.062323495745658875,0.17330567204685238,0.05251499638266607,0.13413735010979352,0.20922868302111763,0.13441585004329681,0.09075016866024577,0.009264812804758549,0.18452364206314087,0.17546575332810915,0.16942235932093977,0.12506973767248983
37,0.014311212114989758,0.06288274377584457,0.023438017815351486,0.132992222905159,0.3461645301831045,0.16199221845118522,0.12295334211242417,0.21929789460842167,0.42064371705055237,0.16718621100189254,0.009264812804758549,0.29700897352666167,0.22706508815028856,0.23016000513585944,0.2849121914945665
38,0.10114043951034546,0.006306524854153395,0.06236646696925163,0.005381471011787653,0.09178794854952668,0.1926357558613076,0.09865431503798792,0.11426665403978074,0.04211955517530441,0.07940657011216061,0.009264812804758549,0.005381471011787653,0.044452988461762696,0.06238942504471606,0.06261182288947537
