,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,<class 'new_models.DEWClassifier'>_top_1,<class 'new_models.DEWClassifier'>_top_3,<class 'new_models.DEWClassifier'>_top_5,<class 'new_models.DEWClassifier'>_top_None
3,0.8534217923879623,0.9128325209021568,0.9663959667086601,0.72210693359375,0.6410932039628106,0.5456588173284709,0.6862779363167427,0.3511974037423454,0.5921884477138519,0.6967970025174168,0.9906402723863721,0.72210693359375,0.8526278346299632,0.8523776869094152,0.7304308984719476
6,0.5516190528869629,0.6931593418121338,0.5771359205245972,0.9434313178062439,0.46717620681948174,0.4360344980867205,0.45863318193199226,0.5900851755300046,0.6983404755592346,0.6017350189952635,0.9894835352897644,0.7270498871803284,0.7533257706512888,0.8278906868300786,0.7105260875215952
7,0.006328582763671875,0.07878530025482178,0.0613856315612793,0.008153080940246582,0.22889072436735403,0.32997325007909706,0.34971571841640414,0.28598347307780525,0.06688672304153442,0.15734472050024603,0.010516464710235596,0.008153080940246582,0.17770953221796604,0.21468387196749084,0.1402926934493881
10,0.23620331287384033,0.5323889553546906,0.28310316801071167,0.06493282318115234,0.5728283646177568,0.6419823143114523,0.5785108045448542,0.5283982270795542,0.673913836479187,0.4569179784947999,0.010516464710235596,0.09766256809234619,0.19638190595783978,0.2627452625607025,0.3789014442983957
11,0.01908290386199951,0.06806397438049316,0.07262170314788818,0.12432247400283813,0.5201392967325713,0.5513907531630726,0.6285527156849626,0.6139224061142585,0.09371286630630493,0.29908989926604324,0.010516464710235596,0.12432247400283813,0.11413148394963302,0.09128387042371089,0.28185605136835234
15,0.010761238634586334,0.024072691798210144,0.25825655460357666,0.018862048164010048,0.30533335546990054,0.324348656243491,0.4528183268752424,0.3072044960955214,0.07065096497535706,0.19692314809554393,0.00935972761362791,0.019394230097532272,0.03578784716329513,0.032043270312666086,0.13937633650174505
17,0.6351984739303589,0.6887173652648926,0.2768044173717499,0.8966951966285706,0.35524104298001313,0.4185065764937345,0.3771288138083746,0.5174907061444515,0.5770659446716309,0.5269831708104197,0.9894835352897644,0.9006171822547913,0.8761112620214769,0.82397600286055,0.7109932108334247
18,0.9891424039378762,0.9627786688506603,0.8622070252895355,0.9917691815644503,0.6029822051924337,0.6973941721165762,0.56492244063692,0.7631043899066222,0.5427859723567963,0.77523182887243,0.9906402723863721,0.8145903646945953,0.8440915077041169,0.8169505541350812,0.7392717467005856
20,0.603689968585968,0.444253146648407,0.12600077688694,0.7960289716720581,0.3461202544684202,0.29539292771195,0.20075865215774422,0.3690976847537834,0.6214209198951721,0.4225292558644937,0.9894835352897644,0.7597103714942932,0.7981614023714545,0.7647718795690212,0.6255490237675349
22,0.17788277566432953,0.02369000017642975,0.002232922473922372,0.02083566039800644,0.08295333837218893,0.07834372499919769,0.07247720072756715,0.17952140654255566,0.003624222707003355,0.07128458356235565,0.00935972761362791,0.02083566039800644,0.02344841016186193,0.019639156243662158,0.08419023792049232
27,0.2968670427799225,0.481981486082077,0.2539616525173187,0.5893458724021912,0.26240661251327885,0.26937135231333603,0.21908675446366974,0.3683059518193585,0.1901783049106598,0.32572278108909025,0.9894835352897644,0.06091852858662605,0.1648980505288477,0.20986961718463798,0.24013662595210056
30,0.7702875733375549,0.9104114174842834,0.6518197059631348,0.9083771705627441,0.18217235089731665,0.42083466995331476,0.41609402615410124,0.42977404373937,0.7043851017951965,0.5993506733207796,0.9894835352897644,0.45986202359199524,0.36894383011651966,0.3597578087911829,0.4839831161429918
36,0.13524357974529266,0.039640139788389206,0.013803320936858654,0.0623827688395977,0.1532233305509049,0.13564148564844924,0.1184594397480991,0.19752833016844126,0.14640523493289948,0.11136973670654804,0.00935972761362791,0.025011645630002022,0.0762046995709243,0.06440262899746946,0.10661016802997592
37,0.021111059933900833,0.023274948820471764,0.025063754990696907,0.06505056470632553,0.21452568816617235,0.19671288825407493,0.2021260140877397,0.2868472667603254,0.2413519024848938,0.14178489868940014,0.00935972761362791,0.011283136904239655,0.0420437258793028,0.07777976653796431,0.1485634223728337
38,0.024104217067360878,0.013429909944534302,0.00679188733920455,0.022548487409949303,0.12658504857144648,0.09970615826606305,0.07577218372273235,0.13548939030192197,0.18137678503990173,0.07620045196256829,0.00935972761362791,0.13548939030192197,0.10316826049931703,0.09378494111394017,0.09065683563109957
45,0.9419027455151081,0.6394633948802948,0.08932948112487793,0.9068882763385773,0.6987618648570362,0.6245232619271357,0.6515413184904202,0.6404091460465668,0.38053929805755615,0.6192620874708415,0.9906402723863721,0.47499996423721313,0.7516192118528267,0.6333005320511639,0.6295399515898247
49,0.0025366346817463636,0.0018116108840331435,0.0009684823453426361,0.0005109375924803317,0.026970619088439233,0.047482564906961455,0.03435552012330434,0.03624200692168935,0.0006328662857413292,0.016834582536637575,0.00935972761362791,0.0007183747366070747,0.0006183226399524805,0.0005999686111817944,0.012831273314413966
52,0.6571350395679474,0.31376785039901733,0.07133221626281738,0.6935148239135742,0.5572213641306125,0.45045912243004116,0.26804120156275024,0.5870576953076855,0.7442766726016998,0.4825339984640162,0.9906402723863721,0.9063034355640411,0.40814931982940317,0.5268383101616425,0.5267013015462951
56,0.0031567197293043137,0.0014405354158952832,0.002641845028847456,0.0025628837756812572,0.08602750575367507,0.10899588766509316,0.07500245362316034,0.11934808552715732,0.002019240753725171,0.044577239696948816,0.00935972761362791,0.0018805033760145307,0.002456436716376767,0.0023957603679536535,0.04248688684037605
63,0.10664552450180054,0.5207620859146118,0.7605864405632019,0.598402738571167,0.6040376550934701,0.42454455878074454,0.5310327711263523,0.5284046181478823,0.7405340075492859,0.5349944889165018,0.9894835352897644,0.26834478974342346,0.5168728687052385,0.4893369968308342,0.4788612770974959
67,0.0036651641130447388,0.004572296980768442,0.0017897086217999458,0.0034854309633374214,0.0425382644693541,0.06313481905640825,0.02753188682331065,0.03551516709484952,0.0009282933315262198,0.020351225717155474,0.00935972761362791,0.0009282933315262198,0.004973099614818146,0.004467961156824647,0.017613146469363593
70,0.010294269770383835,0.009375506080687046,0.002823461079970002,0.014908450655639172,0.058591766409012466,0.08841522552575132,0.08391071057387645,0.11714696448102456,0.0010324808536097407,0.042944315047772734,0.00935972761362791,0.0010324808536097407,0.0029689321415906304,0.006271136758550714,0.04110614042067002
71,0.18308615684509277,0.04963679984211922,0.11835606396198273,0.013863199390470982,0.09768260928959543,0.16944784693878376,0.2294306862687749,0.17272692271199616,0.021894803270697594,0.11734723205772372,0.00935972761362791,0.021894803270697594,0.02028318068809516,0.03358092446194675,0.10050514064830793
74,0.004816949367523193,0.004290223121643066,0.014094352722167969,0.0036126375198364258,0.1286036751469084,0.2661093546260611,0.07434021014010472,0.2058073132679913,0.017920613288879395,0.07995503657790173,0.010516464710235596,0.014499843120574951,0.08233463683641518,0.05465330311905747,0.09099779692094478
79,0.013466729782521725,0.05080617219209671,0.07522027939558029,0.08823259174823761,0.2760743718410271,0.48658267520497034,0.3720253917218644,0.455709025743082,0.07674288749694824,0.21054001390292537,0.00935972761362791,0.012940197251737118,0.03833579153990267,0.12794678081433516,0.21935699016768856
80,0.9809650890529156,0.5334196090698242,0.9877678481861949,0.7642998248338699,0.6986197255421798,0.6163219296911212,0.829018218215598,0.4886620865783644,0.8903495445847511,0.7543804306394244,0.9906402723863721,0.9903483157977462,0.8435303319440259,0.7293404127230348,0.7304825276202354
88,0.06445710361003876,0.0220183115452528,0.03137335926294327,0.47936567664146423,0.18713147798847132,0.20808422653583297,0.2714827543127722,0.4393657325583804,0.12230938673019409,0.2028431143539278,0.9894835352897644,0.005289137829095125,0.05021088105393867,0.12753868535560325,0.19320787218211816
92,0.9828417897224426,0.9790327548980713,0.9491967558860779,0.9952284097671509,0.7912836747524943,0.6700050655587938,0.5608014325733053,0.7405602441755229,0.9222508072853088,0.8434667705132407,0.9894835352897644,0.7405602441755229,0.7490781588576902,0.7084853158442059,0.7546477527598906
102,0.951650857925415,0.8835954070091248,0.8415498733520508,0.8454442620277405,0.41750398040880915,0.31411695286750424,0.41533647988661265,0.5217464539505375,0.6762693524360657,0.6519126244293179,0.9894835352897644,0.9220818281173706,0.7812883720027248,0.6610694901675914,0.6455034160349372
107,0.08279978483915329,0.030282096937298775,0.14895565807819366,0.3078813850879669,0.2875690778608553,0.16836626664612664,0.20706131894697838,0.3265939305043923,0.03519624471664429,0.1771895292908455,0.00935972761362791,0.03519624471664429,0.19463996959755908,0.2160250159052659,0.26076756341807217
108,0.044716257601976395,0.13201795518398285,0.2703869044780731,0.2098725438117981,0.34594044487907794,0.34607941580835794,0.342281718147904,0.31299443735537585,0.26181966066360474,0.2517899264366834,0.00935972761362791,0.19945739209651947,0.19377777790383147,0.20979589562646472,0.25692493583149467
132,0.014202089980244637,0.009939008392393589,0.0030996128916740417,0.009379364550113678,0.08967414107490619,0.06618388320811659,0.09219820026616814,0.1510558417198217,0.007046551909297705,0.04919763266585959,0.00935972761362791,0.012859346345067024,0.01149227177648507,0.010828924624865538,0.06677571380998139
133,0.9925188980996609,0.9828865770250559,0.9902455164119601,0.9944788971915841,0.907179677740239,0.8874759487989248,0.8281462113943384,0.8952476733357394,0.9545450955629349,0.9369693883956044,0.9906402723863721,0.8952476733357394,0.9223057384527924,0.9301797113115239,0.9401491097779509
143,0.12065131217241287,0.012983402237296104,0.15052013099193573,0.26566699147224426,0.29585517326179145,0.21660906740581762,0.26742784824306187,0.22793844957607734,0.1382375955581665,0.1884322189909782,0.00935972761362791,0.07757414132356644,0.19136731399895365,0.1866481892798842,0.1909294994758766
153,0.31587502360343933,0.310769259929657,0.6889382600784302,0.12237810343503952,0.3381628916416029,0.5333129534913678,0.4495306802856484,0.34999088728226285,0.18610991537570953,0.366118663902573,0.00935972761362791,0.11373963207006454,0.17949458624460102,0.1695233780735943,0.24524010151773673
156,0.9230393171310425,0.5007347464561462,0.40932995080947876,0.41087770462036133,0.7484868889561109,0.6535001300997902,0.6935606167899734,0.619217385985381,0.8980074524879456,0.6507504659262477,0.00935972761362791,0.4656553566455841,0.5500448131009915,0.5942522859421324,0.5929591201098404
164,0.07102209329605103,0.09282904863357544,0.21958929300308228,0.0935857892036438,0.20742728344118377,0.24034061607503543,0.2235455130461752,0.30597839315506103,0.13362109661102295,0.17643768071831456,0.010516464710235596,0.30597839315506103,0.23860842873464905,0.1972516248327788,0.16521172950337315
167,0.011788547039031982,0.025684475898742676,0.007244765758514404,0.25180578231811523,0.07304428044804001,0.2776235752163194,0.15173184116122806,0.1738003337419991,0.05150645971298218,0.11380334014388589,0.010516464710235596,0.1738003337419991,0.2211820757994034,0.18634266085410423,0.158660690588311
169,0.715850830078125,0.7037065625190735,0.32720476388931274,0.48870882391929626,0.6951240482506316,0.735095848990873,0.6424540759804112,0.558500098166277,0.9388339519500732,0.6450532226382304,0.9894835352897644,0.7279542684555054,0.747916999078143,0.6916322555456643,0.6774569254013425
172,0.5535995960235596,0.8196133375167847,0.2921677231788635,0.37015146017074585,0.669741603415504,0.5763728809553617,0.7097440969890247,0.6183148307310949,0.35136255621910095,0.5512297872444489,0.00935972761362791,0.37015146017074585,0.4943295204556819,0.511502868439021,0.5545285143965224
174,0.01105189323425293,0.03298652172088623,0.17270582914352417,0.023537933826446533,0.12216109751470228,0.23299814102229854,0.22633919470953512,0.24406189022895897,0.07958751916885376,0.1272700022854954,0.010516464710235596,0.24406189022895897,0.1907294047429129,0.1685185429156021,0.14108696397412168
183,0.0045975446701049805,0.021061301231384277,0.009049713611602783,0.013130128383636475,0.08350085697565579,0.2599302044330988,0.17658460152520827,0.16111443235340528,0.1471439003944397,0.09734585373094848,0.010516464710235596,0.013130128383636475,0.009539567516452907,0.05954522007540408,0.09437483418125814
189,0.07695966958999634,0.06422489881515503,0.0631035566329956,0.033963143825531006,0.30417451064771295,0.15345922378275323,0.1738766623680904,0.3523851142297566,0.2667999267578125,0.1654385229610893,0.010516464710235596,0.023370027542114258,0.10122570585606538,0.07272798486100529,0.1716586709962481
195,0.510373055934906,0.46213454008102417,0.21235930919647217,0.28070056438446045,0.6676013483517982,0.6300371556301574,0.6628495767002816,0.679570943391856,0.6473134756088257,0.5281044410310869,0.010516464710235596,0.28070056438446045,0.6813396367010573,0.7256619296556328,0.7240872522690757
198,0.0071787238121032715,0.009446203708648682,0.005313873291015625,0.007640540599822998,0.09768933607998964,0.17189169966931894,0.06802762397372675,0.21480406439492372,0.002895534038543701,0.06498751106312148,0.010516464710235596,0.002895534038543701,0.060341450393603724,0.07905514044526252,0.058852766573366244
199,0.0005164146423339844,0.0010142922401428223,0.0017104744911193848,0.0005443692207336426,0.04497845533747791,0.03814403600020744,0.02377524465942793,0.12907476241795535,0.003986954689025879,0.027082778188713814,0.010516464710235596,0.0002943873405456543,0.024913530112595117,0.01612496873533087,0.036332338726099644
203,0.09003883600234985,0.12061542272567749,0.05850797891616821,0.05507516860961914,0.3439864578824475,0.25027223353927097,0.2106421020065803,0.28058974022879624,0.032267212867736816,0.16022168364207184,0.010516464710235596,0.032267212867736816,0.06955655225127177,0.10135433539287075,0.17759368818145638
216,0.0003324747085571289,0.002132415771484375,0.0018976330757141113,0.00039893388748168945,0.026535071865942728,0.12884560949210344,0.022598774071192596,0.07414808923249883,0.0023769736289978027,0.028807330637108077,0.010516464710235596,0.0023769736289978027,0.0012332721691670212,0.00113595867923999,0.028347932996752645
228,0.0021532773971557617,0.012855470180511475,0.009504556655883789,0.030663609504699707,0.07372382027484536,0.11275060441976337,0.1381814068321,0.23674674350862657,0.014054477214813232,0.0700704406653777,0.010516464710235596,0.005501449108123779,0.01388732179832941,0.012251675196362388,0.0851285546759789
230,0.004591882228851318,0.01050502061843872,0.13996493816375732,0.02855783700942993,0.0794791525149654,0.1233657030522427,0.07647743818615704,0.12104676908651624,0.0194585919380188,0.06704970364426416,0.010516464710235596,0.0509108304977417,0.026047149396497438,0.029782146351718275,0.06401071543731995
232,0.7736514806747437,0.6295292377471924,0.8020285367965698,0.1920703500509262,0.40735757138638995,0.3555021088298293,0.41295999079263007,0.30903299570981413,0.6164236664772034,0.49983954871836656,0.00935972761362791,0.1920703500509262,0.19207035005092618,0.270523705154541,0.2859213801827956
243,0.07563108205795288,0.02167356014251709,0.0077553391456604,0.00887155532836914,0.22073991161683526,0.08789885977973977,0.0850775220764155,0.2126938425048397,0.04510819911956787,0.08504998575243307,0.010516464710235596,0.00790625810623169,0.022910522804197697,0.016987266318434946,0.08555917530321933
250,0.04881793260574341,0.009536266326904297,0.00922846794128418,0.018320441246032715,0.28617192556436877,0.22901701188053636,0.16850242457528608,0.21905072069238363,0.009874105453491211,0.11094658847622563,0.010516464710235596,0.024957656860351562,0.07953572385942498,0.12773980271774021,0.10510956829989115
256,0.25134995579719543,0.48809587955474854,0.42280304431915283,0.08265437930822372,0.4288199568435318,0.3301137145780714,0.4475115421541769,0.2534642582669587,0.20416322350502014,0.32321955048078654,0.00935972761362791,0.3285704255104065,0.21398793513219866,0.19621125730150293,0.23263669542551235
259,0.9120139852166176,0.9856724338606,0.2338075041770935,0.5503022074699402,0.5928745794902388,0.6671468173734554,0.6358851741843743,0.7262843027335597,0.13927072286605835,0.6048064141524375,0.010516464710235596,0.43845224380493164,0.7966210129003213,0.6237044501865694,0.6633919661497647
267,0.239918053150177,0.6720516085624695,0.49334293603897095,0.7764253467321396,0.5481368435792295,0.5247975943256411,0.4165835346135157,0.527046294680587,0.48723936080932617,0.5206157302768951,0.9906402723863721,0.7764253467321396,0.7764253467321396,0.7092374617453219,0.6289035331185658
269,0.09032845497131348,0.20605522394180298,0.046668946743011475,0.11519050598144531,0.3026525204832281,0.40312019583452896,0.2780893899822293,0.4008182572618453,0.07461708784103394,0.213060064782271,0.010516464710235596,0.20471221208572388,0.25470717552895317,0.19374027000302374,0.25994649384568524
284,0.012867284007370472,0.00624120282009244,0.0027731352020055056,0.003071898128837347,0.10948621962261754,0.17342472358019612,0.07108751124496639,0.14480705226335497,0.0186152420938015,0.06026380766258247,0.00935972761362791,0.004106856416910887,0.0035919504596798836,0.0062925401232434165,0.04705887129208493
287,0.014814046211540699,0.00472903810441494,0.008046143688261509,0.0015013073571026325,0.38135563697828084,0.25663593870881063,0.28397597949665926,0.2885512779533211,0.1133500337600708,0.15032882247316248,0.00935972761362791,0.005848621018230915,0.00407382414787314,0.024114796438703415,0.1317578752448096
294,0.13289105892181396,0.014059662818908691,0.05722755193710327,0.05529886484146118,0.1898306092398201,0.19712688320340743,0.1379308819017041,0.2542014033513059,0.02086406946182251,0.11771455396414969,0.010516464710235596,0.056978702545166016,0.045677227117242536,0.06066652413512175,0.13532171305231266
