,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Estim(<class 'new_base.ClassifierWithImputation'>)_Imputer(Identity)
0,0.11473371957761863,0.10969162238984839,0.10943917136073386,0.12117500847426509,0.10655127443039013,0.1040461640567559,0.10448681344263752,0.10898583346183861,0.12089039280591182
1,0.1169069101586058,0.11145850348616518,0.1118544101935374,0.11422770604541166,0.1096007350160839,0.11534713427236748,0.11234083863251229,0.11397943093030623,0.09428433126500967
2,0.12299229933255126,0.11583809065312207,0.0984369239747657,0.10430034066461383,0.11013908082729404,0.1085579470576533,0.10493801845852099,0.11020154234289385,0.12459575668858515
3,0.10510127432951268,0.11330590487218116,0.10508130909951763,0.11209427907994603,0.11495025871475421,0.12038850310742813,0.11653725671724384,0.11447406576182846,0.09806714831758796
4,0.1211609248622875,0.0977194338771411,0.10293023762508131,0.12405084082936291,0.11045671533267278,0.10729178247178504,0.10735682750311978,0.11252809116372606,0.11650514633482385
5,0.11464614600301928,0.11426594731471516,0.11273001191036214,0.11583132310160203,0.10736136263404535,0.1052886603309667,0.1078832663231034,0.10842390961956513,0.11356937276262116
6,0.11641093785873985,0.11598355056594123,0.11700232047825843,0.11698216072310359,0.09877617585761422,0.10669503156709265,0.10731913540347697,0.10224279864548366,0.11858788890028951
7,0.11736957815111378,0.11649622765834794,0.11752664957284188,0.11758598812862765,0.10002241498017726,0.10526154419709276,0.10590132871562732,0.1021420864393577,0.11769418215681345
8,0.11464614600301928,0.11426594731471516,0.11273001191036214,0.11583132310160203,0.10736136263404535,0.1052886603309667,0.1078832663231034,0.10842390961956513,0.11356937276262116
9,0.11806490849833394,0.11923800363260606,0.11790150344259996,0.11124811801308424,0.10763104105140245,0.10750741660343109,0.10751439783117005,0.09967779782707976,0.1112168131002927
