,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
roc_auc,0.5611999999999999,0.5502,0.5442199999999999,0.5765399999999999,0.5335,0.52488,0.58058,0.5222,0.54388,0.56028,0.5786399999999999,0.52418,0.5462199999999999
accuracy,0.67116,0.7169200000000001,0.69166,0.69628,0.7370599999999999,0.7267999999999999,0.74218,0.72166,0.74204,0.68666,0.7222999999999999,0.7220600000000001,0.73704
weighted_f1_score,0.6421670647938436,0.671052440206852,0.6604208951568882,0.6749959752994726,0.6760386521089795,0.6598714859418133,0.6684958583502068,0.6674007490356314,0.6898809255260868,0.6668975902645788,0.6765612361656734,0.6671393023562744,0.6818695339326057
