,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>
0,0.5487748384475708,0.1511726677417755,0.26950132846832275,0.66773521900177,0.5567102953133383,0.5700679536516308,0.6075600036994461,0.5583639893840145,0.47614519144671075,1.2833918929100037
1,0.6755257844924927,1.4963936805725098,0.4342092424631119,0.5425450205802917,0.4867480482171539,0.48049175592393034,0.5250990086394836,0.5116256936284912,0.6010269045161053,0.7783927321434021
2,0.0382743738591671,0.060203373432159424,0.10847941040992737,0.12947928160429,0.24848236970913312,0.3275608747641615,0.19941535175366734,0.19716157959620334,0.15947905503679594,0.2116449996829033
3,0.4801800698041916,0.6484054327011108,1.342831313610077,0.939059853553772,0.7113638903163155,0.7245035563531379,0.7091877452732964,0.7313188664662451,0.7596855209895321,1.3502552509307861
4,0.21689970046281815,0.11214685440063477,0.36372363567352295,0.35512498021125793,0.8906994240647956,0.7750161661815029,0.7712799889754396,0.7273075526845105,0.48780376457817287,0.8334720730781555
5,0.02018368151038885,0.017030644230544567,0.018614694476127625,0.006445692386478186,0.1250379602729994,0.19179621778910438,0.05659062513246965,0.12775897481781734,0.06837928716233968,0.08037953451275826
6,0.31306666135787964,0.2776423245668411,0.6524627208709717,0.2893278896808624,0.5303171853772228,0.5300299242602112,0.5470462051047025,0.5224698796280509,0.4488267754669065,0.27692463994026184
7,1.1056836247444153,0.6961062848567963,0.8316845297813416,0.36073538661003113,0.6995443639101777,0.6734256457820379,0.5586953803917257,0.5204709057869494,0.6599658991840168,0.7143188714981079
8,0.04010794684290886,0.01619047485291958,0.020660684444010258,0.01863027084618807,0.2192217860111232,0.12759977955544471,0.15836892814865489,0.1745641364343263,0.09397747932910216,0.04906219244003296
9,0.013976305723190308,0.0027243616059422493,0.09483462199568748,0.03469323739409447,0.16092777015171728,0.09403646765787621,0.16418806385074286,0.3210975056767986,0.10614369370288865,0.05562322027981281
10,0.8745884299278259,0.32260406017303467,1.0110210180282593,0.2514805793762207,0.5284411912873256,0.5178727293398154,0.5933229209365505,0.6517193264916455,0.5661319608218569,0.5071605741977692
11,0.0351719968020916,0.03149385377764702,0.040430255234241486,0.047919077798724174,0.27089809642925483,0.29429405397993325,0.22698457300737654,0.16737240800851627,0.13373248134989255,0.6641440987586975
12,0.06509565189480782,0.055923622101545334,0.06978229060769081,0.09719328209757805,0.3046784843504467,0.2581517963498795,0.23223348322455425,0.19938285136708678,0.15601041888590128,0.2116449996829033
13,0.2528506964445114,0.16090288758277893,0.26911458373069763,0.22454436868429184,0.497491499311209,0.5287929564190484,0.5583794768924949,0.5275338337841879,0.36556106807543326,0.2135489210486412
14,0.5052280426025391,1.0915430784225464,0.7352024614810944,0.5228539109230042,0.6207485976074169,0.632027040481575,0.5951869051826895,0.5633586143344659,0.6440929588288409,1.637044072151184
15,0.07711417973041534,0.3910914659500122,0.2888869345188141,0.2463018000125885,0.47441439028840937,0.4686282136280151,0.5375261703204836,0.4473403786455827,0.35586936462793034,0.9645430445671082
16,0.18126612901687622,0.22748468071222305,0.1563575565814972,0.25782066583633423,0.4480179080934528,0.46184686829550636,0.4640742051856523,0.43324013187438104,0.3207445222415811,0.5533160269260406
17,0.00792181771248579,0.008108679205179214,0.043103501200675964,0.0050372479017823935,0.10292397559245323,0.039594285133747104,0.034031465596569145,0.0639824782423021,0.03760339592391433,0.08037953451275826
18,0.43915992975234985,0.12702327966690063,0.26505306363105774,0.26506413519382477,0.7345707431719274,0.4794347325621613,0.47152244660123127,0.32698671126968376,0.37403871050339477,0.3279053121805191
19,0.8967376053333282,0.4672790765762329,0.10747931525111198,0.12754014134407043,0.4354024259713579,0.5129819528261444,0.4373145679313367,0.4458566582912513,0.4033338430526071,0.04656127654016018
20,0.16312897950410843,0.5578136146068573,0.09196922928094864,0.10487508028745651,0.3715544466915354,0.388035636541537,0.45356115285506604,0.46271249054832236,0.3100135918647958,0.609965980052948
21,0.026239880360662937,0.0806603953242302,0.03785432502627373,0.0822930708527565,0.1782688450239067,0.22856952989382406,0.25512994046470433,0.17892941131396495,0.13013250327811832,0.12681841105222702
22,0.12584033608436584,0.004394277464598417,0.009914088062942028,0.13135087490081787,0.12968964032356503,0.06938995070143848,0.12990518124728317,0.5251248751074029,0.12990840631939954,0.035714175552129745
23,0.15851253271102905,0.18348415195941925,0.318745493888855,0.35608965158462524,0.5040834127687477,0.5038498141932785,0.6143034114986984,0.5983992678070572,0.3907830435782036,0.14933378994464874
24,0.007340604905039072,0.008454617112874985,0.0634937435388565,0.022252876311540604,0.13446226828970143,0.09838105509863973,0.1164179230262246,0.19754454059675047,0.07903289320298118,0.04906219244003296
25,0.07856171950697899,0.6240215301513672,0.31907089054584503,0.25878171622753143,0.6080371738114082,0.7305966485323552,0.7398013488287609,0.6393470607326619,0.47201937099220714,0.20696747303009033
26,0.1032496877014637,0.3887886554002762,0.42063601315021515,0.28691378235816956,0.4629431217964484,0.44512470500445,0.5238020407592622,0.5273595123227173,0.3857390977645403,0.023378967307507992
27,2.041084885597229,1.7812116742134094,1.4052013754844666,1.3308929800987244,0.9046249293772411,0.8847789584054231,0.8567257651287528,0.8554733704170621,1.1731965521419911,1.6094949841499329
28,0.00953418668359518,0.0037257252261042595,0.02623773831874132,0.015195348765701056,0.13207517207638386,0.0971558247169301,0.10298856967953726,0.19834070259326586,0.07099495306039498,0.04906219244003296
29,0.3321108818054199,0.5871556401252747,1.0769017934799194,0.46487540006637573,0.4957879648698653,0.4089570596928709,0.4735243709247783,0.4827322038904099,0.5201378799599153,0.15260126441717148
