,Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(XGBClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(XGBClassifier)_Imputer(KNNImputer),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.linear_model._bayes.BayesianRidge'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'xgboost.sklearn.XGBRegressor'>)),Estim(RandomForestClassifier)_Imputer(IterativeImputer(<class 'sklearn.ensemble._forest.RandomForestRegressor'>)),Estim(RandomForestClassifier)_Imputer(KNNImputer),Uniform Model Averaging,<class 'sklearn.ensemble._stacking.StackingClassifier'>,dew_top_1,dew_top_3,dew_top_None
roc_auc,0.9899800000000001,0.9851800000000001,0.98438,0.9850200000000001,0.9878,0.98436,0.9870800000000001,0.98812,0.98926,0.96738,0.9876400000000001,0.98848,0.98932
accuracy,0.9455399999999999,0.95082,0.9349999999999999,0.9507999999999999,0.94208,0.94906,0.94202,0.9473199999999998,0.95434,0.9543200000000001,0.9472999999999999,0.9507999999999999,0.9525600000000001
weighted_f1_score,0.9450922811386409,0.9507996576187221,0.9345600739212088,0.9505163438619573,0.9417338888061455,0.9488349829144479,0.941424149194313,0.9470845208695691,0.9539946182519156,0.9539306511256462,0.9468701661426394,0.950594924294571,0.9522009546565882
